"Air_temperature_causal","Soil_temperature_causal","VPD_causal","SWC_causal","Precipation_causal","SOC_0_causal","SOC_10_causal","SOC_30_causal","LAI_causal","BS_causal","PV_causal","NPV_causal","CI_causal"
14.22614995,-0.7001640102,1.0656497395,-0.10320234965,-2.3733413815,-1.3875130226,0.137343098025,0.9599996921,0.196469841,2.107255563,-0.5481300012,-0.4401135737,0.129639293735
36.67912165,1.7481640283,1.41161026645,0.50296193,-2.650506655,-0.6884355485,0.2135657327,5.9611626655,3.7811407735,2.758827087,0.06724602165,-12.57276325,0.4986272382
39.02639705,-0.6940126089,1.70354482095,1.07138986616,-0.77640529285,-0.17382023995,0.21152773825,5.802343109,3.025917493,3.1604097425,0.23685842455,-15.29568745,0.61389731135
54.3204155,1.4495559453,2.00110680595,3.3633179055,-0.58565494745,-0.3721258275,0.24114575285,7.736990045,4.09458197,3.465071415,0.3840634875,-8.286688885,0.8768214307
66.2572435,10.87588979,1.84713210834,5.169270079,-1.406583470825,-1.2329315255,0.1080705136,5.0310373675,5.137493695,2.687792194,-0.2165527311,-5.619504105,0.642542237
54.75539345,11.422409515,1.41206691545,2.21365487675,-2.039101425,-1.6767649565,0.036409854975,3.722839694,-5.00365797,1.9485686875,-0.60227333275,-13.048063085,0.44240823655
37.6161724,-2.87055711065,1.58762203245,-1.26473701415,-3.24424719,-1.171196238,0.12469657025,2.672375799,-9.38342519,2.4235190285,-0.340934177,-19.38804535,0.34710223948
28.7001544,2.3375912915,0.81879938445,-3.081011975,-2.772087548,-1.439773795,0.11153257195,1.1065209015,-11.03650526,1.998082247,-0.475397668,-21.0514851,0.1665913315
10.8512084,-0.6158875865,0.665244283,-3.215958562,-2.6145049225,-2.424488547,-0.0341609408,0.0747927457499999,-10.704601075,1.116210539,-0.57580812895,-19.9094115,0.09318282805
-36.92131965,-5.15413651,-0.14553687393,0.33487996645,-0.8080756745,10.41058134,0.6202865615,-1.4848343375,-12.142666875,0.9180447485,-0.43239489295,-17.0340718,-0.094131859535
-6.5606590415,2.169120088,1.3333206095,0.17224680311,-1.164463046,20.50169465,0.868855633,-5.69277666,7.627565795,0.02786796155,-0.427802285,-15.5484153,-0.10921581647
28.42551015,2.477714457,1.38301001085,-2.7283375445,-3.477569485,22.15926895,0.8045085455,-7.96621514,10.766163605,0.77152384935,-0.752839647,26.71401775,-0.02205607475
-6.893562155,1.292254913,1.53851278275,-1.331195654,-2.0829328575,20.078276825,0.6923350435,-6.071849225,7.487020285,-2.46840966,0.51787250775,-2.7567647995,0.0178089778
-38.51161805,2.97340786,-0.809878223,-1.42030631085,-1.5903164995,11.01512212,0.807402881,1.38184346475,-11.7775995,0.10985433335,-0.24834299151,-15.608029,-0.04324799085
-23.9160925,-1.998098,0.9339006108,0.01893421325,-1.6389801735,13.34725395,0.732540941,-2.27895163,-10.9432762,0.11174707513,-0.50473286665,-17.6387464,-0.1239669523
27.7718233,2.29794065,1.39364856535,-3.083367135,-0.115563302,21.7093255,0.8608004075,-8.38576176,15.22601568,-0.0805968095,-0.33797924575,24.0418788,0.35782316227
17.12719755,1.763242728,1.296839188,-3.93588218,-0.4193971109,23.83547445,0.900845974,-7.994547885,9.708826215,0.4532393414,0.9175661095,20.66311885,0.05040569807
-23.61336865,2.833944955,-0.9033182295,-2.301992882,-0.14961720125,23.2694941,0.9318503945,-5.22393785,12.84200465,0.21878194056,0.8205373525,21.428503,-0.00775310945000002
-38.1737348,-5.257812135,-0.3948442121,0.152687420975,-1.242216177,10.20873377,0.647925526,-1.055842883,-12.2081529,0.9816172405,-0.40892805812,-16.3153884,-0.0862865917
-3.5303382805,2.164584875,1.2478745105,0.1081362779,-0.929276823,20.6479933,0.9333665065,-4.808214945,2.5836129332,-0.0657686213,-0.340633137,-15.601589675,-0.09975744415
27.10002995,3.39041019,1.37079573,-2.887730388,-1.357367523,22.351762,0.905400778,-7.2701944,9.4518069,-0.15542707605,1.11482817475,18.240700575,0.3589121755
33.4241949,2.6300469535,1.71760083835,-2.845157729,-0.18834491135,21.5296918,0.88151103235,-7.63980767,7.88539978,-0.9299150253,1.3131376331,5.35336394,-0.0514197406
-29.24177545,2.600377425,-0.3800150719,-2.44309411,-1.652844112,12.685896525,0.776349824,-1.296487299,-10.52398815,0.3957744593,-0.3439590253,-16.382166925,-0.0406846055
4.856950485,1.646573195,1.58077924775,-0.05586583105,2.808856679,22.17945195,0.7873086195,-6.153537715,7.039538465,-0.5933867495,0.6488024955,-5.952798255,0.28206292512
24.84444875,3.346726665,1.697293328,0.096876192,3.12243158,26.79796905,0.929767988,-7.58183811,11.136736045,0.9450753529,-0.16228910335,25.6640967,0.5117335291
-24.2335022,2.093249485,-0.9487162912,0.6071495263,-0.09236152775,22.5232838,0.908439143,-5.48837997,9.0781076,-0.2742112416,0.3881799975,2.5255007745,0.02958560065
-43.43684005,-6.2659212,-1.176950022,-0.34089093688,-1.8081259215,9.736765195,0.6520336095,0.12871973425,-11.730803825,1.081670102,-0.4068231592,-15.28803615,-0.076059526975
-34.4351183,-5.069219785,-0.36358676235,1.0288724675,-1.7184646475,10.144228995,0.5646188854,-2.076085478,-11.76345875,0.41213406045,-0.48003724885,-16.4095652,-0.0945004892
-17.3513646,1.7447467965,1.1237429555,1.3055481535,-0.27113366185,17.869964,0.9999975105,-4.142018535,4.096321815,0.11670169065,-0.492931354,-16.84174045,-0.07296699125
-14.5613194,3.46388674,1.303142774,1.0041669535,2.45239728,23.0839043,0.945196424,-3.93828292,1.0160995065,-0.68359027,1.111387489,1.3372233075,0.107286177075
-34.79736645,1.945427855,-0.98183088525,1.154883176,-0.720809921,12.14980295,0.755853174,-0.53571408675,-10.308476665,0.81447609585,-0.2292659025,-11.1817871,-0.04993175898
-23.0870261,-3.568291505,0.9458054435,1.093974768,-2.132450004,11.896118525,0.7043284655,-2.4884073,-11.299549325,1.0114195365,-0.57610914545,-17.48880735,-0.08915174592
27.86935805,3.659103378,1.550550373,-0.9445360225,-0.7701577155,27.21435765,0.988396548,-7.715687015,9.446544515,-0.8368893197,1.361871641,8.323704482,0.04878130175
-7.988655005,3.722020995,1.5870295,-1.54430411,2.300473935,22.4965415,0.908713185,-3.280481675,-7.22472813,-0.553221511,1.1920594095,1.65491386725,0.141288475325
-38.9460515,0.7392588269,-1.2084557545,0.56015693785,-1.6706891755,12.20465215,0.790034624,0.65554241872,-10.6624971,1.162598785,-0.22185076155,-8.883769065,-0.03368322835
-36.30879105,-5.363602245,0.06476986795,-1.62601772,-1.7596372555,10.33017696,0.6157837365,-1.431974469,-11.1574218,0.7238643011985,-0.4727587365,-17.2544324,-0.08873176012
