"Air_temperature_base","Soil_temperature_base","VPD_base","SWC_base","Precipation_base","SOC_0_base","SOC_10_base","SOC_30_base","LAI_base","BS_base","PV_base","NPV_base","CI_base"
12.645492575,10.35811541,-1.703509928,-0.37704290097,-1.4781910535,-2.6247519185,-1.972861217,-0.60152144025,4.31225739,1.308349408,-8.53280601,-2.2157148887,-8.103506615
-24.66441245,-22.36745825,-3.042715045,-1.5763840115,0.188122663465,-1.238099262,-0.77377628035,-0.205538962585,-9.490961625,2.077960663,-4.27908226,-1.5193824605,-3.321814605
-19.62988,-22.41019265,-1.9714160795,-0.9274717926,-0.54649578055,-1.35814129925,-0.8783696418,-0.2059053377,-8.66714147,0.550599406,-6.84493576,-1.84195202435,-1.1530728025
14.70706255,11.686013195,3.0341399975,-0.8497980493,-0.243426480885,-1.2978262392,-1.36567559825,-0.194223665,6.3373787825,2.4593013965,-4.92458771,-0.1849143515,-6.25733645
-24.39939425,-23.43785555,-2.324470506,-1.926429358,2.048027418,-1.4703410715,-0.8889371915,-0.2779416046,-9.28912076,0.06608620517,-4.421978245,-0.128132386,-3.587134715
5.16810177,4.2998199205,-2.1396587185,-1.851945091,-0.6259174081,-1.1057916686,-0.800669629605,-0.0316784986,6.667378185,1.92316138,-4.131017765,-0.16934436515,-5.126190795
-18.08118135,-11.91399755,-1.508655318,-1.2558152085,-0.27231009105,-1.165968856,-0.6470833437,-0.21144520705,-8.482798765,1.43336279215,-4.41185803,0.020731224,-3.547485075
-25.0010051,-22.79429565,-3.13726141,-1.3345674895,-1.08712530675,-1.4011150365,-0.81492522655,-0.238991402385,-9.992962675,0.4932330543,-5.958612205,-1.4428140033,-3.216167915
-24.48051595,-23.55161305,-1.1059838283,-1.6773267335,-0.80443414603,-1.454816092,-0.8951223837,-0.354751374,-9.65490099,-1.117584656338,-8.47752606,-1.224546316,-3.25499359
24.2581061,13.358059595,3.28891587955,5.90868693,-0.068353415915,-2.2748099155,-1.5395255235,-0.4054697713,8.7057815,3.325969095,20.3655538,3.7991790835,-0.675989199
-24.84189655,-22.2772461,-2.69124059,-1.6288953835,-0.0594850951,-1.341345978,-0.7970470928,-0.254020871085,-9.58940016,0.23273173435,-4.882066725,-1.77082844675,-3.62909462
24.882501775,14.820222955,3.811984995,6.31923207,0.64055450285,-1.7646336705,-1.113742844,-0.2955935462,12.18851402,-0.2437695495,30.02699685,4.195920339,0.452764725
18.42390572,12.63430989,-1.323156867,4.78258868,-1.065553431,-1.7757805745,-1.1302545395,-0.3112954742,10.787670305,-2.1463003555,24.19515495,3.147000284,0.0438212905
9.738030655,10.347747005,-3.5079062345,3.2097545056,-1.4525214205,-2.0392690255,-1.53639465,-0.5232480287,6.18955799,2.01773240745,13.33620486,3.364951388,-7.918884845
-23.4820469,-21.83505195,-3.127788317,-1.339881844,-0.64494956165,-1.41343861975,-0.722806279425,-0.232177665735,-9.332695395,1.2934273825,-4.676347155,-2.04284221855,-3.643771375
-18.2202275,-15.439270725,0.044287046,-1.11966938075,-0.593766239,-1.486156127,-1.091662635,-0.2829553983,-7.61170343,0.2965782575,-6.252469175,-1.9641491,-1.274526029
28.7345893,9.85380259,0.6262013895,-5.0348926065,-0.505671948,-2.211998975,-1.298078824,-0.3776426376,9.95755806,-2.423830002,16.849089715,1.7304764795,-1.4862433045
4.462169029,4.3570159865,-1.8824552625,0.683529278,0.838844484,-1.1575157035,-0.9233047675,0.00277050600000002,0.560358308,1.0989072887,-4.697518805,-1.07807420665,-5.452424555
-26.3114138,-23.7084167,-3.60004474,-1.2857262675,-0.61254537759,-1.324274586,-0.804187024425,-0.223266025135,-9.65432073,1.805700023,-4.93568078,-0.5170934305,-3.596790995
2.525288427,7.222717075,-1.46363412588,-2.82686533,-0.7222181765,-1.7699154845,-1.2276652939,-0.27819217807,5.261901453,1.0796223794,-6.185560755,-0.3631933125,-5.692724765
-11.693762155,-9.160449535,-2.71195644,0.5340938917,-0.98590439575,-1.14406956,-0.7041026052,0.0344864508,-9.468471215,5.4631899245,-4.13206025,-1.277413092105,-3.8772749
-22.88512235,-24.33968325,-2.841711333,-1.3811889254,-0.02262275985,-1.3127968605,-0.8670540317,-0.242899993,-9.76419032,2.7072418065,-8.917807715,-3.5725462685,-3.229652677
5.0129427835,-2.8800081835,1.59905615,-0.1269363955,-1.7467894235,-1.6901275265,-1.198816203,-0.2755665958,4.169848028725,1.0243840525,-7.32678621,-0.8737303775,-0.8955779565
10.889238825,6.352959675,3.116561617,-2.211549965,-0.942833032,-1.484628234,-1.042615211785,-0.1885157835,4.020208352,4.469246765,-4.49731319,-0.168380473,-6.14466598
28.7179578,12.273036285,-2.61917670275,3.37609093,-0.56068889925,-2.3949282995,-1.366144117,-0.42823405,7.601661425,-2.11396017,18.7996651,2.144310737,-0.7836288975
14.3150713,6.430416725,2.4685118635,-1.55257788725,-1.356898142,-1.9723244469,-1.47014815215,-0.4051204865,5.81614346,2.410699845,-7.01344975,-1.079029750505,-7.240740485
-11.69074852,-8.62061568,-2.647400674,-0.7177494258,-0.9098880335,-1.336936973,-0.82472362735,-0.12629086665,-8.924866345,1.705631558,-4.633850155,-1.390984724675,-3.868611445
-25.74994675,-23.7291399,-3.79718273,-1.6513285955,0.977472633,-1.2464383215,-0.7225087664,-0.2065348516,-9.715347175,2.49981636,-4.546124265,-0.070211518,-3.713788325
21.89230935,13.826294875,2.9227438915,0.3557079375,-1.1268479245,0.2771597855,0.533437533425,-0.4396955157,-9.3384901,-4.77731336,-11.276319705,-1.2983048692,1.920291796
22.29978245,13.53715675,2.4690920185,1.270899769,-0.73250312775,0.274879199,0.36158995515,-0.6003631552,-11.38000545,-6.630943855,-13.440036525,-3.009088738,-0.6885305227
20.6787248,12.702784025,2.224321217,2.975544442,0.21261305065,-0.16773393075,0.2317779177,-0.44010785275,-12.26791915,-6.09607475,-12.805210645,-3.3251976285,-4.381241552
18.759891425,10.83830785,1.4345148545,0.46021147825,0.6535972945,-0.479165167425,0.147073467,-0.553299636925,-15.24473095,-7.46432996,-16.50766335,-5.440232695,-8.586918835
10.55527984,8.44868051,0.7428082022,-0.0053079925,-1.2275291005,0.1622238996,0.4120093054,-0.41549115825,-13.46215155,-7.364075085,-15.11312674,-3.985312688,-8.6977494
5.94725927,0.742502006,0.6338445275,1.9546962778,1.52525047535,0.852150211,0.62668922045,-0.3132495804725,-13.1836004,-1.624140251,-9.715121995,-2.6438426036,-5.752224745
-5.78063512725,-1.0636501895,-0.811389353,2.4502752073,1.26510513875,1.3693605167,0.81647867025,-0.25956980335,-11.912560385,-1.808864406,-9.486618025,-2.4528815075,-4.363753665
4.511690789,9.93067021,-1.3611210333,0.43049969,1.4722387875,0.3041895015,0.59280556395,-0.376910535925,-13.248525525,-3.1327746,-13.018971875,-3.475705485,-6.9661216
15.082148875,10.68550703,1.8717170465,0.4021806685,-0.35522033975,0.0325884495,0.31953275365,-0.4237141261,-13.01332295,-4.7575671,-18.278010625,-4.38976176,-7.467441405
23.6869033,14.1331596,2.6845348505,-2.45232621,0.1824045247,0.4894209031,0.369502524,-0.3642009653,-10.194017915,-4.440038755,-19.0988022,-3.72103663,-0.071657896
21.55745045,14.201886275,2.62718974925,0.18566653875,-1.416304888,0.374538049,0.4283609837,-0.36332784565,-10.348458115,-3.7775591015,-14.860662325,-3.010814485,-0.278479874
22.2994405,14.29518315,2.780906513,0.95950091625,-0.658671612,0.23370202265,0.3142104733,-0.47791917415,-11.01714595,-5.096352935,-14.784279575,-3.15707702,-0.134387113
22.306459475,14.49101055,3.11701453615,1.943777187,-0.998386206835,0.22927699795,0.39887906545,-0.4443407285,-10.126260565,-5.0005838115,-13.6918129,-2.491310708,1.909106856
22.4638103,13.809106225,2.672179105,0.88413313415,1.770501424,0.51662032765,0.416571865,-0.5173980093,-8.53324814,-3.643262858,-12.36262922,-0.9733726235,-0.14607013325
21.38441725,13.2663589,2.49691928925,0.6109145002,-0.90213367515,0.1433806417,0.4515345782285,-0.2988704056,-10.26094033,-5.19673405,-11.15678028,-1.459025274,-4.068254279
-29.8258476,-18.924615775,-3.607375068,0.0267486395,1.458427681,-0.5591016045,-0.2155456905,0.0296101036,-10.56193745,0.92651116,12.96241275,0.40238801185,-3.52982958
-24.2149074,-14.68357855,-3.842254275,-1.41569634255,-0.02252621275,-0.36993359135,-0.13988210885,0.16547275835,-8.896478595,0.61264620505,-4.371364815,-2.3905360075,-3.029114685
16.62286375,6.743406145,-0.4027177525,0.3889881805,-1.1728868172,0.39035726896,0.03227568195,0.35650225085,5.89809518,0.229093737,-5.44636846,0.5168241855,9.429851325
-0.91093874865,7.073800875,-1.00182062035,-1.7163600835,-0.40398421598,0.2508732435,-0.032456974675,0.20149590635,3.3593614901,-3.2154872953,0.465490455,1.0155352085,11.898580985
21.46420375,12.01176626,0.697691594,-2.851680643,-0.6179801437,0.155621928,-0.052125786625,0.18807018145,10.65801818,-0.49024997,18.6801105,2.046220221,10.52912196
20.0732634,10.628473625,1.978623451,-7.401069084,-0.8534772945,0.05364961035,-0.10617976145,0.097220051915,3.365579525,2.8558833385,15.51605067,1.828129157,5.77056883
-6.369036412,6.55006622,-5.187509045,0.0335036165,0.2487109375,0.143504242,-0.04902112785,0.2211703299,2.2386224975,1.5572255932,7.5850778615,2.60694171955,1.2142631245
2.810518238,9.636646845,-4.579652195,-0.7738961155,-1.459905762,0.10641955925,-0.1559409848,0.28954164485,3.16641112125,1.8366735075,-6.34212442,-0.7504691075,-1.4411218137
-20.5502731,-11.17656271,-2.81295355,-1.02846086125,1.05531100285,-0.4858054358,-0.1674687729,0.14005539034,-8.46500498,0.868578343,-4.389925267,-2.231987258,-1.38860975645
-32.7575115,-18.5291686,-5.509580075,0.143707856,-0.939877561,-0.33224330145,-0.15500174923,0.0602962755,-8.463237005,0.62698107,14.182441515,0.0971742695,-3.286853198
-21.7667599,-13.7745771,-4.31842375,-1.2328351295,2.116194055,-0.551669199,-0.20014641845,0.14046920125,-8.438642095,1.2621649705,-4.94424266,-2.39894155,-3.13714735
-20.41884615,-14.06524545,-1.658493677,-1.0491667443,-0.635340674,-0.2819050278,-0.0972099778,0.1735223166,-6.2449051,0.5471183067,-4.643296475,-2.2777858205,-0.84418123285
-16.52999795,-9.85834702,-0.74227749715,-0.8609224619,-0.67622585135,-0.11659429465,-0.02753069515,0.2535576996,-0.769562582,0.67564009506,-4.64884745,-1.8743243345,2.722521052
