"Air_temperature_base","Soil_temperature_base","VPD_base","SWC_base","Precipation_base","SOC_0_base","SOC_10_base","SOC_30_base","LAI_base","BS_base","PV_base","NPV_base","CI_base"
8.012919095,3.5066453315,6.322297315,-2.2796914625,-5.52062826,-3.5124501205,-1.7451012805,-0.671705728,-0.441252176,9.326271125,-5.476231335,1.0674787705,2.037643587
26.4817666,7.918312865,10.384617255,-1.193098438,-7.79852653,-3.560576028,-1.223172389,2.2150997755,2.6013067465,11.50959713,-3.96996314,-8.169918205,9.988843795
28.9342427,5.513841475,11.627816405,-0.3076418465,-0.5819252805,-3.225655869,-1.16075534075,2.722120295,2.056477978,13.65187607,-3.734670078,-9.419517565,10.801239885
37.6224718,7.26382581,12.90340775,1.744792845,0.298151295,-2.793921538,-1.035288816,3.067853783,2.119803263,14.937280795,-2.8497899565,-4.010993774,13.1260296
41.77200935,13.948984325,11.132075335,3.657579817,-3.745543568,-2.87043104685,-1.410218636,2.279624487,4.1449816225,13.009665715,-4.0582245988,-1.927897348,10.44575308
36.243331,12.425578475,8.319805225,-1.172380957,-5.210398915,-3.3475006,-1.4756100895,0.8592346154,-5.7670970435,10.905095575,-5.7530879665,-8.55340146,7.83463632
26.982207,3.7241098185,8.31895152,-5.1198793205,-10.319911415,-3.5597811485,-1.38655474065,0.3633116345,-10.213369155,10.13858534,-5.663584205,-11.95294554,6.587113075
21.6430977,7.7818367,6.35850649,-6.43976228,-6.512689605,-4.16025576,-1.4851792925,-0.23752890115,-16.11440795,7.71966184,-6.832376215,-15.61894315,5.673389705
7.266922795,3.43904327025,2.94851901,-7.301546455,-6.43309662,-4.494024055,-2.369486545,-1.543032909,-15.0987274,4.56694739,-6.56171798,-15.306528225,3.409844272
-25.19519945,-11.003105325,0.7564620953,0.7642108083085,-1.752023145,6.9899939,7.20986896,-2.70050534,-15.547310625,3.639649315,-6.9515954,-14.82888095,-1.3730608685
-5.066685795,-2.154029,6.771318325,1.0654357965,-2.432665505,13.64372635,11.251349325,-5.47182297,7.13494612,0.4654284578,-5.160939195,-10.9745838,-1.8707301665
20.2531694,3.2884077535,6.777210805,-5.36837296,-7.24533834,14.95007025,10.03582744,-7.328542375,10.9722685,3.13056233,4.58068974,19.83008015,-1.090526962
-6.74491819,1.324999092,6.580611795,-3.676059905,-4.927694195,13.1293184,9.98252667,-8.44438374,6.174871695,-8.738556285,2.578471605,-2.222446469,5.15503383
-25.2298418,-2.41218535617,-3.2856950825,-3.57605917,-3.15796723,7.478557645,8.90195429,-1.851019448,-14.399139075,0.4913759435,-4.680523865,-11.86577315,-1.408245878
-16.17646395,-7.82575819,6.4330806,0.1185771774,-3.39682701,8.83448374,8.646836735,-2.829534875,-14.73005195,0.484272321,-7.007695945,-14.358809675,-1.36392806875
20.4232248,2.427527748,7.46538609,-6.5631547,-0.45386392605,14.9254188,9.791708625,-7.21564083,13.47956225,0.47917047875,4.89827477,17.87215845,2.45016862
