"Air_temperature_base","Soil_temperature_base","VPD_base","SWC_base","Precipation_base","SOC_0_base","SOC_10_base","SOC_30_base","LAI_base","BS_base","PV_base","NPV_base","CI_base"
-5.5518778,-6.652303385,-1.0882404505,-0.93362035275,-3.97774887,1.411976563,0.52108773015,0.45150219814,-5.630326675,3.12197808,-1.855651629,2.08033968315,-1.3266353185
-5.11025221,-5.694338995,-1.0170788095,-0.24115329465,-4.16539162,1.9732085045,0.480118004,0.620243838,-6.058212365,3.256473915,-8.28099693,-7.837310145,-1.4088072455
-4.963517165,-5.95792748,-0.923883215,-0.25922661675,-4.314655755,1.9965594765,0.4750527225,0.611925194,-6.49226922,4.167299395,-7.504351165,-7.35075471,-1.072243753
-1.5496536155,-2.2505768015,0.9821397165,-1.0743619975,-2.940870945,2.238315985,0.75551047,0.86611520135,-3.162341295,4.93473852,-4.668639113,-4.20371766,0.541310273
-3.11878739,-1.442691257,0.91627437975,-3.618825135,-3.631070215,0.6545691748,0.635141463,0.618466542,10.763495115,3.44440987,14.02643201,9.16988994,-0.33973025955
2.0130900535,-1.0244645038,0.57289246565,-3.14965664,-3.424369795,0.749411675,1.02106578885,0.75996095782,12.29113773,3.592967155,17.949332325,11.29088865,-0.7571916213
2.3848345729,-0.084520915,0.9635701395,-0.8567041595,-3.3961913,0.94182484,1.197068378948,0.8125490524,13.933204175,4.62404003,19.179652225,12.42815552,-1.0863672235
-5.10459148,-6.37061924,-1.6933117365,-1.7108443175,1.153239708,1.504529283,0.9924035617,0.7233290728,-4.506555005,3.2783008,13.273665135,10.03152934,-0.803751021
-4.39332037,-6.209346345,-0.94153051785,-0.997669743,-1.1949542907,1.47726193,0.4779335425,0.455237063,-5.316407295,3.290817695,-3.6418927,1.6189381115,-1.556554398
-4.77079791,-5.79711618,-0.747194395,-0.364582837625,-3.79898796,2.180062601,0.63706774485,0.691363704,-6.623681205,3.817875455,-10.03774915,-8.17032148,-1.127604287
-4.096507225,-5.30103349,-0.837287461715,-1.309300569,-1.0933000435,1.8425213535,0.58758391885,0.6749006895,-4.90826622,4.12805217,-6.935992385,-7.253605815,0.49813640555
-3.210324825,-3.718760245,0.96699565185,-1.9539105265,0.9974163835,1.6977289965,0.7067929965,0.7492126963,10.90133483,4.32907162,-5.08794162,-4.54329517,0.56671607035
-0.03797118395,-1.0855670365,1.290414696,-3.513620635,1.0140908125,0.8979902132,1.02955626725,0.7617173058,12.17424135,4.428683425,19.05111155,13.812185925,-0.684874257605
-3.89853624,-0.5549336998,-1.04314204285,-3.00372892,-2.274244605,1.3009954355,1.2852173479,0.7418631679,12.2396519,4.404530595,22.57857775,17.429236225,-1.1591309111
-4.49908823,-5.601697355,-1.1898256315,-1.657583607,0.8100657303,1.5727043105,1.00394469725,0.72221350205,-4.641065085,4.21912437,15.28412055,11.46346851,-0.856381708
-5.72424139,-7.173192065,-1.18421101125,-1.266843663,-0.8635699022,1.5151970365,0.5986940539,0.462965262157,-5.61425081,1.3893558535,-3.907843715,8.70965191,-1.478318127
-4.840373935,-5.461437175,-0.9155101495,-0.3964849344,-3.567851715,2.149826678,0.71045510885,0.678292134,-6.48436607,3.36585061,-10.27836997,-7.68308458,-1.435922487
-3.995011245,-5.619378945,-0.847685025,-0.37761668105,-2.331701463,2.092344817,0.6909073425,0.7174021595,-5.94098088,4.03639515,-9.752444815,-7.990084545,-1.0373632375
-2.77156738,-4.282948025,0.14852974325,-1.3230213005,1.27256523225,2.281365606,0.6574330137,0.8394207288,-4.3714653,5.2000171,-5.51363399,-4.568706595,0.70222126715
-5.866084945,-9.286907875,0.52378239995,-3.591653735,0.5180122627,0.62681843,0.78996541695,0.599396071,9.206791395,3.47320815,11.819049425,8.298259675,-0.2395835192
2.5542854235,-1.000199215,1.608083899,-3.24866006,1.783199218,1.06497667415,1.40023376135,0.8510899086,12.80624995,5.05789838,23.229474,15.9070888,-0.80341694325
-3.423862127,-0.445013836,-1.304535519,-3.030952185,1.4369088493,1.4140782552,1.3624459015,0.7706608316,12.3515669,4.74162483,22.75608725,17.7095927,-1.210523403
-5.08497954,-6.013455035,-0.81489671815,-1.52169965,2.044839432,1.60485112835,1.0788088216,0.7380379176,-4.245731355,3.39478097,15.14400615,10.48394687,-0.771465308125
-5.07859743,-6.456851635,-1.288049392,0.0404736015,-0.906451871,2.46287194,4.805139245,0.6497895855,-5.91384849,4.205044555,-4.53509706,-2.94173555,-1.354082321
-4.58379368,-5.67233932,-0.904269466,2.430643955,-4.038505405,1.9671226095,3.63839999,0.5942189761,-6.53773198,1.210643066,-8.051336,-7.388915825,-1.3680695105
-2.10075402,1.6389748755,1.2826529185,-0.5205597235,-0.556005729,3.388746035,6.55723671,1.1377714966,-5.1833338,4.1060211,-6.525004025,-7.13325668,-0.48862267145
-1.5477111785,1.341964598,1.9733509515,-0.09886478435,0.93502228055,2.898399016,6.034237355,0.851980949543,12.7896202,5.72238148,-2.877332498,-3.51461537,0.5770205175
4.50538277035,2.5624035035,3.22973398,1.565547618,1.551661811,2.880726612,5.16360778,1.1102841499,14.877624085,5.459834765,17.240511475,12.552472625,-0.3742499028
5.381896035,0.6615687792,3.460043325,2.454308765,0.589112896,3.048425585,5.36257135,1.086175597,13.71623275,5.705161255,18.400397775,12.39056623,-0.39899689235
-3.196416825,-2.74090562,-1.1690731595,0.97864039725,2.54227885,2.616575711,5.12619939,0.984348686,-4.267507485,4.986523635,11.310867795,2.546602589,-0.356671442
-4.003496725,-5.314267175,-1.0402797983,0.0752923641,-0.9185844255,2.365074404,4.579730195,0.67299825665,-5.559866485,0.96353400135,-5.08444123,-0.4712264457,-1.3573358095
-3.714883715,-3.183200265,-0.871245327,0.2998655808,-0.45324555185,2.9405341835,5.60052178,1.0195193585,-5.41804724,1.055689086,-7.662932485,-7.11966341,-0.46670779605
-0.7103090815,2.6037078175,1.8526705635,-0.5622229185,3.2209562,3.64471839,7.384396655,1.1318440894,-3.49379713,7.209808065,-4.170786932,-4.280751745,0.843606509
-0.748972287,0.32322732165,2.69553481,-0.28558708085,-4.026962135,2.5108495315,4.91367598,0.7970116295,12.97989143,4.570316635,14.17055263,8.44552091,-0.3945264248
-4.677429885,0.039561635,-1.3981312745,0.0787749757,-0.0381190297,2.4475810325,4.28864063,0.861765414,12.3788591,4.03862892,15.067882275,10.300198375,-0.42675317695
-3.47570691,-4.603468325,-1.3449098855,-0.61645324545,2.298687565,2.495718824,4.752870295,0.87343442075,-5.23609582,3.658039905,1.9531570278,9.278130865,-0.6310004313
-4.57829328,-5.93095262,-0.9707631589,-0.394454469025,-0.943237863,1.969577254,4.003362355,0.58806710105,-5.529406415,-1.338261093,-4.878545265,2.0884648955,-1.3478097349
-3.29406284,-5.037511475,-0.815620987,-0.2315630925,-2.537987005,2.644769065,4.9465878,0.9177037505,-6.42294176,-1.87065044,-10.230399135,-8.07375092,-1.216034019
-2.54882516,-2.76561045,0.1655861919,-0.8659399995,1.349845075,2.9505394585,5.77401921,1.0134152689,-5.008599505,1.308330094,-6.387488915,-6.33161421,-0.587683463
-2.9471578815,0.26959099845,0.99787617085,-1.6361638575,1.3037080797,2.479012995,5.174443115,0.7839056374,9.915200125,4.34364394,-2.255240958,-2.2843366065,0.386716736
-0.0517919423,0.01662122445,1.907473965,-0.4945546257,2.14218180585,2.64259037,4.43637235,0.8943637907,12.98997895,4.580536015,16.644848675,10.871616315,-0.5035130565
-4.63047068,-0.216814596,-2.26305236,-1.094461222,0.9962204585,2.338124373,4.148104,0.7961181037,11.51807697,4.512816185,14.014663365,10.08961435,-0.4467648100115
-5.51488043,-6.61978393,-1.4762385147,-1.5145275265,1.8619924,2.280336755,3.98738347,0.7902622463,-5.416489975,3.6294426065,10.99842794,8.23360408,-0.65111203075
