"Air_temperature_base","Soil_temperature_base","VPD_base","SWC_base","Precipation_base","SOC_0_base","SOC_10_base","SOC_30_base","LAI_base","BS_base","PV_base","NPV_base","CI_base"
30.6739353,17.8028709,6.208221475,-1.5268946025,4.86594271,23.78916505,11.415376275,9.73910077,90.88616595,1.799285135,26.7390207,23.5942382,40.2466267
26.0454014,18.11625,7.61301931,-1.5814216605,4.695034835,22.9524484,11.41125486,10.174884005,53.4082847,-0.7672716175,29.33797085,22.22782475,41.79073455
-16.63135145,-1.492941835,-0.3927357195,-3.712952755,2.164958045,16.928666,7.745766525,6.61466752,78.57109335,0.49634061535,20.1569117,11.628028681,31.4721633
-15.39605735,-14.33654793,-1.138569204,-5.7817323,1.09065970275,12.66278805,6.83026311,6.17187025,48.1611588,0.8301039135,6.62755853,5.3814181872,30.69122415
-17.4824798,-15.5881283,-0.16562103615,-1.82846279945,2.4317990835,6.54822676,3.349693045,3.48055687,-24.81829895,1.01224491965,-0.6169894825,5.1552128565,18.50491755
4.206624295,3.1941672777,-0.83725664405,5.326222625,2.6400793705,20.035094425,11.17551455,10.042506655,99.90446545,4.187385163,10.821414485,14.265052042,39.1052391
24.2120679,20.73467575,-7.668567491,8.809435145,4.316214595,25.03054955,11.48713451,10.431240975,87.65240165,3.9565642725,31.0603984,26.60723025,44.4749697
29.46747635,23.34594445,-3.3553350625,9.639605785,4.443382035,25.9403446,11.77036145,10.92210705,87.1988486,2.394272032,34.8254057,26.86607735,44.07143865
19.0668355,17.60686075,-5.3389988285,2.4510748855,2.98135392,24.2874648,11.396277555,9.8543157,91.4041141,-0.841418005,28.4227831,11.34435964,41.86639965
-5.1483079055,4.121672135,3.075689432,7.60863079,-0.02519970585,18.69478395,9.346320595,9.159940345,67.2912162,1.708210284,13.530877585,10.460898156,38.9730996
-22.93954715,-30.2715755,-0.5827597925,-3.0008780405,1.299071001,7.869189685,4.30223536,5.08819159,26.5809505,-4.47723205,3.7279731065,1.6760894475,15.373701725
8.024560865,11.346305045,4.70544155,-0.3067680395,5.626316245,19.13086695,10.5157045,10.37532658,57.5199755,1.4593075335,11.82783418,7.6010425845,45.7678885
25.75429065,21.809354,6.866832735,-4.058808391,3.494394345,25.6276036,12.076359195,10.71299077,93.4576105,3.66109738525,33.3716084,26.2491467,43.1214457
27.69441985,21.0300973,-4.553848348,7.172517695,1.6840677143,26.2466499,11.892714795,10.92862435,101.89670985,2.666432395,29.0208762,26.75245535,46.05433175
-1.8656600585,13.802531075,2.673318213,4.7313034435,2.85542033,21.9636772,9.61738496,9.375971065,82.5071912,3.187898735,29.86628935,24.9518048,38.23589405
-15.552755025,2.292565828,0.58028509423,-0.9081038,2.9419801515,12.3152051,7.21813344,5.908775425,27.5520688,0.6065727185,12.3284204,13.58047805,31.38992895
-0.83442564,5.049387115,5.796037725,-0.3914506725,2.278009718,19.260634875,10.59077598,10.1929403,84.28829075,3.918070978,19.942660175,15.125554005,40.84394785
11.8491991,9.120081845,-1.640719225,8.586635565,1.8183042945,24.3488431,11.205519405,10.65690169,95.8268243,3.649014065,24.9897966,13.58320322,47.8561287
24.5498237,17.573583475,5.200495215,-3.9881550805,2.162112371,22.69388855,11.09480532,8.624371065,75.37440625,1.252345927,24.91081565,18.00263575,36.75324825
3.7249385775,12.864953025,-0.3470878922,-5.302511885,1.730314563,21.734041,10.11416516,8.969843725,73.46594185,0.4550788435,22.7957804,23.7075883,39.36663185
-0.2932002355,4.971701725,1.606015911,-1.3440100986,1.64219624,20.97179735,9.39191073,8.26739533,80.5610532,-0.6208810725,23.1779603,13.359101915,34.4283949
-14.66811065,-12.6664557,-1.105692734,-2.8106339565,0.3912247875,13.027006175,7.225322775,6.316342585,49.17247085,2.46327551,10.252626195,6.4389019175,32.77689005
-18.23394225,-16.41560815,0.3812264403,0.90388141075,2.0851070815,7.68666002,3.714357115,4.08827406,-24.1702724,1.7821692015,1.781007089,10.026544695,21.14019085
17.96555235,15.851361325,-0.8480377755,7.20564029,2.6829429135,24.56767075,11.95191658,11.655757105,87.5701361,4.228501925,19.19626435,12.5733778368,49.83412815
27.8375438,21.37909675,-10.389677185,5.26677572,1.5933070591,24.8727177,11.36097897,10.20672985,99.1770792,2.5367808725,35.9124641,27.6651665,41.5551662
9.67613782,15.140941325,0.8801104277,-4.3391266825,2.679709378,23.73936265,10.636401205,9.539962555,84.12140325,-0.7778389835,26.576451875,12.35802385,41.93106875
9.62880432,7.778140855,5.2528387525,10.285251115,0.9469066234,24.18081735,11.23133562,10.856688145,96.16784035,2.9583987645,18.74660625,13.003415581,40.8512524
-11.322410045,-8.2553917475,-0.7532035692,5.65892761,0.831766773,14.784225625,7.83416813,7.73823048,55.6535826,2.238427836,11.089461585,5.55417394,36.97496175
-19.649828475,-22.62380075,0.62802648405,4.790080075,-1.3907718995,9.45666804,5.348188235,5.47253373,17.313613615,2.42227816,5.4455708435,8.0215467625,21.49640475
-3.3502464315,-0.745852125,1.3057827035,9.725123745,-1.93799681775,16.995264825,10.26478892,10.610767305,77.2538792,3.00174316,15.977446925,-0.309054158,35.3309031
2.9766297065,4.656494277,3.73883239,5.1390059,3.60725263,16.1235113,9.05016213,9.300777895,36.82864545,0.5695422642,10.158922685,7.40509274,36.7385715
24.3984948,19.08846385,6.790667795,8.48451996,2.847231061,24.5355842,11.522226185,9.847811635,78.7250171,0.7881999505,20.91455215,17.53618935,44.358826
24.24122825,18.94205915,-7.54169349,1.96395718,1.2755497515,23.93048245,10.87311912,9.805087345,82.13798855,2.246845095,30.9197718,23.6292218,39.09469465
