"Air_temperature_base","Soil_temperature_base","VPD_base","SWC_base","Precipation_base","SOC_0_base","SOC_10_base","SOC_30_base","LAI_base","BS_base","PV_base","NPV_base","CI_base"
6.42640899,3.806865278,2.127288489,4.446238185,14.18728205,1.3351341325,-0.06007449225,0.2900470741,11.390295525,1.3534839955,17.16770005,-0.5977150275,4.23440692
6.09195796,4.0005267235,5.06512279,4.88635153,13.342214075,1.5908932985,0.0374336195,0.4532955946,12.168223025,2.5238090455,17.4369968,6.647738655,3.26817634
6.07502345,4.761511345,5.039592175,2.16808840415,11.628784865,1.5357611145,-0.0378634515,0.4657741099,12.597834775,1.641132716,25.49918375,11.24988902,3.5267880465
-0.395037297315,3.307173928,-2.075967306,0.014666338,10.7902349,0.578119643,-0.38826873775,0.2104408206,3.684550155,1.3038032925,21.0478151,9.99173063,3.143929294
4.630022445,3.30583946,4.592148035,1.332415522,13.84000362,1.4551668235,-0.18052602215,0.461716742565,12.1247986,0.2604131535,24.64079765,8.65373547,1.1470197188
2.519445725,1.5136472235,0.40698583725,1.3518738225,-4.65423462,0.8814831794,-0.30916680715,0.184355318385,14.17022795,-2.325582264,22.4331561,-0.53198625125,-0.9943651109
0.2361257269,0.1724714432,-0.1257840345,2.39798913,-8.409262275,0.20463826865,-0.61312282275,0.14228390693,2.93458149,-0.3518805425,-3.3306671,-4.376235125,-2.6535281005
-0.60929641675,0.56019588947,-0.5089140752,3.60404351,-8.060987385,0.02139971815,-0.496129195,0.130827188675,-6.679401915,0.2034080842515,-16.367906,-4.893669515,-2.096945695
-0.82368766155,0.57064047945,-0.60836910515,3.79185744,-7.993728935,0.04421571325,-0.4610205885,0.148093958977,-5.64560974,0.44229556055,-15.824090525,-4.50601767,-1.4273697905
-0.5304111185,0.47227580785,-0.97911716815,4.84076184,-8.05729848,0.01047306345,-0.50042531355,0.14608498975,-5.394056665,0.2788442095,-15.9628759,-4.783224455,-2.5061415985
4.13914761,2.104086798,0.1345033821,4.49341003,-8.184230305,-0.1301712956,-0.4806973129,0.1819112329,-3.0380481885,-0.1435471961,-15.526367275,-4.60262944,-1.64743552
3.9079781,2.0589476755,-0.86752527525,5.64215368,-0.2481548895,0.23210035972,-0.37933237565,0.23979308425,0.9496537465,0.0250051295,-15.49512855,-4.101668075,2.80879505
3.11191464,1.370324216,0.867784339,6.986363105,15.96929115,0.3559276978,-0.21419514824,0.2213243639,1.367646763,1.514306959,-9.856389985,-3.82298589,5.064467005
1.334631102,5.03931924,-0.2064898685,1.1085141885,11.055623545,0.7111715785,-0.3083923437,0.36293325205,-1.538199317,1.601774934,20.1704072,11.12674155,3.831783845
6.34829231,2.992727219,0.096627164,2.3187262585,8.952945665,1.950547778,-0.07905070815,0.4285231964,16.48487855,1.9852148535,26.4826988,9.050795465,0.9093598306
4.270252227,2.0735943215,0.38547827035,-0.184587861,-8.59017275,0.41545766675,-0.476468898,0.1003400131,9.875036915,-3.418622997,19.177948,-1.8499288085,-2.0678007135
1.71579992,0.0853168142,-0.43118023385,3.791760025,-7.44087839,0.12300439045,-0.7185422939,0.0932907822,1.3756463211,1.690879526,-9.956384215,-5.422094745,-2.482676878
-2.079091673,-1.199049104075,0.27100147775,-0.746557720875,2.4296034463,0.3507697698,-0.07975006881,0.18568100585,-10.49701775,-3.461416165,-17.26553125,-3.635164695,-3.33814328
4.078007765,0.990366307,-0.5610505251,-1.01429294815,9.10503285,0.04049817895,-0.1466113856,0.1780829707,-11.2093025,-3.33533194,-17.9686139,-3.18679786,-2.154701388
4.925991685,1.835707915,-0.550889231,-1.7049131765,7.254680635,-0.1042478108,-0.23720214165,0.1690778375,-10.11074468,-3.2086117125,-17.8937258,-3.42315812,-1.8851987385
2.695750075,2.253960425,0.8016363825,6.842760775,15.65820345,0.5245997581,0.06932295735,0.18836462825,-9.194784675,-0.301230918195,-9.11884705,-0.99035849285,4.0569599125
1.12159000995,0.7448270765,3.44795607,8.052927865,12.6547091,0.9048673735,0.1937507766485,0.2744186478,-10.453762155,0.86658145975,-6.433317135,-1.7671858461,5.37928785
-1.1180185591,-0.96176776425,0.72498969405,-1.863805775,-5.87430564,0.5971014034,0.13415055127,0.28311613405,-5.48972317,-0.7617400925,-9.188711845,-2.719671955,-3.9039266685
-5.11814191,1.0752255115,0.7571849588,-2.13360405,-6.56284886,0.3748092537,-0.02543664362,0.21816810665,-9.2599371,-3.304939408,-17.85965965,-4.965421665,-4.72838584
-5.48185097,0.00454715419999998,1.29785352915,-0.993310043,-5.719196555,0.31097821215,0.0011395108,0.1790201441,-15.130659825,-3.0807746965,-17.846635625,-5.166134535,-4.82909672
-5.252656105,0.2792115065,0.6241915407,-2.35428083,-6.890506175,0.3387283997,0.031539685365,0.20392652215,-14.917935475,-4.068357045,-18.66914235,-5.252328095,-4.73815662
-0.9171577975,0.88552339,-0.5819064753,-2.622261455,-1.6137821408,0.27578313265,-0.11167861156,0.20033233735,-13.062753725,-4.669517235,-20.4055967,-5.241457735,-3.236796395
3.9036695865,1.25239697485,-4.284940875,-2.539888265,-5.57194548,0.0169994486,-0.0986070008,0.16083469065,-13.84522985,-4.638531812,-21.3319288,-5.34536455,-2.47267547
