"siteID","year","month","site","lat","lon","type","source","NEE_qc","GPP","NEE","RECO","Air_temperature","Soil_temperature","VPD","SWC","Precipation","SOC_0","SOC_10","SOC_30","LAI","BS","PV","NPV","CI","Air_temperature_base","Soil_temperature_base","VPD_base","SWC_base","Precipation_base","SOC_0_base","SOC_10_base","SOC_30_base","LAI_base","BS_base","PV_base","NPV_base","CI_base","Air_temperature_causal","Soil_temperature_causal","VPD_causal","SWC_causal","Precipation_causal","SOC_0_causal","SOC_10_causal","SOC_30_causal","LAI_causal","BS_causal","PV_causal","NPV_causal","CI_causal"
252,2004,4,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.908333,22.97469,41.3358,63.3702,9.883,9.686,3.592,32.773,1.352,20,20,10,0.75,35.25531,46.905838,15.690512,0.74373335,-11.816605945,-7.73404925,-1.695720281,1.603104835,-1.702835648,0.3817294812,0.09173553835,-0.7341836365,-7.346868325,1.176420822,-3.503792655,4.730997465,-2.08236066165,-13.97642442,-5.68133805,-0.4695768406,2.840926915,-0.14143004331,0.00646685915,-0.01834065685,-0.61480069335,-8.68875866,-0.024933433295,-4.514965905,3.0112383265,-0.94016409225
252,2004,5,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.918683,63.18265,10.644191,79.12843,11.824,13.509,4.176,29.404,1.435,20,20,10,1.1,30.790823,65.30443,2.1340675,0.72793335,-4.17432653,8.50544355,1.1078772645,1.942522218,-1.882811752,1.440356956,1.16449574275,-0.9713795755,-8.00128359,-1.04314435483,5.464999065,6.6302291735,-0.3325244675,-6.317643525,6.30325685,0.48879043585,2.3386898735,-0.109570239515,0.0026345897,0.0017555501,-1.0205722765,-7.371539715,-0.0792409183,8.15594807,3.304591055,2.1656202766
252,2004,6,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.976389,354.873,-224.6217,131.877,15.247,16.443,3.902,28.001,2.247,20,20,10,3.75,23.675665,68.69901,6.739655,0.71080005,8.938821035,6.9746319,-3.921919458,3.8294329925,-1.0192290158,2.1308293495,1.88015057375,-0.7212143445,26.30653165,-4.12472709,9.628312195,3.812430877,10.262623725,9.704491355,5.065232465,-3.417245245,3.8007191725,-0.1254856528,0.00333578305,-0.00977615135,-0.676622155,27.3769718,-0.0588574927218,10.36344369,0.432813361,13.56072115
252,2004,7,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.973118,447.5904,-300.4675,146.57296,16.302,17.67,4.075,27.554,3.551,20,20,10,1.8,16.850168,71.44396,11.2280035,0.7212333,14.3553459,6.03371371,0.6264223167,3.444297275,0.06689430565,2.30193325,2.1060844,-0.7224265755,13.96926655,0.28738486,7.79199782,-0.557871923,8.487409055,17.3236594,4.29196262,-0.1402554689,3.3495416125,0.0004642258725,0.0036958839,-0.0138943868,-0.705941166,18.37497665,-0.027605017375,9.894287235,-2.6522392645,10.84067945
252,2004,8,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.953629,327.0407,-195.8983,131.13,17.837,18.355,4.042,27.259,4.101,20,20,10,1.2,16.623709,61.74904,20.121046,0.7428166,21.4434424,9.68982047,1.219907681,3.059562005,0.1740507485,2.131730355,1.7458164255,-0.885212764,6.178604065,0.49780734025,1.978433418,2.338837425,-6.10757266,25.872606,6.6873953055,0.5309193896,3.43904276,-0.0264209514075,0.00394558215,-0.01348667505,-0.7067658645,6.705985075,-0.0377912004505,5.15759532,3.267989888,-9.6133007254
252,2004,9,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.984722,225.9453,-114.4836,110.775,14.987,15.084,3.693,26.63,1.706,20,20,10,1.1,23.124466,60.269714,14.572245,0.73141664,10.25295892,10.515024795,-0.9868755165,2.30997548,-1.3595301315,2.631966557,1.773097644,-1.08210373,-4.6290623335,-4.36531159,0.91513191535,1.556327501,-0.075380503,10.89688696,8.80843618,-1.02495920733,2.33211898035,-0.14823624864,0.0029795302,-0.011117457,-1.136165901,-4.370866585,-0.09787690719,2.769647172,-0.797880566595,5.520601751
252,2004,10,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.971774,-1.498571,95.55037,94.15568,11.175,12.067,2.233,27.147,1.631,20,20,10,0.7,19.867214,55.136932,22.433388,0.7266833,-2.215235625,8.870631265,-4.77513273,1.669219897,-1.3499188131,2.83646367,1.8060510775,-1.0682408285,-11.70188215,-2.169359395,-2.193183656,0.2639117488,0.0511794985500001,-3.183509722,7.081770835,-1.425616375,1.782101928,-0.1170893860425,0.0113556587,-0.00616626455,-1.4074311715,-18.09511945,-0.05757713859,-1.4987926255,0.6233938502,5.11388128
252,2004,11,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.909028,9.84852,35.6022,45.4506,5.613,7.251,0.76,28.15,0.999,20,20,10,1.2,22.562286,50.115356,24.339916,0.74861664,-20.43964155,-11.386031495,-3.27144196,1.684668952,-0.3149502234,0.2056702719,0.010752776,-0.565548276,4.74046122,-1.459125069,-2.7967907,0.7383937525,-5.95022164,-23.9600569,-8.654656015,0.06463732225,1.667121827,-0.09011720221,0.0036224423,-0.02103750165,-0.5382860461,4.7882852663,-0.0365082012,-2.72598424,1.056824377,-4.92803635
252,2004,12,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.860215,6.30106,21.592275,27.814967,1.49,3.376,0.468,28.576,1.909,20,20,10,1.15,20.772945,42.76276,32.65884,0.77913326,-22.8954,-15.52638605,-3.103008125,1.422590017,-0.1265552097,0.38105804715,0.1373282267,-0.4337395965,1.2719455305,-0.96833679815,-4.00095532,-1.8150593945,-11.130774325,-27.5674137,-11.329201935,0.2746590722,1.487184666,0.015598136935,0.0036224423,-0.0116844415,-0.40887547045,2.2649938295,-0.03940828238,-5.1899164,-0.254124485,-15.826595625
252,2005,1,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.987231,18.539674,17.085371,35.5322,3.863,4.924,1.154,29.177,2.231,20,20,10,1.05,28.424969,36.786057,31.344898,0.7861668,-19.462072,-14.111227925,-2.89510627,1.5177814875,0.3471406295,0.50516454675,0.2055269646,-0.4627298595,-2.794841133,0.4275007178,-4.510290875,-1.04005659895,-9.990414165,-23.79413185,-10.23955449,-0.159749399075,1.661362383,0.06573982146575,0.0036224423,-0.0154273639,-0.50283848915,-2.1292636006,-0.02642924208,-5.388836905,0.72723867275,-14.34661095
252,2005,2,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.962798,24.150392,3.494792,27.476176,1.458,3.135,0.95,29.476,2.652,20,20,10,0.4,23.294294,35.681335,37.33977,0.81743324,-18.65389685,-12.633972925,-2.50189921,1.43349175,1.734628269,0.8743493025,0.57761552172,-0.398943524,-10.05984674,-0.96812109115,-5.417797635,-2.81650485,-9.34385069,-21.62286325,-8.507824225,0.498450489,1.3843549675,0.15232537395,0.00646685915,-0.012171675575,-0.369313245,-12.043756625,-0.03285268475,-7.57880162,-1.22215214765,-13.364555
252,2005,3,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.97043,63.60952,-7.07699,56.03312,6.5,7.472,1.787,26.513,0.908,20,20,10,0.45,29.243177,36.034786,32.573414,0.7446667,-15.011973775,-8.15204326,-2.088326965,1.309206313,-0.783549559,1.0384185415,0.5944451956,-0.410728334,-10.706193585,0.302876418,-5.112954945,-0.96709890181,-2.755372558,-17.6305541,-6.272809595,-0.081778843,1.136500704,-0.10928494705,0.00646685915,-0.0123719074,-0.5342853825,-11.748396825,-0.027187385375,-6.281483635,0.82485102205,-0.656038652
252,2005,4,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.958333,277.7523,-159.0087,118.2657,9.625,11.56,2.572,24.598,1.627,20,20,10,1.1,33.187637,57.533745,7.133723,0.74373335,-11.32050213,7.02710116,-2.196804079,3.3688099525,-0.7470595964,0.8393207375,0.542987852195,-0.883257372,-1.9456440475,1.525000959,2.4174266305,10.0993016,-2.915768627,-12.62525054,5.3799191275,-0.2399479065,3.310545465,-0.08293666511,0.0036224423,-0.017370069683,-0.744977355,-0.755175539,-0.02607974073,5.923223158,8.82501347,-4.63695041525
252,2005,5,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.982527,497.4198,-307.87774,188.74412,12.531,15.004,3.929,23.454,1.334,20,20,10,1.35,28.265793,64.64386,5.4123745,0.72793335,-0.9220979545,10.423440245,2.42191586,4.665560585,1.136510405,2.1104026695,1.53764329485,-0.6145407615,11.87706323,0.55470167135,6.44615509,11.80858618,1.0102691125,-1.2401020998,9.09219434,0.518541162,4.20653894,0.02872351124,0.0029795302,-0.00363642485,-0.64605748,10.975750425,-0.099242896575,8.85658696,8.129290805,3.5957250109
252,2005,6,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.975694,470.79,-266.8392,204.417,17.065,19.681,6.475,15.64,1.318,20,20,10,1.35,28.018808,67.694145,2.7595406,0.71080005,19.10721975,10.62324576,1.596984863,-2.0831562295,1.3495144585,3.562542575,2.85699755,-0.5862391254,13.408869875,-2.54375732,8.514535395,10.412121405,11.57306613,21.9554436,7.083107955,-0.693765707,-3.5637975492,0.00311308123,0.0036958839,0.005591930375,-0.55412208625,16.708553,-0.0406450238718,11.85542416,6.01901912,15.94208695
252,2005,7,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.943548,183.30486,16.340782,200.76189,18.051,19.892,4.457,20.784,2.336,20,20,10,1.7,18.596899,74.22819,5.93387,0.7212333,21.2140457,11.338513305,3.5007740125,-1.2946486005,-0.7603695585,3.299017188,2.718385565,-0.6518025,16.584404075,0.06671871335,12.973621675,7.976688545,8.54994355,24.6592394,7.66848836,1.30159929185,-1.0773200175,-0.0880125821575,0.0036958839,-0.014014404525,-0.4881897593,20.2365264,-0.033489235325,16.16271545,3.21179428,11.23195755
252,2005,8,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.961694,40.93581,54.86442,95.41087,16.122,17.913,4.344,20.032,1.764,20,20,10,1.25,18.390305,72.36067,7.631395,0.7428166,10.295998155,5.035263517,2.210448415,-3.150299999,-1.980605132,2.162953647,1.6570330875,-0.85032253,5.2004895718,-1.5486861065,7.99209771,1.78017631285,-9.26641353,12.615864285,2.6363152705,0.52303000275,-3.657089395,-0.1395514172125,0.00394558215,-0.01982378125,-0.6925744788,5.4018866745,-0.054035092845,11.22014762,0.22139595305,-13.84609797
252,2005,9,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.775694,32.16,47.8248,80.1972,15.632,16.467,4.041,17.926,1.544,20,20,10,0.9,23.71482,65.68024,8.470218,0.73141664,9.388229665,5.48709082,0.6874757245,-3.771303255,-1.9837970667,3.389555755,2.25007108,-1.2229130975,-13.08517,-5.582286855,4.713383295,-0.374295076805,-0.6016888065,12.10407465,4.8390274306,0.01552528692,-6.96887016,-0.1219355661575,0.0078646398,-0.01069858285,-1.6675420985,-17.834056825,-0.1032209906,8.61197256,-2.6583833455,5.310578455
252,2005,10,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.985215,35.43579,25.353846,60.53556,13.316,13.243,2.595,21.006,1.584,20,20,10,1,26.867922,59.966934,10.735018,0.7266833,-2.3743422284,6.4196795,-4.514627055,-2.209032503,-1.5436487134,2.223865159,1.561536894,-1.092486494,-10.416400925,-3.228902855,-0.73287800075,0.61114939895,-0.7832277885,-5.033350155,4.8606727535,-1.7298152885,-3.119112665,-0.10483541036,0.0029795302,-0.01280513375,-1.5879366965,-14.867926375,-0.090978135745,1.0368919175,-1.251020752,3.155051242
252,2005,11,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.988194,16.03629,31.5834,47.4318,5.592,6.866,0.944,26.97,1.372,20,20,10,0.9,21.113306,58.58924,17.387272,0.74861664,-17.22278295,-10.37539891,-3.321847545,1.5075394625,-1.543552219,-0.0666216061,-0.3223947321,-0.8612015295,-5.9757164,-1.2065571265,0.89402988,4.34231629,-4.474601875,-19.907795,-7.8706477,0.111889756025,1.4329105785,-0.10733678138,0.00297584015,-0.02686823315,-0.689789199,-8.080168195,-0.0390425837,3.119108595,2.9584747285,-4.71624092
252,2005,12,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.950269,-0.4340124,31.14508,30.646135,3.013,3.742,0.554,29.362,1.461,20,20,10,0.15,20.194225,42.15335,34.653763,0.77913326,-18.8644805,-13.329387125,-2.64670809,1.4339027255,-1.46375736,0.6675013612,0.41730959775,-0.4405719455,-11.024000075,-1.043757932,-3.88815949,-2.383001225,-9.36442719,-20.329936425,-8.6326147,0.68225779455,1.562960803,-0.1204727705925,0.00646685915,-0.0217932694,-0.45064441735,-12.3322511,-0.035940465325,-4.781152295,-0.87222502465,-12.87856965
252,2006,1,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.916667,-0.8937672,26.552709,25.202039,1.008,1.685,0.81,26.437,0.522,20,20,10,0.9,21.532303,41.318157,33.40845,0.7861668,-20.9306066,-15.544540925,-2.96396106,1.155783797,-1.551916018,0.7900551075,0.4437780546,-0.437238621,-5.732968295,-1.520001025,-4.037667035,-2.116587335,-9.952349505,-23.3461253,-9.855362565,0.339887475745,1.0154964745,-0.1719845023,0.00297584015,-0.0138231685,-0.4255494445,-7.356929075,-0.0335737802,-4.455552085,-0.581619485,-12.760512125
252,2006,2,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.936012,0.9221464,18.291028,19.112128,1.818,1.855,0.602,27.226,2.329,20,20,10,0.1,27.835947,34.13584,35.19921,0.81743324,-18.78532995,-14.126395225,-2.645803295,1.063272078,0.6008459085,0.9747346797,0.7156432705,-0.35132731,-11.362182075,0.242379392125,-5.97887496,-2.60130323,-9.47405741,-21.25224465,-9.092300295,0.39895051485,0.8158244875,0.06761488565,0.00646685915,-0.014280427075,-0.368862127,-12.59742485,-0.03599360975,-8.47807563,-0.91610959625,-13.744959975
252,2006,3,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.891801,2.3319502,22.044937,24.466967,4.038,4.207,1.341,29.246,2.079,20,20,10,0.35,24.164612,31.6409,41.68855,0.7446667,-16.6573794,-12.02426191,-2.63272471,1.328351708,0.2410664602,0.9694547305,0.4429568625,-0.4049608785,-11.017871525,-1.333117632,-6.314577015,-3.62169476,-3.169053271,-18.64087335,-7.933118445,-0.18491189275,1.2322865185,0.03557635391,0.00646685915,-0.0125320779,-0.4090792422,-13.326947,-0.0383615602,-9.84800909,-2.16059018,-1.05987953675
252,2006,4,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.757639,24.01857,19.99695,43.6782,9.145,10.07,2.799,32.769,1.309,20,20,10,0.7,23.41944,44.625664,29.540579,0.74373335,-14.189370025,-8.276031815,-2.532919175,1.5875204675,-1.246152165,0.7106611498,0.3799293095,-0.599681091,-7.315953645,-1.66507109,-4.06724388,-0.87356779,-0.739300356,-17.4446633,-6.580347955,-0.639808354,2.706666175,-0.15288148441,0.00646685915,-0.008271934,-0.5679339475,-8.913510955,-0.0474683872,-5.271552205,0.2162451215,0.44528658
252,2006,5,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.889785,27.347394,32.55961,61.08705,13.709,15.448,3.578,32.491,4.443,20,20,10,1.05,25.10615,66.07753,7.3886356,0.72793335,-1.3813544285,6.71685078,-3.78663276,1.58611550765,0.7164761362,1.1883788797,1.1924124615,-1.183964045,-8.267469795,-3.481247653,6.571714815,3.27499675,-1.081076322,-2.8310736835,5.933942115,-1.691490882,2.865695875,0.016038526863,0.0029795302,-0.0116563702,-1.026802676,-9.80155535,-0.13089611064,9.493169915,0.82392499635,2.1613903025
252,2006,6,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.898611,284.8527,-131.9622,153.771,16.609,19.534,5.463,31.642,0.78,20,20,10,1.9,28.700466,67.98648,1.6682459,0.71080005,15.94065265,8.04537025,3.666699615,4.57599588,1.9340020129,2.810172652,2.17730956,-0.6153698195,17.09265495,-3.4287054885,8.326939055,5.49633178,9.98879532,19.62746395,4.60255876,1.450950858,4.195429485,0.022118131,0.00299084255,-0.003558011725,-0.46739340115,17.98435165,-0.0357513391818,10.50474901,2.2870996115,13.3405256
252,2006,7,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.933468,324.3716,-171.13922,151.93937,21.705,23.942,9.081,24.232,2.206,20,20,10,1.95,17.991138,69.44133,11.128821,0.7212333,33.95526535,13.362474885,-0.8949277142,4.3545696175,-2.60690317085,4.679070835,3.506546505,-0.741312196,16.17236225,-1.153405495955,7.9687348285,-1.712362192,7.33878603,37.81618625,8.3508948315,-2.568870883,4.700224955,-0.2111048504075,0.0030044656,-0.006816629725,-0.7762045967,20.0174674,-0.079315925675,9.76625701,-4.861019231,9.068398275
252,2006,8,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.993952,71.56598,24.363334,96.05505,15.714,18.382,2.436,33.595,5.02,20,20,10,1.2,17.817038,61.51367,19.138544,0.7428166,10.845035315,7.46997748,-4.12533531,2.3955054125,-1.7855896367,1.42820195,1.15757757,-0.8951853565,6.285703806,-0.8160542115,2.1483565387,1.6592589295,-6.705694355,12.01503427,3.294474299,-0.7815032425,4.59058154,-0.070359687825,0.00394558215,-0.01577922845,-0.6542464083,6.38748015,-0.075545191775,5.73010955,2.24171611,-10.18011855
252,2006,9,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.858333,31.3047,36.687,66.993,17.814,18.509,4.596,30.227,0.217,20,20,10,0.65,22.846493,64.50488,10.484256,0.73141664,14.940483575,6.064474055,1.9547531615,2.611492722,-1.50700074485,3.66695753,2.415173155,-1.318005552,-19.96588985,-6.482824295,3.812421271,-0.53617369,-1.191298993,16.542157325,3.921385266,0.962701915,2.970318396,-0.0270403672,0.0113556587,-0.0037052453,-1.3744008995,-20.6047666,-0.1101314528,8.65703063,-3.53977861965,2.460526933
252,2006,10,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.946237,24.06406,24.916126,49.04603,13.778,14.542,2.31,30.953,1.271,20,20,10,0.8,25.119637,57.43462,15.070099,0.7266833,1.902858433,7.34655407,-4.522462575,2.585530155,-1.0158866567,2.329379083,1.6357075775,-1.096364941,-14.28702945,-4.61155265,-0.884197511,1.13421506435,-0.56872822875,1.363212155,6.48476522,-1.6680845815,2.779810527,-0.0910008709925,0.0113556587,-0.0124310725,-1.204027675,-19.86192465,-0.1454337032,1.320016196,-0.98825941245,3.3878168745
252,2006,11,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.977778,36.8346,-0.2379654,36.5205,8.636,9.529,1.404,35.686,1.598,20,20,10,1.35,19.914677,59.10845,18.238266,0.74861664,-17.192172,-9.35223329,-3.745375295,0.40432067236,-1.2992676735,-0.741680022412,-0.6177610229,-0.896321492,6.456215015,-1.4213197555,0.7853369485,3.700748925,-7.22418693,-21.6809098,-6.1745929125,-0.63426117545,1.6195832985,-0.093403686627,0.0036224423,-0.02417550915,-0.5105136083,6.233720395,-0.03685523738,3.066799963,3.6009527285,-8.49265179
252,2006,12,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.995968,32.06919,-2.9987416,29.111263,5.371,6.182,0.988,38.237,1.952,20,20,10,1.45,21.569197,47.274933,28.704739,0.77913326,-21.3827638,-13.097357365,-3.38734131,0.413424014,-0.2998683496,0.3630267431,0.142287999685,-0.478516032,6.76323299,-1.518464752,-4.144602515,-1.3411501775,-11.813793265,-27.3444784,-10.128584735,-0.01825627335,2.0535287515,-0.007915300677,0.0036224423,-0.0191001626,-0.376543044325,7.53029052,-0.031357657735,-5.179649125,-0.2169549037,-16.197076575
252,2007,1,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.991935,45.08702,-4.710605,40.13477,6.604,6.482,1.223,39.044,2.08,20,20,10,0.8,22.724213,48.769096,25.844337,0.7861668,-16.437333475,-10.639276815,-2.964979645,0.411601258,0.11971177789,0.675470458485,0.4334635742,-0.5807163295,-5.891109145,-1.3820044015,-2.44579625,0.458016842425,-8.90244297,-20.5943889,-7.974585125,-0.0584685915,2.235148845,0.042617713425,0.00646685915,-0.01634314905,-0.566540269,-7.88829914,-0.0415113967,-3.008533055,1.0875384823,-11.3317761
252,2007,2,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.96131,73.9354,-33.02964,41.3308,6.194,6.212,1.143,39.202,2.274,20,20,10,0.55,16.854822,46.542706,33.418907,0.81743324,-16.76381025,-10.910789575,-2.75656738,0.2728468215,0.28825696,1.0095481763,0.660036816,-0.511682215,-9.5466371,-0.670015634,-3.233392,-1.607051395,-9.069455975,-19.0207731,-7.090272295,0.0950681501,1.97965504,0.07032677929,0.00646685915,-0.020695601625,-0.479306281,-11.28806745,-0.022490940925,-4.307490455,-0.23369825925,-12.805078
252,2007,3,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.931452,162.68335,-88.7406,73.5847,7.02,7.444,1.926,39.507,2.108,20,20,10,1.15,22.994947,48.3599,26.438643,0.7446667,-17.3532695,-10.23372124,-2.43222615,0.55588527745,-0.065952190935,0.3910270725,0.12632699925,-0.5556193025,2.349460966,-1.0513415645,-2.43921303,0.00833146070000003,-3.231749795,-22.1113658,-7.95910203,-0.3204915303,2.5753932285,-0.012166145302,0.0036224423,-0.0115191909,-0.4690777677,3.579388365,-0.040086138815,-2.69108576,0.7457483288,-1.7290541425
252,2007,4,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.917361,410.349,-251.9523,158.0769,12.597,14.205,5.469,31.263,0.053,20,20,10,2,36.069412,56.370934,5.6385775,0.74373335,-0.78629073475,10.856706525,3.88171929,4.13872142,2.6695040155,2.088711487,1.665344719,-0.450313732,18.257831285,1.02962196075,0.405164081,10.50841506,-4.914889903,2.231766025,9.025029855,1.269833572335,5.37687622,0.555833730965,0.0025781105,-0.014567078683,-0.32420990245,20.22562175,0.01035952858,1.5829164275,8.43587581,-5.43399233
252,2007,5,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.988575,452.6062,-233.97219,218.78157,13.905,16.012,3.152,31.732,2.652,20,20,10,2.25,31.364622,64.08405,2.9590697,0.72793335,11.740357335,14.1815629,-1.464363901,5.92608425,1.1232794328,1.6561962955,1.211258506,-0.44910148885,39.73258765,1.9231347935,5.4787684865,15.960961125,3.051360144,13.65270665,11.9109191,-0.5245262177,6.06309394,-0.023266964215,0.0026194293,-6.17947500000002e-05,-0.311306112,43.5990936,-0.0607472009,6.08094955,10.061778525,7.96355813
252,2007,6,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.984028,415.236,-177.4404,238.3503,16.829,18.794,2.421,31.685,2.321,20,20,10,1.55,15.6137495,67.24151,16.530514,0.71080005,22.3703948,12.3505047,-3.194755122,6.075959255,-0.991857104,2.90133176,2.32469798,-0.5861695205,15.464391325,5.00489168,11.311347075,4.165163793,11.324283205,23.33499395,6.9709530245,-1.469116502,5.84566458,-0.1117590106425,0.0036958839,-0.0086660984,-0.48440305435,20.41372815,0.02536632831,16.121071075,3.796386802,13.84735541
252,2007,7,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.969758,71.88404,78.41729,150.2415,16.876,18.174,4.57,33.337,2.448,20,20,10,1.75,16.138977,65.57916,17.005198,0.7212333,18.9279841,8.490227325,2.5293489925,2.365505565,-1.527544005,2.56676682,2.206184305,-0.7564292975,14.01956725,0.3646331706,3.06053643125,2.202653265,7.50773876,21.9896398,5.33906083,0.8575275872,3.569343775,-0.11083354356,0.0036958839,-0.007944942,-0.648569888,17.3679092,-0.034900445415,4.7476751765,1.7522922835,8.55621777
252,2007,8,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.935484,26.141494,69.51161,95.65298,16.614,17.888,3.731,34.833,2.808,20,20,10,0.95,19.674944,62.998962,15.575651,0.7428166,14.51900445,5.483968865,-0.8137879915,1.6218219015,1.3421056574,2.207954761,1.4771718425,-1.1477013145,-9.09695723,-3.134650515,2.7964071925,1.41652515815,-4.91410007,18.5007313,3.9534874035,-0.492153627,3.703899685,-0.005600629975,0.00394558215,-0.0135510149,-0.873270072,-10.177906275,-0.08670565288,6.494658435,-0.75384275945,-4.740282665
252,2007,9,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.968056,42.6321,45.8898,88.7808,13.454,14.813,2.829,33.496,2.322,20,20,10,1,25.440252,61.13189,11.215571,0.73141664,-1.7051838635,6.86952664,-4.08921983,1.687560972,-0.7198295865,1.727168207965,1.2562210865,-1.0929478415,-11.307679975,-3.90101501,3.1133999595,0.9699146415,-0.8788336655,-2.6123451175,6.04422483,-1.9283688755,3.063312595,-0.065134612212,0.0029795302,-0.0121712832,-1.178783831,-14.439178825,-0.0985419213,7.0024124365,-0.961551259,3.293267058
252,2007,10,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.995968,11.817324,54.85419,65.75131,9.836,11.024,1.653,35.817,2.052,20,20,10,0.8,23.816671,58.483646,15.155439,0.7266833,-11.124745065,-0.3307053105,-3.455267105,0.6646222993,-0.6115683496,0.3348426185,0.0744541512,-1.0348813145,-9.4020672,-1.8960528409,0.987944851,3.34500619,1.6558367385,-13.866722025,-0.312313436635,-0.7452026782,1.9905046795,-0.03358223321,0.0097703137,-0.01964079185,-1.0345020105,-13.182811275,-0.05167012015,4.059408415,1.28771338975,4.171041415
252,2007,11,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.988889,6.8376,30.9618,37.1511,6.434,6.334,0.83,37.864,2.034,20,20,10,0.5,18.529636,51.794395,26.731195,0.74861664,-16.204277225,-10.161395525,-2.576780115,0.535944359,-0.1574219795,0.65512716585,0.3389938626,-0.6187811555,-9.855753175,-1.7493735985,-1.5798313515,-0.1114216917,-3.3610784125,-19.153964075,-7.492519305,0.55105745485,2.027199038,-0.00124082290999999,0.00646685915,-0.01722648255,-0.525389337,-11.008058825,-0.040875205075,-1.5937722115,0.6975010157,-1.234165246
252,2007,12,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.984543,1.4588476,18.643245,20.041252,5.537,3.288,1.257,33.364,2.579,20,20,10,1.05,27.101078,35.06729,35.683468,0.77913326,-18.1021984,-14.130251375,-2.94532631,1.324549055,0.9281496707,0.62078349675,0.3241838174,-0.453984603,-2.60119072655,-0.33257552375,-5.38414922,-2.972985575,-9.920727075,-22.21684025,-10.1722658,-0.24265109465,2.341230983,0.141604948804,0.0036224423,-0.01274462715,-0.41414083095,-1.99020429425,-0.03756748054,-7.5848511,-1.47881266595,-14.5974174
252,2008,1,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.977823,1.8262007,29.975915,31.75454,7.935,5.34,1.608,38.947,2.369,20,20,10,0.75,24.545002,35.245842,36.607525,0.7861668,-14.833292225,-11.325262445,-2.547765775,0.523375446,0.5170259515,1.028936408,0.554010289,-0.4974929825,-6.0777572,-1.29342382,-5.293408745,-2.759184775,-8.596757165,-17.9914107,-7.523281675,0.00272930800000001,2.30359312,0.062153459885,0.00646685915,-0.00495928,-0.4705280015,-8.126771385,-0.037423818965,-7.61239668,-1.2806892768,-11.379197325
252,2008,2,"BE-Lon",50.5516,4.7462,"CRO","FLUXNET",0.966236,3.197714,25.367663,28.645359,7.293,4.799,1.976,37.389,2.696,20,20,10,0.35,23.595675,33.30658,40.32869,0.81743324,-14.99624585,-12.220043965,-2.386881,0.415207289,1.9960432735,1.0124988005,0.619158590125,-0.466235429,-10.63910535,-1.1616542145,-5.847364725,-3.015257935,-8.89447723,-17.50388145,-8.06305864,-0.092422399,1.6063917575,0.152819202235,0.00646685915,-0.011986252525,-0.415462902,-12.659757625,-0.030428723925,-8.660519955,-1.360724394,-12.315208175
