Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
25.575243,19.10204,7.0843334,-0.47098476,6.164192,18.817724,17.275034,15.52749,89.714554,2.4941063,25.677073,25.872772,40.297607
17.916355,19.6216,5.815895,-3.903128,4.2892528,16.225006,14.726395,12.235869,42.47884,-1.4729389,24.092018,21.34099,39.348736
-22.205873,-9.308784,-0.83598214,-2.9809453,2.795846,11.368754,10.086419,8.346987,71.93417,1.6924692,23.399006,15.505343,28.232275
-10.313137,-16.38313,-2.4708822,-4.8922634,-1.3541809,9.591133,7.8132544,10.343232,41.353653,1.1271524,10.691692,2.4703875,25.199049
-14.242874,-14.508727,-0.46562147,-1.8254623,3.8180895,5.6744995,4.14005,3.184613,-27.733503,0.87469923,-1.7298189,0.47134593,17.818092
4.236377,-1.1971833,0.024307609,9.493158,3.4013019,12.4459715,11.12147,13.708227,92.68344,3.9799404,7.717261,9.183018,37.703247
22.248148,21.624586,-10.534719,5.964918,4.4208565,18.296312,16.131304,12.645559,88.034645,4.1528873,34.76228,24.134382,41.563984
22.50952,23.03644,-5.58519,6.4732237,4.8755417,17.683954,16.299995,14.538726,87.65706,2.96789,31.681398,24.989555,39.93103
15.299466,17.068848,-4.162538,5.1717553,3.9725926,17.72118,14.992725,14.447073,97.11831,0.75988364,33.733025,2.4857059,39.059696
-5.519043,0.8072427,0.39201427,7.3983417,-2.2462397,15.375922,9.897003,13.709809,54.95607,2.1785092,18.650564,5.435027,35.209045
-16.445473,-30.88138,-2.027151,-4.894671,-0.24959259,6.710903,3.9703014,8.638573,24.674654,-3.729422,2.564373,-1.3780148,13.533295
3.8231347,12.633107,4.0819454,-0.9359842,6.094173,15.123971,12.005476,15.27633,51.352863,1.9938427,18.365507,-3.010946,39.53572
22.156296,24.562422,8.278469,-3.441581,4.490197,19.846302,17.564972,13.9528885,93.30778,4.186613,36.94599,28.482548,46.047466
26.473116,24.212925,-3.0392253,3.2341533,2.943861,18.088295,18.786959,13.42705,102.06099,3.3848813,32.921577,25.34998,44.63918
0.18513432,14.3756485,0.7517586,4.3588047,2.5341039,17.490604,13.228293,10.979738,86.350044,2.2155812,32.130756,27.3596,36.72948
-14.180857,-3.2565558,0.3455431,-1.1449709,1.8595355,9.990902,9.852256,7.057975,20.451864,0.18791348,17.511166,11.867643,24.162102
-3.2248614,1.197676,6.491366,3.537973,1.5592206,14.521381,11.728907,15.547012,87.110794,2.6923125,30.888256,13.359179,35.348423
8.196571,12.56474,-2.183893,6.468578,-0.11087811,18.13021,14.5265665,15.434856,100.0112,2.3730845,32.524296,8.934277,43.21587
22.032461,19.096205,5.91659,-2.7218633,4.807976,16.698,16.57738,12.62104,79.14524,2.924647,24.299711,17.637793,35.62012
5.0815206,16.578718,-1.1671544,-5.5383124,2.6174943,15.920575,16.812117,10.104337,78.76738,1.7308483,27.08852,25.560144,39.30239
1.322068,6.2178645,-1.1086665,3.3627384,-0.46593872,16.43075,12.564272,12.34377,89.673935,0.1788141,29.24309,7.794453,33.876633
-8.770259,-14.422348,-1.2732562,-2.7694635,-0.38013464,9.822632,8.118372,11.886517,39.158585,0.6915038,12.490478,2.326342,26.000761
-14.965486,-15.607027,-0.095085494,-1.036519,-0.7159407,5.8417606,4.071625,3.7193193,-25.771135,1.0597742,-0.5848856,2.6502132,18.735222
13.92787,19.273323,-3.602642,6.1071043,2.0798564,18.897318,15.620185,17.62061,93.59952,2.4744558,23.701302,9.245127,46.484795
26.195223,24.137403,-11.383769,2.7265162,1.9591131,18.03692,17.902279,13.586292,99.760124,3.5621018,33.784874,26.477167,40.164234
6.047482,17.712807,-0.9240969,0.3084975,3.0042982,17.582584,15.114685,12.215856,93.22647,0.57692647,30.927032,5.68845,43.53497
6.9711914,8.973309,5.840019,9.063505,-0.038135182,18.670082,12.850648,16.3607,98.5396,2.5833879,28.600906,8.736156,38.37871
-9.187859,-11.4730625,-3.1765213,8.872433,0.20855422,10.873558,8.696907,13.222521,49.757534,1.9701694,15.884831,0.5896064,31.022224
