Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
6.099201,1.0662061,5.6554728,-2.3278346,-5.1384273,-3.886395,-2.7100809,-0.8439895,-3.1032884,10.198461,-5.8081813,3.1484935,-0.5171253
26.376799,10.166464,9.674214,-0.85446185,-5.48067,-3.1609,-1.4900727,4.991505,-0.86175704,14.381556,-5.1972046,-6.1316595,9.40313
26.62307,7.135045,9.547728,-0.9950173,-0.46628806,-3.0616257,-1.5734949,4.5083704,-0.1259877,14.656766,-4.90792,-5.399207,9.768604
39.448578,9.320614,11.255276,1.6967934,-0.25535864,-2.1599574,-1.6475066,4.2962756,-0.16645361,15.935875,-3.7187066,-4.849091,12.007391
44.2746,10.141634,4.8825603,1.9170054,-3.021241,-1.98186,-2.078007,3.7072916,-0.29501045,14.118113,-6.145472,-4.3096104,6.094216
38.586636,9.470534,4.9204593,0.4607758,-3.8015723,-1.5154059,-1.8364843,2.900174,-10.1025915,11.76207,-7.873144,-6.761993,6.3810616
27.401852,2.9737368,5.455274,-4.1732006,-9.381807,-2.5802174,-1.965127,1.2195958,-13.069441,9.262268,-7.309527,-12.34935,4.9828596
19.934086,9.071012,5.9903064,-5.950134,-5.805389,-3.8240535,-2.1268208,0.56160855,-18.958632,7.7364492,-7.4811835,-14.123318,2.1014066
8.507239,2.6334436,1.8953935,-6.8679514,-6.4814863,-4.366818,-2.9812357,-0.435304,-18.369843,5.21266,-7.0145416,-13.991723,-0.593577
-25.44205,-11.53999,0.8170126,0.07014656,-2.5778987,7.1258354,9.782462,-3.0863063,-16.796257,3.4068909,-5.301446,-15.210392,-1.7507491
-3.7013135,-2.8226323,7.3174744,-0.19007477,-2.8685875,15.960326,12.493675,-5.100882,7.604048,1.0161699,-3.4973772,-13.692311,-1.1855947
21.37783,2.1886399,6.0654116,-7.5276513,-4.9445786,12.906347,14.278421,-6.506077,11.255136,1.4799001,3.921057,22.421328,-1.7299272
-9.033821,2.104062,7.1445713,-4.1908827,-4.4322453,13.230312,14.893842,-6.756803,7.166757,-8.509025,3.569193,-0.36491066,4.6366425
-26.780418,-4.2362213,-1.6042558,-3.8286278,-2.8391225,7.878063,10.180886,-2.307279,-16.344736,1.156083,-4.776947,-13.099503,-1.4055887
-15.773959,-7.6280546,6.001034,-0.499796,-3.8747413,9.110798,10.547849,-3.01157,-16.396797,0.57912076,-6.4161115,-15.16047,-1.275091
19.58348,3.3267345,7.6352563,-6.93634,1.3639501,13.528158,12.001622,-6.541919,19.327597,1.0199401,3.2211478,22.403051,2.0572495
11.791659,2.752232,6.312956,-9.741856,-0.59507394,13.589941,14.509937,-7.371933,10.095599,2.0463872,5.9850836,14.771219,-0.87927973
-20.859966,2.1877465,-0.851237,-5.8471904,-0.5693375,13.084635,18.272598,-7.1408453,11.625246,0.32266226,5.916067,9.996731,4.86719
-26.983818,-11.393333,1.1931435,0.318494,-2.8645358,7.1080866,9.237783,-3.1260345,-16.906912,3.7688677,-5.5459466,-15.025315,-1.4975814
0.21086642,-2.334451,7.893625,-0.20719273,-3.1387892,17.516283,11.91327,-3.9960756,-2.248515,-0.033513557,-3.6656997,-12.103057,-1.5828289
19.05195,3.624785,8.208774,-7.675616,-3.331808,13.012794,11.742467,-6.6731105,11.111536,-0.10793906,7.535847,13.910309,1.9659996
18.948275,3.6006744,7.5820317,-7.947595,-0.790677,13.629201,14.229033,-6.558234,11.263351,-3.244951,5.4298363,3.730908,-2.3293703
-18.083199,-2.0392494,1.2890283,-5.7140765,-2.984451,8.115138,11.786289,-2.8283029,-14.782014,1.6625546,-5.3639927,-13.814616,-1.5499985
2.909055,-2.775107,9.865369,0.019360859,5.717081,14.004453,11.558908,-6.6907635,8.868389,-2.5800023,1.9550891,-1.039752,0.50528437
16.967937,3.9413135,10.035631,0.5911291,6.5907807,17.662285,14.775353,-7.6802483,11.615778,3.8409007,5.520356,18.727774,3.7674437
-21.423271,-1.6490136,-0.10399061,1.4867902,0.2571524,12.900625,17.046606,-6.4023867,8.171685,-0.18139291,3.177173,0.299665,4.3033905
-29.96018,-12.173997,-5.7013106,-0.087955214,-2.835886,6.457102,9.016318,-2.5739064,-17.221493,4.4509597,-4.9950004,-12.944881,-1.1250498
-24.013313,-11.49907,1.3419429,2.2803009,-2.8798025,6.841046,9.875819,-3.2091327,-16.596651,2.0387523,-5.823859,-14.684758,-1.5702616
-13.038678,-3.1041837,7.109718,2.444652,-0.09870058,11.904282,12.465581,-3.1865184,-3.714731,0.94661444,-4.9835806,-14.646941,-1.277374
-13.578533,3.5789273,6.658538,1.9616276,4.4937,14.708277,11.967999,-5.599122,-5.1252627,-1.8846462,3.7547941,1.0092152,3.8381343
-24.363878,-3.9479606,-2.5976038,2.3425462,-2.2235336,7.887759,10.278657,-3.552712,-14.041477,3.0854635,-4.1842647,-8.161613,-1.6941853
-17.04486,-10.841835,6.607041,1.0076454,-4.9510674,7.5429516,10.189735,-3.223905,-16.894451,2.703093,-6.011921,-14.462933,-2.0342185
17.131033,4.362845,9.718141,0.6762828,-2.7182708,15.965526,16.78713,-7.7228594,11.2797575,-3.3988743,7.7468963,8.942435,-0.69851655
-9.339127,3.8546336,8.497883,-1.916943,4.2327986,14.220303,12.797302,-5.150402,-9.553608,-1.4398252,4.0423837,1.268471,4.1248546
-26.750275,-5.637794,-5.369559,1.1984972,-2.3408563,7.893892,10.7795925,-2.758192,-14.653,3.605187,-4.269755,-6.981789,-1.3035835
-25.015892,-11.459491,0.7063243,-1.151706,-3.0635674,7.280424,9.714015,-3.0821974,-17.037945,2.8300054,-6.110116,-15.934976,-1.4069022
-6.7158384,-1.8445065,7.7217245,-0.33847806,-0.5211393,16.855349,12.442314,-4.3007164,-2.1396961,0.56131417,-3.7044504,-10.149869,-1.614229
35.891674,7.064071,9.246341,0.2704223,2.2013104,17.620138,12.4427185,-6.5662932,13.680854,4.3986597,10.09219,24.438425,2.6215577
8.280893,6.33898,7.386076,-0.11390492,4.941032,16.851889,18.899761,-6.6586256,9.0036545,1.1626822,6.6514087,5.728267,-0.52921945
-15.98093,3.659604,0.8510623,0.7705865,-0.37228277,12.519859,14.636596,-4.6353464,-10.349858,-0.98884106,3.147761,0.16717799,3.901825
-30.69442,-11.50457,-6.4873195,0.37937614,0.83015007,7.0264053,9.010233,-2.5120609,-16.2587,3.4158757,-4.7957892,-11.859805,-1.2966446
-30.81386,-11.718277,-0.6048243,-0.50520396,-1.7688465,7.1723213,9.027502,-2.6611614,-17.258385,3.6045144,-5.0720496,-14.73646,-1.4881109
-12.297778,-3.0636308,7.1746454,0.10486014,-3.0536304,10.642237,12.7425995,-2.5043626,-10.597001,0.59559214,-5.4548154,-14.189709,-1.1984488
18.545055,5.6128407,10.355639,1.1718075,6.632157,17.046402,14.575038,-7.0675654,12.032397,4.2858005,8.908034,23.920776,3.9403975
19.27984,4.049208,10.530731,-0.2722066,-2.7604153,16.19383,16.324625,-7.6593723,11.646891,-0.45151606,7.9840913,16.0898,-0.6606259
