Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
14.290501,9.328969,-2.0188618,-1.2693392,-3.4345784,-0.3378089,-0.56532913,-0.370817,5.66072,2.5829048,-9.981118,-1.3386418,-11.40907
-25.182188,-23.135689,-2.792032,-0.8833691,1.4028295,0.38525957,-0.2433841,0.06821271,-8.735523,1.526235,-3.6475258,-1.5506443,-4.8531065
-18.746754,-24.033152,-1.5891985,-0.9108792,-3.2398555,0.081450045,-0.2067262,0.30113527,-6.642194,1.0257739,-4.596516,-2.6859963,-0.26536053
14.339906,13.380043,3.9861655,-1.2326555,1.3444058,3.0183532,-0.21490833,0.4923725,7.7964573,2.9972587,-3.2188845,-1.2098252,-8.479224
-24.979605,-23.937595,-1.9347566,-1.2882888,4.4036894,-0.68254024,-0.26219594,-0.06498489,-9.10089,0.26386586,-3.0008776,-1.3382024,-4.8570886
10.549231,4.563464,-2.1138651,-2.0319626,-0.72723854,1.7801563,-0.27269915,0.58468187,9.62025,1.3767334,-4.8440046,-0.968333,-6.8903213
-15.795238,-13.784043,-0.7453346,-0.01850932,-0.22098306,0.5834503,-0.19439946,0.19021478,-7.208187,1.9016515,-3.9542491,-1.1503237,-5.033061
-26.136835,-23.86311,-3.5708363,-1.263191,-3.0266964,0.27770293,-0.26108515,0.094693094,-9.252039,0.60993505,-4.581704,-2.2261295,-4.6829877
-26.325691,-24.053032,-0.39793015,-1.9837334,-1.5041904,0.13977423,-0.29999247,0.032364443,-8.477919,-1.4168721,-6.5661907,-1.7529901,-4.755515
24.362917,15.20341,2.9045994,7.655185,-0.101283915,0.28894475,-1.6806312,-0.07445204,8.5448065,3.4259589,15.512068,2.7528248,0.76284933
-25.601372,-22.320335,-2.4168234,-1.2081983,1.0196822,0.5007866,-0.2675677,0.10750345,-9.005679,0.32788208,-4.239926,-2.105578,-4.810751
25.128864,18.160048,2.8075538,7.0668674,0.49361625,0.43517643,-1.23544,-0.114091754,8.989004,1.1297181,27.161903,4.344876,2.7879894
21.128485,14.455692,-2.5765562,5.2907257,0.07233599,1.2081152,-1.23656,-0.3222587,8.641095,-2.9856737,19.242657,4.279757,1.9164572
9.292766,12.414687,-2.806407,2.954237,-1.9138134,-0.8588462,-1.0447153,-0.9077389,7.874118,1.462372,10.664748,1.4472336,-10.645851
-24.181396,-23.978405,-3.4156542,-0.47021028,-2.743191,-0.005544625,-0.23690155,0.18926674,-8.647258,1.4655223,-3.6356375,-1.934036,-4.8095684
-20.000126,-20.141739,-0.057142224,-0.7052821,-3.4031343,-0.19206493,-0.24212368,0.2443971,-4.1448355,0.85445344,-4.949134,-2.918535,-0.33448404
30.217422,10.452898,0.54718494,-3.8950992,-0.5487572,-0.2071403,-0.52794087,0.20183326,8.635235,-1.3699859,11.437466,1.736346,0.64614934
9.302919,5.913191,-2.5616486,2.1862237,2.741736,1.0473213,-0.39686012,0.59931076,2.8086853,1.9384032,-5.3675447,-0.89637154,-7.0605435
-26.829006,-24.669996,-4.041338,-0.49789068,-3.0137033,0.26754826,-0.23690155,0.11809266,-8.923149,1.4717768,-3.913595,-1.8894126,-4.6628146
2.2267663,10.514232,-3.2710695,-4.392524,-0.6472767,0.85104984,-0.21870118,0.0057411026,6.3918014,0.2990841,-5.3577924,-1.001244,-7.8549385
-10.207315,-8.95937,-2.0616908,1.467625,-1.5607595,0.71365196,-0.21710615,0.46047384,-9.087322,3.4200656,-3.1718373,-2.0602152,-5.645654
-24.307465,-23.908638,-2.6855597,-1.710674,2.4096477,0.44458562,-0.20903815,0.12205421,-8.120483,2.757589,-5.8552017,-2.8824825,-4.523072
11.120457,-1.7250799,2.8995712,0.5750031,-2.6402404,1.5522835,-0.6180644,0.56121516,5.258651,1.8582668,-7.241588,-2.1211708,0.5969943
8.081689,10.203785,4.8302574,-3.2326217,-0.9787671,1.9641249,-0.28890708,-0.53903997,4.6427364,2.9329894,-4.1660943,-0.07275154,-9.530528
26.382544,14.433717,-2.6628027,1.6347297,1.1400423,-0.17203909,-1.5259366,-0.07795957,7.739194,-1.2594507,11.467857,1.0788226,1.1687024
15.529259,11.066617,4.360742,-0.63206863,-1.6893619,0.65019643,-0.5664491,-0.20121634,7.3814683,3.9071114,-5.7793775,-1.2705071,-9.226316
-9.065363,-8.442036,-1.9905888,0.38045782,-0.3089946,0.7998585,-0.2100454,0.4122342,-8.273978,2.776464,-2.97214,-0.98177683,-5.4406652
-26.458513,-24.797354,-4.427497,-1.3600655,3.1829157,0.46893996,-0.23801234,0.19442824,-9.04283,2.2635348,-3.389351,-1.6337526,-5.0049767
20.985945,13.774756,4.2769203,1.5213361,-5.938344,-0.10252561,0.68503237,-0.8627707,-5.285102,-3.6887476,-11.723155,-2.824619,7.5748987
23.138262,14.028459,3.4641926,1.1606243,-0.18120447,-0.8710981,0.6815506,-1.0221702,-7.229437,-7.2295837,-12.790162,-3.6438618,3.4220548
18.108656,9.76894,3.3034585,0.71873677,-6.49507,-0.47026354,0.43011153,-0.6084096,-9.463505,-3.2662344,-12.139246,-3.5096273,-8.7666
18.243334,7.4622884,2.8347127,-1.2552669,-5.479209,-0.7307261,0.3252499,-0.72535396,-12.840639,-5.141562,-14.311094,-5.368395,-12.463949
11.326702,7.592695,0.16345331,-2.8634217,-2.8068461,-0.60337156,0.6180923,-0.5451806,-12.703127,-5.96007,-9.958397,-5.005358,-13.740893
11.010217,1.373158,0.32703093,-0.23960349,-0.81481165,0.19964685,0.36101538,-0.3980188,-13.306467,-1.0256507,-5.246629,-3.2202816,-7.692209
-6.484456,-4.4294453,-1.9966301,0.46541515,-0.7601608,0.054762304,0.2984261,-0.6183963,-11.78616,-1.2856303,-3.7502196,-2.8176882,-5.539547
4.468067,7.4735084,0.4459281,-2.0601132,-3.3948638,0.16609806,0.36847305,-0.32184333,-13.371487,-2.049272,-6.466419,-4.313911,-10.509186
16.472576,8.653806,3.7926,-0.97672534,-2.1618986,-0.8445496,0.621837,-0.2788246,-10.833596,-4.8086095,-11.719479,-4.315728,-12.471628
23.821756,13.71364,4.292539,-3.0685794,0.6467064,0.18277699,0.6170663,-0.79870594,-6.8611307,-5.5518928,-14.567019,-4.5095134,3.7164018
20.878962,12.817311,4.058988,-1.7218525,-7.5283,0.3715942,0.67849886,-0.8460309,-7.2987237,-2.7238948,-13.15825,-3.9908166,3.3204024
23.15512,13.605884,3.8440082,0.289004,-2.7957454,-0.8563625,0.6797308,-0.88594496,-8.204242,-5.774205,-12.648742,-4.2037554,3.2653375
21.944193,14.423917,4.0098467,1.8831747,-1.7427192,-0.85643095,0.6797308,-0.9365984,-6.8828998,-5.7008743,-12.302491,-3.4633408,7.904649
21.82568,13.0815,3.6009371,-1.3078779,3.3354497,-0.2316884,0.6217178,-1.0001888,-5.527402,-5.2535224,-13.148061,-2.8500123,3.7911935
19.883526,11.137601,3.4088604,0.57794076,-5.1691365,-0.44620502,0.68503237,-0.53458184,-6.9727163,-3.5567935,-11.634482,-2.4786472,-8.831897
-35.058422,-23.945517,-1.4687608,1.4927367,2.4455187,-0.8125984,-0.17576666,-0.3879341,-8.693272,0.7874738,12.30707,0.7983252,-4.38207
-26.981777,-19.954363,-4.4806595,-0.718157,0.92086107,0.17106965,-0.07823957,0.35904086,-7.6538486,0.60506034,-4.556521,-2.168526,-2.7926185
16.839037,12.639157,1.0608029,1.5577366,-8.7588215,-0.27391833,-0.03741988,0.30426976,5.912258,0.5208024,-7.8600254,-0.13412473,12.027709
1.8401458,9.578894,-1.8767833,-2.4949229,0.019918744,0.3288868,-0.074777864,-0.053121924,4.198883,-2.1483645,-8.843779,2.744193,12.036268
22.932655,13.962549,-1.3232592,-3.3482153,0.4603759,0.5085336,-0.19283156,0.12258603,7.0029273,0.26098546,16.01123,3.736259,14.5795355
20.349068,12.510326,1.1106008,-9.067332,-0.04786876,-0.11170301,-0.17156705,0.090034366,3.07997,3.279607,11.169249,3.4040992,9.739763
-1.6491979,13.833215,-3.95201,4.3377085,1.6870762,1.1013128,0.15835807,0.14372617,2.6028771,2.4643242,13.3512,3.6374185,2.4107587
1.2216882,11.187254,-4.248783,-0.32203022,-2.2496266,0.2979048,-0.00922472,-0.22639045,3.343663,-0.3304896,-8.924975,-1.4522982,-0.36658204
-19.696999,-15.0456505,-5.3180294,-0.3679898,1.7684613,-0.82915974,-0.022130353,0.0010017678,-7.5979066,1.0643945,-5.114777,-2.6907954,-0.5221267
-37.566402,-24.654898,-4.3411527,1.6344597,-0.3695674,-0.023013659,-0.088301964,-0.4503181,-4.0573378,-0.01705867,12.209505,0.46624035,-3.6753716
-21.588747,-17.755972,-6.164306,-0.14053944,2.578692,-0.82651347,-0.017904086,0.06677148,-7.2036433,0.69617665,-5.1092377,-1.9855824,-2.427641
-20.32084,-17.647493,-0.6578764,-0.32341033,-0.33093318,0.05676855,-0.010896186,0.07566722,-2.8152072,0.29579362,-4.485205,-2.0112462,-0.7944645
-17.262854,-10.88608,-1.2333622,-0.06217687,0.060659554,0.30917838,-0.052348755,0.3076437,-0.733401,1.0294287,-4.106308,-2.8034282,3.7342398
6.6023145,1.7540945,-0.93618095,-0.033033997,-0.98351586,0.09710775,-0.0605995,0.17605622,7.118314,1.4383829,-8.858493,-3.0857008,11.006503
