Air_temperature_causal,Soil_temperature_causal,VPD_causal,SWC_causal,Precipation_causal,SOC_0_causal,SOC_10_causal,SOC_30_causal,LAI_causal,BS_causal,PV_causal,NPV_causal,CI_causal
-12.831285,-6.873335,-0.06606023,2.6718333,-0.0006000352,0.0,-0.029072594,-0.27733135,-9.280383,-0.034503374,-4.611122,0.9180027,-2.9327064
-12.823903,8.193935,-0.22658594,2.4076571,0.0027051757,0.0,0.023551973,-0.19268066,-9.805831,-0.016396716,8.213154,7.4563413,3.443339
5.2634187,4.774742,-1.0221707,2.6343904,0.007016309,0.0,0.023551973,-0.2472502,27.076927,-0.03331884,13.492394,2.9698434,11.939722
12.515726,6.549968,0.8944051,1.7576193,-0.00012359815,0.0,0.023551973,-0.3045609,12.765048,-0.005614549,10.757424,-1.1166469,13.18346
21.907814,7.449866,-0.2330069,2.6387615,-0.00012359815,0.0,0.023551973,-0.25655323,4.3461328,0.22120555,5.723167,0.829734,-13.711152
10.100741,8.663518,0.23122405,1.8892694,0.0004555058,0.0,0.023551973,-0.32254815,-4.471633,-0.05415009,2.5555768,-0.8777163,7.143171
-4.992696,7.949243,0.37084344,1.8709376,-0.00022533385,0.0,0.023551973,-1.0307373,-21.757576,-0.15777,-2.2256508,-0.5278154,5.489759
-22.309526,-9.1186075,0.67273754,1.4290771,0.0004555058,0.0,0.023551973,-0.20474163,2.8705723,-0.035389587,-2.296738,1.5222015,-7.816389
-26.063677,-12.519149,0.8673483,1.3957186,0.0004555058,0.0,0.09019991,-0.032404263,2.6897867,-0.036751486,-4.269294,-1.5833566,-19.033659
-23.096394,-11.221445,0.48518398,1.6713727,4.6178815e-05,0.0,0.09019991,-0.058862783,-2.6456254,-0.011498121,-6.096486,0.0756987,-15.835225
-19.407309,-9.787073,0.99227756,1.3373955,-0.001527317,0.0,0.09019991,-0.08988587,-12.754561,-0.07829575,-8.19904,-2.034451,-15.247798
-15.536144,-6.772342,0.5515524,1.1288753,-0.001527317,0.0,0.09019991,-0.14524941,-10.977493,-0.037676007,-7.8366714,-0.5415215,-2.3165405
-7.1925993,6.3591185,0.678301,3.3925188,0.0004555058,0.0,0.023551973,-0.19394666,-1.4774778,-0.03002078,5.9058056,12.466462,-5.50163
-10.881026,7.866156,0.021420121,0.8512146,0.0004555058,0.0,0.023551973,-0.19268066,4.2226577,-0.01979072,6.9821343,6.513683,1.2663177
22.043783,10.806584,-0.7730317,-3.3104517,0.0021260716,0.0,0.023551973,-0.25731295,13.061497,-0.0128981285,13.234047,11.640983,14.82387
20.198053,9.546775,0.73236793,-3.7913165,-0.00012359815,0.0,0.023551973,-0.2985289,17.208694,-0.06676949,12.147152,4.3982787,10.753701
6.141441,3.2023401,0.39111018,-3.4570541,-0.00012359815,0.0,0.023551973,-0.22890991,2.0495284,-0.064380154,10.361773,3.074604,-18.10649
13.088561,3.0357797,1.0960126,-6.764175,-0.00012359815,0.0,0.023551973,-0.9735879,-17.235685,0.13583003,10.729944,0.8737098,3.4082594
-4.6487503,7.655057,0.7175847,-4.3516207,0.0004555058,0.0,0.023551973,-0.651137,-14.1025305,-0.01979072,0.20871851,1.1702466,2.7229524
-19.356644,-8.64725,0.78494,1.6056082,0.0004555058,0.0,0.023551973,-0.37839118,-7.734506,-0.06223407,2.9686816,1.5269139,-4.820296
-20.037874,-9.91221,1.0525025,1.600257,-0.00022533385,0.0,0.09019991,-0.09022571,-12.511928,-0.04125992,-3.1426334,-1.9565808,-14.717047
-22.162348,-10.863588,0.8983499,1.2419081,-0.005125979,0.0,0.09019991,-0.07539016,-7.354736,-0.08992241,-3.123283,-1.7909867,-13.325719
-19.521166,-9.805507,0.96076053,0.6763846,-0.001527317,0.0,0.09019991,-0.08988587,-12.810064,-0.06899302,-9.027767,-2.167851,-14.928749
-17.452791,-9.183051,0.43414834,1.2353857,-0.001527317,0.0,0.09019991,-0.1490457,-13.101433,-0.03197227,-10.743413,-1.2750593,-2.3862712
-15.554867,-7.2196846,0.2441625,2.3653426,-0.0006000352,0.0,0.09019991,-0.2854656,-8.592931,-0.14026935,-4.7173853,-1.1075115,-1.5089663
-7.8563848,3.8944468,0.57553923,2.3544328,8.080446e-05,0.0,0.023551973,-0.19117934,-11.98776,-0.016396716,9.488469,2.6862931,-0.34707278
18.191912,7.8448462,-0.4914902,3.3487732,-0.013203986,0.0,0.023551973,-0.25532246,17.275578,-0.021832265,13.490777,10.190003,12.37378
