Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
-35.476532,-19.683432,-0.36073038,-0.08128872,-0.547646,1.9759485,2.2996469,-7.2239375,-1.0746071,-3.625483,-4.6236124,-1.7616397,1.6233947
-32.734188,-19.363527,0.31754294,1.7664899,-0.8658193,1.0543631,2.433713,-7.772338,-1.2372336,-0.09501335,-7.461439,-5.9688115,0.57003987
16.047462,-1.4071987,0.37433878,0.6826558,-4.1504602,-4.7718315,0.74548763,-11.05299,-0.98586124,-3.4332674,-10.930642,-12.215721,-7.00937
34.6855,11.865294,-0.50419235,-1.7603697,-2.0459347,-3.0394435,0.5040513,-12.787613,1.3631474,-3.7637181,-3.7301953,-1.9335545,-8.128553
47.92834,16.64958,-6.461944,-2.6495621,-0.9673431,-4.2491217,-0.3473918,-13.095425,0.47441486,-1.8582524,4.6393423,1.2545389,-9.893304
44.53754,15.125556,-4.650827,1.2448908,-2.3685524,-3.0950532,-1.5023065,-12.326569,2.7032266,-1.890367,5.7787232,-1.5392643,4.7029138
12.852605,-8.009134,1.5755165,1.309367,-0.247133,-6.4679036,2.1018896,-11.59969,-0.9175183,-5.091304,-2.9258122,-0.92842144,4.9920826
-25.374166,-16.542936,0.20808525,0.9144471,-2.1390355,2.2758574,2.4806483,-8.079972,-0.8619641,-1.1969411,-4.668861,0.030071277,2.21258
-33.056213,-17.66272,0.97133714,2.2351832,-2.5373173,1.7228721,2.5930295,-6.094809,-1.3283255,-3.169502,-9.249635,-8.216502,0.98472476
-17.697618,-14.9963875,2.5448766,1.8506018,-0.5509621,-1.589612,1.417211,-8.5781555,-0.9901878,-1.3791533,-7.3413224,-9.383769,-4.544669
16.72607,6.2264905,-0.42655188,-1.5483798,-2.728085,-6.3601437,-0.029935617,-15.0263605,-1.9625478,-2.388355,-5.3023458,-10.047802,-6.399533
40.243084,16.095846,0.2657441,-0.2216895,-1.7704452,-0.8319985,-1.2341202,-12.85247,1.1052105,-2.264176,-0.081766315,-2.071494,-8.896978
24.181852,5.82829,-3.4771752,-3.6846204,-3.4692066,-7.7384,0.3425229,-16.421717,-3.9370613,-1.2450796,10.373422,17.315296,5.962422
12.604792,-8.829636,1.0621872,-0.30344972,-3.3461456,-5.1768723,1.7081398,-11.637742,-0.704489,-1.4639885,-7.7163696,-0.27322274,4.115545
-29.898241,-18.902575,-0.35436273,-0.11980645,0.5730016,2.4866858,2.5333037,-7.8984094,-0.62914133,0.22614211,-4.078268,0.65305626,2.1721935
-20.308224,-15.811789,2.0710661,0.5177622,-0.66507566,0.20104451,2.2778728,-7.2503443,-1.1802846,-0.9748119,-9.8786745,-8.953045,1.8049333
7.878553,-9.2081785,-0.021041473,0.31946877,-2.0643597,-7.8211317,-0.51872075,-11.260273,-0.76745695,1.5299171,-8.888888,-8.664914,-4.694109
26.051765,10.6994505,-1.6287819,-5.5846696,-0.5163082,-2.3421588,-0.5621134,-14.295038,3.175971,0.0138235185,-3.576396,-1.9642686,-7.440693
43.788025,16.21507,0.18495531,-6.615465,4.9576335,-1.862785,1.4576232,-14.849407,3.3944077,3.2452834,7.2362337,12.699998,-8.610247
32.277508,13.278143,-0.3748591,-2.9769726,-0.08529779,-3.9278584,-1.1389625,-16.719503,-1.4381567,-1.5448352,9.509854,5.564898,7.0362186
8.429906,-9.457489,2.111052,-2.0135922,-1.5159092,-2.2279253,2.423826,-11.312096,-0.42792782,-1.5085078,-4.5752606,-1.0755132,3.6223395
-34.943623,-21.31335,-3.6518254,-0.44165298,-3.458839,0.8591124,2.097042,-6.6913195,-1.6076126,-4.3255844,-5.0901504,-6.2333527,0.25447488
-34.698776,-19.260199,1.5442085,1.7097538,-3.165032,1.0084395,2.3653898,-6.1756754,-0.5113341,-0.09644969,-7.610457,-7.394624,-2.266324
5.4703584,-0.12788145,-1.0390192,1.6081635,-2.8005366,-6.6383305,0.12692837,-13.346425,-1.3707904,-1.9260201,-4.9025526,-4.616354,-5.6262255
18.264826,11.687651,-0.526148,2.9341395,-2.8716507,-3.8518808,0.71057165,-15.188809,1.8210843,-3.421786,-4.957141,-1.5382522,-8.011979
32.433453,12.774462,-3.2897124,3.4427795,-2.2173564,-6.481628,1.6611774,-14.536365,1.104202,-3.4907577,0.35646945,-4.5705156,-11.152208
35.76388,12.891056,-1.6227889,3.22013,-3.0449512,-4.2170434,1.9462059,-13.891224,-0.917155,-4.135746,0.9791273,-3.923212,-7.674946
-7.7399397,-6.116292,1.500343,2.3876815,-2.0945127,-0.14630377,2.96472,-9.193597,0.0644687,-0.4491735,-1.1948638,0.0647622,-0.35146782
-30.57557,-16.185783,-1.0813973,1.82138,-0.10146405,2.3574228,2.7737718,-8.11414,-0.88023776,-1.3014768,-4.384891,-1.2296934,-4.62495
-34.45152,-17.542826,-2.197898,-0.9952992,-3.5111597,1.5800327,1.9044924,-5.4177485,-0.72697276,-4.2090573,-9.097025,-8.503117,0.17664447
-33.43933,-18.321098,0.7028388,-2.0339158,-3.2478209,1.6865432,2.219385,-5.5948744,-0.7417461,-4.881387,-9.330974,-8.314004,-1.5815386
-24.165993,-14.835851,3.938178,-1.0587437,-1.272417,0.44552216,1.404945,-7.7567925,-1.4439895,-0.9367319,-6.573224,-8.262215,-4.9352856
6.6083555,4.3701468,-2.0333383,1.7099605,-1.654104,-9.163587,-0.009435925,-14.854873,-1.403183,-2.7609818,-4.9477444,-5.030732,-6.5748134
25.474663,11.916823,-1.7908199,2.1090147,-1.9595819,-4.6396484,1.3684359,-14.683745,-0.191675,-2.1399136,1.2465888,-5.4262185,-11.178126
7.9810033,5.965074,-1.7126225,2.9818122,-1.4549214,-8.29118,-0.69811374,-14.78711,2.8386667,-0.6811113,2.4843357,4.7201066,-6.4131947
-4.8779144,-7.68806,1.4456216,1.947899,-1.8953332,-0.5832276,2.8472054,-10.220459,-0.17671895,-1.023318,-3.6753552,0.062212013,-0.26376942
-37.43924,-21.1971,-1.6502627,2.059084,-0.59372723,1.6409516,1.7034941,-7.663952,-0.85413194,5.9834056,-3.3620815,-0.1393348,-3.387997
-34.497322,-18.55274,-2.4456856,1.8229053,-1.0708686,1.5501708,2.1867113,-5.874894,-1.0484009,-4.177901,-9.313192,-8.248509,-0.3655397
-33.445618,-18.257408,0.78234756,2.680545,-0.7400427,1.4118236,2.4295876,-5.7445145,-1.2751987,-0.8288732,-9.402171,-8.49741,-1.1592304
-31.313942,-6.83354,1.2656883,1.5807589,-0.86124384,1.4586772,2.9091635,-8.661823,-0.9676492,1.0128576,-7.316694,-4.779495,-4.3166027
-31.351786,12.638369,0.829256,2.627392,5.873855,0.7421117,3.5097363,-11.114133,4.379587,-0.21000564,-3.1879487,-2.2608151,-5.8143587
24.878809,12.343956,1.7897388,3.7502503,1.7201619,-3.1163738,-1.3211837,-15.338582,-0.7273553,-0.42621815,2.5540419,6.981794,-11.267608
16.71501,9.969153,1.797582,2.7800617,2.2250094,-6.862739,-0.08455345,-18.466522,0.24031106,-1.0429003,1.2995297,1.6550642,-6.943106
-36.26755,-20.703499,-0.0686627,2.4063964,-2.2937722,2.3519325,2.3252094,-6.5496173,-1.0743017,-3.6054468,-3.9115207,-1.184347,0.13950814
-37.049263,-21.066395,-0.00058642216,-2.4745634,-1.625761,2.2779121,1.8096901,-6.6470413,-0.8830229,-3.5512848,-4.136839,-1.8126705,0.13971119
-33.528004,-18.660984,1.1593713,-0.79564625,-2.972054,1.4103383,1.6015468,-5.888365,-0.1880944,-0.7634179,-7.915172,-8.11026,-1.52408
-5.0514507,2.3950374,-2.166001,2.6082475,-1.9886067,-1.414622,0.5470999,-11.643353,-0.24009758,-1.3339556,-3.5495183,-3.8799214,-5.655166
18.065386,10.6686735,-0.041144498,3.1731758,-5.5406885,-2.290727,-0.11218537,-12.660914,-1.5768094,-5.460125,-3.0446713,-1.9207888,-7.8842134
23.710714,14.39221,-0.14858182,4.178652,-9.926711,-0.30613947,-0.70494235,-12.157346,3.412315,-5.0260134,-0.0073840055,-2.0607448,-9.003601
26.845066,15.495433,0.32860923,4.896364,-10.976438,0.7795916,1.1371195,-11.391466,1.5836488,-4.733115,0.35886845,-4.6876745,-7.8947096
-9.438292,-6.7518544,1.1904956,0.66978794,-3.016324,1.6701964,2.0764363,-7.8748784,-0.07485913,-1.4219961,-1.4504972,-0.9224077,0.12622142
-34.249535,-18.719059,-1.5256666,1.7553642,-2.383465,3.2682726,2.087215,-7.594903,-0.69726926,-0.74597365,-4.5699024,-0.9909697,-0.024269115
-35.082653,-18.05071,-2.6624384,-1.9606206,-2.6876972,2.2451408,1.8286039,-5.308479,-0.4659759,-4.3493967,-9.000481,-9.377863,0.24750231
-33.347862,-18.865763,1.2261379,-1.9477347,-2.199195,1.6450679,1.8807073,-5.1774774,0.3691902,-4.219999,-9.335612,-9.308503,-1.2968156
-23.443752,-14.4201765,2.5782192,2.1924162,0.079085946,1.8018473,1.1921494,-7.905979,-1.1213937,-1.417462,-6.646976,-8.673954,-4.679116
6.4116864,7.8052125,-1.6406018,2.2564929,-2.2497423,-6.6449747,-1.0429901,-14.314456,-1.1636964,-2.3268938,-5.122152,-5.1060767,-6.145339
26.075575,13.933982,1.6898533,7.2190304,-1.8121395,-0.58680564,0.6911732,-12.6797285,2.8226492,-2.2879019,1.7576138,-4.056605,-8.595841
1.4451599,8.993137,1.7103047,3.8825114,-2.0743318,0.35935473,1.8174772,-12.418529,1.9336896,-1.635073,9.1133795,8.735769,-5.441705
-5.3041835,-6.032298,2.17947,3.079304,-1.5161188,1.3033403,2.3088243,-8.643957,-0.52884865,-0.8414702,-2.7905447,-0.048807144,-0.1881266
-34.616833,-19.158342,-0.017345365,2.4800568,-2.252512,3.3743336,2.478616,-7.512058,-0.8327165,1.0813097,-4.1438403,-1.755592,-0.513236
-34.593487,-18.676575,-3.4232185,-1.3941249,-3.1620169,1.8380297,1.622001,-5.556841,-0.8399904,-4.2393427,-8.901064,-8.739756,0.10577121
-28.627394,-17.354494,1.0882547,2.0611567,-2.160978,1.526706,2.396835,-6.5593824,-0.84103864,-0.8907448,-8.935359,-9.281417,-1.6366776
-9.503969,-7.0031824,-0.67493975,-0.59103996,-0.80136436,-1.6933032,1.0393062,-9.908967,-0.6515301,0.9836896,-6.71971,-3.935,-5.268504
13.9234295,7.255221,-1.175036,1.6710526,-0.89552027,-7.558956,0.1397759,-15.2427025,-1.0828611,0.14830582,-3.5669377,-0.39157802,-6.7269015
30.324133,16.45468,-0.9374973,6.3992796,3.4773996,3.0362508,1.430722,-12.754923,3.1131036,6.5009775,9.225599,19.12933,-9.189505
21.49027,14.109614,3.6968453,5.870985,2.9759479,5.651809,1.1910423,-12.527543,0.7255307,6.779178,5.2764406,12.551059,-4.880422
-12.268965,-4.7055235,2.0459595,0.99052596,-3.3906753,2.6142015,1.9937503,-8.185616,-0.53355515,-1.4055139,-0.9729085,-0.7253855,-0.24977753
-36.06216,-20.310293,-0.8873424,-2.032613,-2.2839773,2.1450477,2.343389,-7.566122,-0.44571567,-3.774758,-3.9976823,-1.4362872,-0.28891945
-36.751892,-21.11306,-4.589911,0.77999735,-2.7347226,1.3329206,2.1701503,-7.1030188,-0.9822663,-3.768257,-4.2306795,-1.4254873,0.07150631
-33.446243,-19.638973,1.4889323,-1.5897248,-4.167273,1.41445,1.7127836,-5.7100654,-0.5833081,-0.81918085,-7.77864,-7.8374343,-1.6698925
8.628217,-10.964443,-1.1119442,3.0053864,-2.984502,-8.491132,-0.5568919,-12.777648,-1.5379343,-1.3713872,-4.8440022,-4.2410035,-5.792897
21.709997,10.89029,-0.45592034,2.8158965,-1.0963861,-3.0396261,0.7564889,-12.08614,-1.205436,-3.212591,-3.7697182,-1.7975436,-7.8083935
35.888443,16.685972,2.1951444,-2.6614223,-0.61143947,-2.1934898,-0.7644647,-13.242156,2.305874,-2.1380367,1.0749047,-1.0578028,-10.788489
35.722107,11.7840395,-2.373532,1.572088,-2.481736,-2.681604,0.36124858,-13.331679,0.2041941,-3.5198953,1.7008765,-5.1857734,-8.506613
-5.001229,-7.724155,0.8847501,0.8734817,-1.1180401,-0.88525623,2.6423597,-10.234545,-0.301212,-0.86733794,-2.3380325,-0.32956514,-0.17056826
-30.881805,-19.436329,-0.40099472,-0.44837922,-1.1833034,2.3608391,2.183588,-8.156284,-0.50648546,-0.42980903,-4.224273,-0.6361367,-0.49508306
-34.519653,-17.51949,-3.3397813,1.7265427,-2.6362047,1.792506,2.1304693,-5.8809896,-0.9514907,-3.818987,-8.635955,-8.67986,-0.18358648
-33.667503,-18.56376,0.71655744,-0.7808381,-2.9202611,1.8218737,1.7947652,-5.45586,0.36581752,-4.3072596,-9.380254,-9.28482,-1.5174737
-22.496761,-14.497458,1.199473,-1.5869035,-1.1438059,0.5668022,1.0114553,-7.618695,-1.4921919,-1.7147238,-5.9953036,-8.942832,-4.8978176
8.256525,4.345517,-1.6521842,1.607734,-2.631628,-8.796991,-1.018058,-14.165132,-1.9453267,-3.0103414,-4.522266,-5.6763563,-6.505815
26.08674,11.756864,-1.6085085,0.35567978,-3.4197068,-3.8614473,-0.53182405,-14.085836,2.8584948,-2.2929726,1.8353333,-5.246744,-9.81699
11.058642,5.505175,-1.7286311,-4.3737097,-2.5290878,-4.572426,0.7435544,-15.936507,0.7253199,-2.390455,8.2946005,6.3178854,-8.398833
5.342198,-10.859942,0.60427976,-1.4137478,-1.9516625,-4.4609365,2.1641974,-11.596946,-0.04884422,-1.2680829,-5.1960616,-0.6536602,0.89082354
-35.148094,-20.848003,-0.9633313,-1.3820328,-0.63720196,2.2520998,2.671926,-8.333965,-0.5942647,1.0590997,-4.3207483,-1.8219727,-1.0705156
-34.13312,-18.393818,-3.6147933,1.220203,-1.872626,1.0901129,1.9783858,-6.1014676,-0.99910516,-4.2830787,-8.864438,-8.412168,-0.22345883
-20.359058,-15.547768,1.6271824,-0.42740008,-3.358379,-0.13492805,1.7388313,-6.5411096,-1.2178323,-1.8457967,-9.33244,-9.831766,-1.8498443
7.47289,-11.19298,-1.5117892,1.2447222,-1.3461798,-8.805943,-1.2175232,-12.175562,-1.6273915,1.059678,-8.962038,-6.5658545,-5.136437
17.941986,6.664361,-0.13476488,-1.5048386,-0.85947347,-8.252199,-0.43787795,-17.020391,-1.7954425,-0.5040234,-3.6776307,-1.0634102,-7.7694325
35.17355,10.918899,-3.3804228,-10.417126,1.6284027,-1.2896863,0.7145973,-16.015993,1.5743695,3.010667,8.153432,11.188387,-12.153235
20.910112,5.9158673,0.9598472,-5.9406805,-0.38382506,-3.4303348,0.1399909,-16.288582,-0.30486178,2.3484232,2.3943331,7.4817014,-7.3843927
-4.2176423,-6.133021,2.406051,1.6807692,-0.80938524,1.966578,2.4573288,-9.516745,-0.074370615,-0.9833614,-1.9500307,1.3112118,0.3021361
-36.73976,-20.346792,-2.147329,1.6346827,-1.0201197,1.5987581,2.2162416,-7.1809325,-0.687867,-3.5804796,-4.731175,-2.1599739,1.3415807
-34.899067,-18.529806,0.5322603,1.8998017,-3.3946207,1.5470698,1.5645826,-6.3463445,-0.9705532,-0.1735361,-7.381835,-6.2049427,0.5413149
4.711242,5.6788425,0.122165725,2.6479766,-4.143984,-3.516078,0.1491612,-9.514641,-0.84368205,-2.5790277,-10.608071,-12.420239,-4.4181004
21.997507,12.667041,-0.08846516,6.5329213,-2.5919857,-2.494062,0.807713,-12.21487,1.4248147,-3.1742005,-3.7636664,-1.638672,-5.778399
20.971268,5.1254454,0.1735164,2.2618368,5.128631,-2.136783,1.9229666,-13.4254265,0.3785671,-2.9041564,0.5641919,-2.779132,-10.666315
