Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
-37.84155,-17.179348,-1.824933,-0.15953492,-3.2837696,0.99593335,3.3976166,-6.022677,-0.6006179,-3.7290475,-1.1310258,-1.9495353,2.5257866
-34.213097,-16.90949,0.11837904,1.1809565,-2.926841,0.8160599,3.112209,-5.9195776,-1.092275,0.44405025,-6.4461694,-7.9581876,0.72739977
17.767214,-6.7370586,-2.7115347,-1.026294,-5.3593755,-4.878995,2.347556,-10.351362,0.3579215,-5.8534675,-9.170159,-11.474598,-8.357118
38.95525,9.648009,-1.1281114,-0.5310613,-1.9683001,-5.6705174,1.4830629,-10.73983,-0.6284019,-4.801843,0.71922123,-3.8717816,-7.3928137
52.01322,10.832722,-14.091949,-1.774245,-1.7439266,-6.4252825,4.5404415,-13.116937,-0.2992001,-0.5865975,4.193506,2.372079,-10.070696
42.89595,10.690797,0.061132103,3.5378993,-1.8056766,-3.407604,3.173788,-9.718997,-0.2591044,-4.6771226,4.5409484,-0.46683216,3.1407893
11.11279,-6.6076207,2.1321452,0.6475985,0.13915442,-6.025523,2.8096921,-10.931407,-0.85657364,-5.5599623,-1.040703,-2.3364668,3.8450623
-30.019058,-15.84149,-0.81762415,1.1592336,-3.9959633,2.0025208,3.6541502,-6.331358,-0.5039822,0.33347258,-0.3385111,-2.2140224,1.9670825
-35.306366,-15.216197,0.47946292,1.1207063,-2.7404027,1.0467914,3.4131546,-5.3104043,-1.6207486,-4.118613,-7.250332,-9.9751625,0.78024393
-18.914463,-14.455701,1.3083649,1.926121,-2.052573,-0.53283805,2.9941404,-6.975297,0.2596315,-1.7538747,-7.437755,-9.474757,-5.260628
18.889193,3.2340252,2.4061852,-2.986285,-1.432808,-7.0879765,1.4669479,-13.13177,0.060671028,-2.5870695,1.2232391,-9.936342,-8.063414
44.66454,10.921838,1.8376452,-0.30673742,-1.5973134,-5.468023,1.8993561,-11.130224,0.71141905,-0.87528634,2.0871227,0.19883479,-8.2065325
20.56021,5.173395,0.93240875,-4.263836,-2.034304,-5.6045947,2.677622,-14.467048,0.07917178,1.9809625,6.084793,14.697507,3.641176
