Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
7.6664524,5.7576084,1.394945,-4.2228045,1.178856,-1.9406414,0.36484033,-18.697807,-1.5153399,1.9621605,-1.6490464,0.57292414,54.169174
1.9578094,0.021294966,-1.8647544,-4.4500837,-1.7674482,-1.399781,-0.034192447,-23.58437,-1.4128839,-4.143205,-0.41129798,1.790225,50.89187
0.56393075,-1.3338315,-1.3653188,-2.9755816,0.80599654,-2.2915595,-1.4978482,-23.627867,0.37641877,-23.905827,-0.47082913,-0.7312812,27.596773
-5.0811105,-4.9835024,-1.9739505,-0.5479498,-0.81157917,-2.2179203,-0.60486495,-13.132054,-0.39247614,-20.954372,-0.37786788,0.52084845,-13.854912
1.4542526,0.51220024,-5.0251856,-0.017545938,1.9816995,-0.7404676,-0.14343642,-9.287069,-0.49375275,-13.917925,-2.2866573,0.49390694,-45.33699
-0.42767555,-1.5324345,-5.654303,0.24208815,1.0390697,-0.4553153,-0.30266574,-9.407173,1.9856881,-15.113987,0.1212055,2.0812836,-39.90226
-4.8826632,-4.859738,0.16035719,-0.6536149,1.462528,-1.8805264,-0.60705507,-12.318275,1.6099123,-21.045101,-0.009677276,0.9327324,-11.751403
-1.2424393,-5.059449,3.8657162,0.4742176,-5.6171103,-2.0048454,-1.6306885,-27.367615,-7.7929964,-32.512207,-0.8580422,-0.1340543,29.106274
-0.46418637,-4.7841773,5.0588174,-1.3831,-5.0165,-1.4289123,-1.9099787,-26.743202,-5.700529,-31.87042,1.0911803,-0.06221327,26.994164
1.3609117,-3.4438353,5.949785,-0.8858579,-4.5814757,-1.2882544,-2.142769,-27.236868,0.814158,-31.284174,0.15815112,-0.089340955,34.188972
8.609338,1.4691532,5.5666947,-1.1416116,1.2060578,-1.5078915,-0.8525379,-22.566933,-6.753921,-30.863708,-0.12033531,0.7626192,37.677013
-14.128342,-11.474421,-16.9366,0.577608,3.9421186,2.716936,1.620744,5.7138824,4.960598,15.05475,2.857596,0.49653116,-42.31714
-21.632973,-20.806526,-26.16453,0.42275628,-0.69859403,1.7063118,0.8561895,6.002039,2.2657754,14.736443,1.3119525,-0.23009622,-13.303076
-21.023756,-24.074072,-12.080473,1.2519442,3.3639786,2.6324916,0.09951109,9.747856,-0.3936746,12.4854,-0.71139437,-3.5321367,39.059505
-22.466398,-26.965158,-11.871178,2.064072,-6.710051,2.277904,1.7473925,10.295851,-1.3171313,8.1889305,-0.36839744,-2.762188,67.40059
-7.15147,3.5289428,4.023224,3.800777,1.8960572,3.619323,2.2552974,12.976822,7.0886874,8.87935,-1.1601381,-4.233336,77.57326
-1.1698782,6.531797,-13.501237,2.8093288,-1.0332583,3.645583,2.1410263,13.0005865,-0.30557978,16.269888,1.2551713,-0.70939374,83.01512
9.126618,11.464708,7.9778104,0.36414242,1.1487597,3.330847,2.3240695,14.866167,7.744356,27.100393,-1.6212597,-0.8237426,87.36662
8.0583105,14.332346,6.034308,0.86864907,0.14824358,2.901301,2.3373578,13.317542,-2.6936495,21.652718,3.6716914,1.7610955,80.709145
8.169336,9.586295,10.014434,-1.0125756,-0.23264606,3.539911,2.479651,13.938943,-2.648593,24.087543,1.6008258,0.28123498,76.607475
-5.1531053,4.885627,5.187506,-3.032043,-1.6634412,3.7043855,2.5086436,14.195582,4.4062257,21.080614,-0.54731345,-0.11945387,61.737186
-21.124077,-26.68291,-12.485975,-2.974617,2.157971,2.3239257,-0.0043810457,9.699728,3.6538308,14.367174,-0.5244108,-0.6737988,31.171534
-17.175627,-14.237891,-14.35903,0.038186036,-2.6171367,2.5380578,1.5180254,5.9313645,3.919438,14.821363,2.0074308,2.067555,-36.164886
-15.8572035,-17.52381,-14.276101,0.8173213,-1.4774903,2.3507776,1.6003776,5.659275,3.2576067,11.54509,-1.3181996,-0.6587491,-43.894505
-19.31062,-15.956191,-9.028795,-1.194966,3.2433438,2.2989151,1.2167349,8.284549,0.024202928,16.832872,-1.1828171,-0.6183034,-7.053232
-23.799753,-31.873848,-17.811886,-3.2792745,-8.825048,1.8495458,-0.33734873,9.227821,-4.762242,6.816698,-2.3650334,-3.429408,28.389412
-16.932795,-27.878658,4.710266,-5.168792,-3.3395376,2.6851327,1.7718992,10.052478,-3.4837675,3.2044165,-7.1068726,0.65053684,57.698627
3.106771,3.9301436,8.743375,-3.7062125,-0.7252742,3.0654716,2.0743883,12.775391,-1.9492404,5.2848353,-9.609367,-6.559161,69.26209
4.8480725,6.955863,7.6088943,-3.7095647,0.69487846,3.2248898,2.5379827,13.399205,-0.7538547,7.9357963,-3.107891,-3.1273735,75.158035
4.399691,4.8650374,7.616541,-7.024247,-2.6664753,2.3975444,2.9302251,12.331916,-2.0072958,6.064347,-3.8511462,-3.6853976,69.68551
3.6869676,3.5487452,7.9323864,-6.8147593,0.16455534,2.0309167,1.9747192,11.881083,-2.6905057,4.678467,-9.494536,-4.7191544,67.4304
-8.709479,4.3646927,6.263169,-4.6285253,-0.18495876,3.6104321,2.4853415,13.105703,-1.1081262,8.438406,-4.383247,-3.9103546,70.32023
-19.955923,-15.803948,-18.243742,-6.9052258,-1.6386122,2.2352993,1.1137304,9.301641,-4.4564004,0.9786358,-2.8210356,-3.4653811,43.52608
-22.132433,-26.257715,-15.67149,-2.8829112,2.2900774,1.8584241,-0.15134436,8.385419,-4.285541,2.4764824,0.4121009,-0.78165555,31.33398
