Air_temperature_causal,Soil_temperature_causal,VPD_causal,SWC_causal,Precipation_causal,SOC_0_causal,SOC_10_causal,SOC_30_causal,LAI_causal,BS_causal,PV_causal,NPV_causal,CI_causal
-0.15172279,-4.3110023,-1.6912498,0.06805339,-7.7106357,0.10546523,-0.37505084,0.99407464,-7.6679506,2.0934403,-4.094605,3.3917048,-1.4320809
-0.10452536,-3.1590552,-1.3308569,0.03681101,-4.8675175,0.65689266,-0.25610715,1.2636026,-8.128545,3.53449,-6.868301,-12.027094,-2.0617185
-0.10452536,-3.254324,-1.0351983,0.094896525,-4.858327,0.56702435,-0.19595513,1.3843403,-8.160601,4.23903,-2.9648092,-10.418545,-1.2952795
0.0035742996,-1.43962,1.6346593,-0.2753371,-5.0961833,0.8399398,-0.3795151,2.1965337,-4.1027527,5.6569715,-2.622287,-5.706162,1.2304577
-0.1922948,-2.3844554,2.8480248,-2.0273883,-4.1169424,-1.1796819,-0.9565037,-0.37140027,14.351925,1.0138249,11.787153,10.684865,0.48642844
0.08114876,-1.5885221,1.6555452,-1.4299148,-5.2708817,-0.7079796,-0.7942919,-1.23598,15.692548,1.8568963,15.169239,17.243725,0.006073125
0.078248836,-0.7351924,1.8858701,-0.68267775,-5.580835,-0.77439475,-0.6339212,-1.0436924,17.997341,3.1805267,16.67278,17.863434,-0.8927582
-0.29676756,-6.6443563,-2.0845118,-1.7169263,2.8082404,-0.05489999,-0.6433525,0.4132454,-7.0386753,2.6609502,10.171147,14.915373,-0.7396495
-0.20413285,-3.4799433,-1.6932337,-0.17424387,-3.6350071,0.11013893,-0.57194257,1.162761,-7.182467,3.2346625,-3.8702524,2.283562,-2.39682
-0.10452536,-3.1649425,-1.0664909,0.122093484,-4.4553056,0.7592558,-0.25529018,1.2570164,-8.634135,3.8981822,-7.602327,-11.834935,-1.3122298
-0.102707334,-2.9574246,-0.9279125,-0.37112466,-0.8142669,0.2593055,-0.36630625,1.9128757,-6.5048714,6.1157703,-2.206506,-9.651981,1.8338146
-0.14574121,-3.8092444,0.49751332,-0.47740412,2.128418,-0.06029608,-0.41080657,1.4936881,11.096366,3.8971288,-3.5363283,-8.957578,1.5561569
0.31236106,-3.1671684,2.262197,-1.5757343,1.2265642,-0.69592726,-0.64336306,-1.540522,14.122711,1.982226,16.70381,19.79777,0.10265301
-0.062941715,-3.434858,-0.93807745,-1.5550294,-3.3600588,0.037900824,-0.90757775,-1.5189887,16.117966,1.1395276,17.246044,29.47717,-0.7319653
-0.2472712,-6.5162,-1.5789088,-1.3844641,1.4997054,-0.090805426,-0.59236175,-0.3104854,-8.972854,2.824626,11.516241,18.971891,-0.9468089
-0.22010614,-5.333771,-1.8487368,-0.42466295,-3.3801727,0.03344309,-0.7182176,0.81048113,-8.3244705,1.1873091,-4.3603487,11.857939,-2.3747156
-0.10452536,-3.0944202,-1.3288311,-0.17777331,-4.4476347,0.68461525,-0.26885968,1.2536398,-8.794385,3.696801,-7.5241385,-11.765583,-2.068762
-0.11555114,-2.754991,-1.1828972,-0.24710865,-2.513537,0.67340213,-0.4991008,1.5364395,-7.916947,4.552628,-7.252542,-11.59147,-1.5110999
-0.072985336,-2.9114645,-0.029316723,-0.42737997,1.7974161,0.9822437,-0.6260594,1.6671338,-5.6940393,6.1266055,-3.5151873,-4.412155,1.5245135
-0.36771092,-9.41829,-0.5832537,-2.138142,1.0457263,-1.2532781,-0.69221365,-0.42676735,11.341492,1.5831562,9.348941,7.712447,0.55175
0.31236106,-2.632933,2.46285,-1.0174937,3.2670932,-0.47120133,-0.81052893,-1.413318,14.792971,2.4237719,17.014385,27.094908,-0.03961503
-0.23866302,-3.1283984,-1.246744,-1.2921687,2.4723582,0.040060453,-0.80584663,-1.5053849,13.589351,2.4235625,16.94939,30.21664,-0.94740736
-0.29676756,-6.452337,-1.254228,-1.2577727,3.543364,-0.05489999,-0.642767,0.41848823,-6.629685,2.7217531,10.286047,15.3425455,-0.7779259
-0.11519231,-3.6764548,-1.9166303,0.050348934,-0.5540508,1.1270155,2.3353808,2.13482,-7.8732038,4.996028,-3.898973,-4.895878,-2.3300848
-0.09081864,-3.3281038,-0.96917015,0.5896318,-4.869318,0.77264106,1.362583,1.8175625,-8.16379,2.4486008,-6.93419,-11.716941,-1.8763163
-0.08455973,0.7985969,1.8298745,-0.280552,-0.71826607,1.0085671,2.8324306,2.519588,-7.536558,4.6638904,-3.8964734,-10.900272,-0.32378215
-0.10982736,0.04347201,2.809775,-0.19696659,1.5091121,1.0255362,3.0380716,1.3647487,13.063353,5.055115,-5.067643,-7.7152443,1.2254506
0.5203324,1.5116637,4.427482,1.1292397,2.2703083,0.73639005,2.556973,0.8373237,18.55399,3.8968875,16.096287,18.700375,0.18602484
0.5203324,0.57249415,4.7284636,1.3093479,1.0085568,0.71845216,2.9836023,0.8989493,17.186293,3.8513,16.355389,18.372458,-0.13391455
-0.08181031,-1.9641577,-2.0867476,0.41507763,5.6862016,0.66833097,2.7394912,1.0213363,-5.1573553,3.829609,9.252493,7.0151033,-0.43654263
-0.10195057,-2.7160137,-1.5728611,-0.026780918,-2.9895263,0.84111416,1.9516006,1.6437298,-6.8735404,1.9097801,-4.4799423,-1.2153102,-2.334559
-0.093436375,-1.8409499,-1.1255202,0.13316104,0.4477819,1.0617443,2.863219,2.4556665,-7.2858534,2.0556042,-6.052581,-10.997382,-0.2698019
-0.09619433,1.2592026,1.815218,-0.34279817,4.6458235,1.7890595,4.027691,3.2691998,-4.8261333,8.206995,-2.1483865,-3.6150534,0.952663
