Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
2.8489914,0.62859946,0.76478165,2.422074,9.603839,1.7275963,-0.3749892,0.10715006,12.68975,0.85309654,10.569879,-0.29320434,3.7263727
2.3084304,0.79565877,4.4558644,2.5129216,9.086861,1.3590312,-0.34110573,0.09377797,10.4854145,1.4771581,9.207546,3.4324067,3.0073612
2.6242654,1.208347,4.449078,1.7546523,7.631313,1.6664274,-1.0861412,0.057181653,11.281111,0.8043395,18.63633,7.211443,3.0524626
1.1296059,0.72383696,1.574073,1.4919996,7.253027,1.4203273,-0.902403,0.089010715,2.326161,1.0813748,16.568132,5.959795,3.1533592
2.1513565,0.6121584,5.328933,2.1073453,7.4054894,2.381241,-1.0995244,0.049153462,10.333272,0.19230124,18.644962,5.09203,0.41198477
2.0275817,0.5908028,-2.281488,2.7532704,-1.7420013,0.5172811,-0.54935306,0.063969,13.939404,0.16199626,14.066761,-0.83376896,-2.7658417
0.31897208,-0.25912815,-0.6769155,2.9175353,-5.7977176,0.3367095,-0.5286128,0.07025911,0.2936579,0.6795097,-3.0221064,-3.2782755,-3.5873847
-0.013771892,0.06218808,-0.6033136,2.8330903,-6.4322224,0.38935894,-0.37130138,0.036193296,-6.415766,0.56214166,-11.307992,-3.4385765,-2.9650283
-0.84188646,0.0759949,-1.3941579,2.7081482,-6.617405,0.35887253,-0.34802812,0.036193296,-5.3225884,0.66022444,-11.024077,-2.8505764,-3.080776
0.13402843,0.5040836,-1.7065717,3.3102863,-6.9397793,0.36240917,-0.4521099,0.036193296,-4.6657615,0.48405385,-11.356285,-3.4392686,-3.0952382
3.6737003,1.53212,-0.32516807,3.1156554,-6.2084785,0.22370718,-0.74492526,0.036193296,-3.1241336,-1.04849,-11.1412325,-3.3595517,-2.3235297
3.3997853,0.5932749,-1.7914385,4.211341,1.056226,0.563491,-0.34429705,0.05264104,-0.5541704,-1.0568199,-9.220773,-2.5193686,2.76592
1.9967304,0.59584564,-1.554786,4.2218122,13.015934,0.7950047,-0.43322977,0.057716828,0.5706743,1.7920723,-6.0526257,-3.1298683,4.439317
1.7680609,1.2034876,4.6847425,1.9907051,8.028127,1.1294165,-1.0746138,0.06667161,-1.2832457,0.98654723,16.420326,6.6604414,4.1419234
2.5672967,0.8877278,-3.5172224,2.4152346,4.797484,1.3956277,-0.75023234,-0.11659633,10.586752,0.8031639,18.312891,4.552331,-0.8562368
3.1001012,0.7223951,-3.2543387,1.9007593,-4.722848,-0.057591304,-0.81259644,0.34116602,12.574001,0.5873906,12.145292,-0.9694301,-2.7736213
2.3194249,-0.24933705,-0.49725133,2.9807148,-5.1285706,0.22977252,-1.0513935,0.06608155,0.28838867,1.3306264,-5.8332543,-4.0654025,-3.2838993
-1.8318068,0.032266546,-0.7286011,-0.0034182575,2.6923509,0.19352582,-0.09172044,-0.22505467,-8.494894,-2.693762,-11.71236,-1.9999335,-2.2124994
2.94295,0.6197937,-2.252215,0.022034327,7.249784,0.30872464,-0.44129586,0.02077866,-8.775473,-2.3907037,-12.663453,-1.6337719,-2.1713176
3.8156648,0.87692136,-1.7982734,-1.1008825,4.3431973,0.2162649,-0.4210758,0.00782679,-7.8041196,-2.7614396,-12.090388,-1.5798861,-2.105045
2.4893472,0.66939753,-1.9238687,3.0334122,12.416811,0.32395312,-0.022446621,0.046614245,-7.8107486,-0.57609934,-4.3546915,-0.37818182,3.5955849
0.99597234,0.22846498,3.3027682,4.350122,7.4189086,0.263764,0.03584432,0.03657479,-9.44116,0.9613035,-3.643994,-1.048304,4.0582595
