Air_temperature_base,Soil_temperature_base,VPD_base,SWC_base,Precipation_base,SOC_0_base,SOC_10_base,SOC_30_base,LAI_base,BS_base,PV_base,NPV_base,CI_base
11.055984,7.3486423,5.242708,1.0918658,0.6544743,1.6034853,1.70387,-15.422334,-0.06405573,11.665098,2.6285138,0.9474747,58.930767
3.4370844,1.7984133,-6.336144,-0.3783015,0.2573671,0.40139595,1.0427473,-18.010498,-0.8363949,-26.133413,-1.8399699,-0.35230196,47.96637
3.4395266,1.3596691,-5.8805017,0.50168425,0.035426132,0.39763045,0.2665693,-16.182678,-2.2168677,-43.256737,-2.7744615,-3.0415905,32.00599
-3.9135299,-6.3716702,-6.638343,-2.113798,1.1739581,0.29333034,-0.34432015,-8.0746,-0.60287744,-34.897423,4.5189767,-0.52227956,-12.190106
2.4779055,-0.48978823,-5.3821034,1.4539055,0.6919571,0.8686917,-0.22142446,-5.665402,-0.7766303,-21.59602,-1.0579532,-0.65040207,-48.045742
2.9602048,-2.5613396,-6.763119,2.4102187,0.58914566,0.11238074,-0.18985476,-6.1203933,2.8726342,-22.397228,1.6476203,0.54757065,-44.334576
-2.9440386,-5.259195,-1.9354717,0.8885256,0.13500173,0.33988318,0.2803613,-8.163143,3.8022203,-28.369358,4.1562753,-1.1925653,-22.381409
-0.48387372,-5.293578,4.553278,1.765762,-10.2763815,-0.44568893,0.7069282,-20.70373,-4.3843594,-56.045918,-0.6863173,-1.0216305,27.249283
1.6205902,-3.0100238,6.441525,1.7900232,-7.4915395,-0.021354266,0.50138205,-19.626703,-3.9088547,-54.720634,0.38868088,-1.2842335,28.794298
4.803952,-0.33444965,7.0351906,0.8739106,-7.7129498,-0.018873245,0.7563132,-19.55358,4.7861953,-56.60472,0.24019939,-1.5762573,28.461397
8.073736,1.7467525,6.1285787,0.4188677,3.1083846,0.17325333,0.7543646,-15.990155,-1.9708765,-50.965256,1.0088516,-1.9447814,40.824295
-23.796778,-16.31094,-23.95009,0.48823315,1.7443236,1.5129286,1.8882538,4.5396843,14.86427,21.473827,8.392992,2.270357,-46.880238
-35.958447,-26.85054,-32.548763,-1.040376,0.9404321,1.1684325,0.82034266,4.215998,-3.3354115,17.648876,-2.3128002,-1.8394811,-14.2176075
-25.02065,-32.08485,-23.854355,1.3300934,1.2267517,2.0493393,2.29731,4.7535295,-3.8810308,13.456362,-4.1750546,-6.622804,32.475975
-22.704393,-30.014317,-18.667892,3.4525883,-0.15162185,2.208649,2.4013326,5.2626863,-7.051271,12.701343,-3.6155512,-6.0513372,77.49517
-8.586718,-8.358992,6.7342873,5.993987,5.969,3.2927766,2.6955469,7.616142,0.46848744,10.66296,4.6981173,2.1756482,71.00483
0.6686196,8.163507,-10.770991,3.7164319,3.5331843,2.5270717,1.2888786,7.866648,-5.445824,27.640903,4.69925,-2.739764,96.12009
3.6697438,9.039457,9.021977,-3.803513,4.3034534,3.085483,1.9451559,9.07966,-9.275087,24.483498,-0.42396253,-8.693897,83.905266
3.307136,11.957385,-2.1801836,-0.97245485,0.08634208,2.5155077,1.5512197,7.537685,-2.648464,24.975075,4.263583,2.5705624,70.84744
8.612964,10.848408,17.8373,3.563143,7.624804,3.3971758,2.0577059,9.551357,-0.8714634,42.160824,6.231081,7.1801476,94.03967
-1.5455618,-7.3404274,9.208794,-1.3721011,-0.344993,2.388713,2.2705872,7.7669744,-4.978229,30.967287,0.57094175,-1.7419978,63.457436
-18.690132,-31.035015,-16.998209,-1.5459001,0.09257822,1.8223624,2.1016839,5.3401723,-2.8455615,18.073288,2.449867,-2.5435472,34.068066
-12.435816,-16.817432,-17.7537,1.7555273,1.7353828,1.993936,1.1165886,5.004865,4.612251,17.897604,6.991027,1.2492841,-43.105747
-25.376251,-22.090294,-19.967339,0.16485086,-0.28250074,1.4165056,1.1454287,4.0446095,-2.597049,15.416307,-0.6033259,-0.52728593,-44.356503
-23.468435,-21.989939,-5.943226,-0.15397641,3.6310434,1.8997713,1.6428591,4.938123,-2.5004308,20.644041,0.8730965,-2.4718268,-7.7985535
-29.109783,-36.759583,-21.053938,-3.681312,-3.920233,2.1683652,1.7335699,4.776106,-7.652338,11.27063,-6.378841,-9.835323,28.660366
-14.780829,-30.475761,12.931,-5.5321245,-3.750609,2.5274158,3.4169636,6.931039,-2.536692,1.049243,-5.1807523,-4.4328756,73.94049
-10.750854,-19.938902,-0.3025296,-19.015787,-6.9690547,1.080802,0.09633219,5.8922367,-9.356959,-1.8204312,-25.47576,-16.251072,51.180138
-0.9042696,7.597704,5.6259637,-6.675321,3.8289278,2.088658,1.9201014,8.154708,-5.628766,10.658889,-8.307708,-2.885505,85.703285
7.576773,6.8239274,-1.282605,-9.063919,-8.213238,2.1267617,1.667458,7.5506973,-5.5775685,11.000618,-12.312093,-3.7852309,77.78883
8.550291,11.846073,5.6569395,-9.32734,4.84253,3.1342242,1.7142487,7.660979,-5.375878,13.257454,-6.100011,-3.4868543,67.92772
-15.11626,4.034309,10.293132,-11.097876,-3.418256,1.931832,1.8476881,8.035389,-4.4686646,7.2918153,-10.344373,-3.060681,79.568924
-17.795708,-28.06066,-15.607098,-14.632736,-1.0843623,2.1425261,2.254489,4.6298094,-6.0678034,-1.571798,-5.0451803,-8.354879,48.565815
-25.129625,-37.07239,-18.002493,-1.7993808,5.9270535,2.022423,2.1593769,5.1294594,-3.240765,6.934395,-3.1407833,2.4011164,36.852642
-23.425564,-24.150589,-23.132807,-1.8499572,1.1839266,1.2352797,0.7421418,3.9448373,-0.35425803,3.5094745,-0.60688037,-3.4636555,-40.636417
-26.940096,-26.427162,-28.95648,-1.5176195,-1.6868914,0.8394341,0.5702512,3.5898497,-3.5940104,3.3331385,-0.84942716,-3.5511055,-45.82951
-34.207497,-29.960997,-29.497484,-2.1804469,-0.18500338,1.469652,1.4001853,4.596493,-0.38143972,4.3965926,-9.024037,-4.9385195,-15.810699
-32.52876,-27.80618,-28.199451,-0.030391674,-3.6681678,1.9477931,1.7347225,4.3135033,-4.753414,-2.5075097,-8.517013,-3.4144537,30.065073
-8.391072,-14.784768,-4.298625,6.117795,5.17139,2.7931702,3.0723605,5.3627267,-2.6577854,1.7848785,-6.2289486,0.27188054,85.5203
-6.8413696,-17.646421,6.587042,3.5807104,6.702136,3.2389224,1.6569996,6.8837714,-3.6505919,-1.4965965,-18.238508,-9.347494,60.49842
9.441693,8.498314,5.1971264,0.5543117,1.820105,3.1497326,1.7567044,8.304142,-5.2456384,13.3479185,-8.429141,-2.0289187,86.45241
8.405771,9.945841,5.1613135,3.1982636,4.4577565,3.5447075,1.764632,8.098745,-6.5564194,12.962437,-9.937168,-2.3678906,82.325035
14.33357,11.857672,2.113339,-9.836092,-8.641401,3.8922522,1.2670776,7.849036,-4.747201,13.509076,2.1044035,0.23220429,64.82499
7.1449986,9.168183,3.3939588,-10.337495,-8.707266,3.3773763,1.4432871,8.785354,-5.928736,12.89335,2.3587248,1.8043709,79.90436
-9.587217,-21.606066,11.955902,-12.873714,-1.8190786,3.1523473,2.2695522,6.7867503,-5.504169,25.549803,0.22729164,2.2974427,61.237507
-25.704998,-33.7227,-16.775867,-7.966064,2.755148,2.366822,2.1491623,4.9831896,-4.039786,17.294245,3.2321365,3.0951817,38.893448
-22.627262,-21.623205,-21.723577,-2.5318065,2.2579536,1.3660077,0.39895976,4.3250847,-0.43399987,7.192533,0.40770495,-2.608316,-39.794865
-25.826681,-21.865719,-26.734047,-2.025662,-0.5668319,1.0208237,1.0225883,4.0145197,-1.0142791,14.426264,0.34154168,-1.8073641,-45.51073
