siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
246,2001,7,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.818548,204.30488,-60.3539,143.95098,112.46554,116.539215,81.668526,71.19897,79.19051,71.353035,69.64525,78.88796,93.83323,84.0838,124.46814,131.38959,111.60809,112.83423,105.043884,110.09022,121.540184,121.48469,128.22284,117.73974,88.380104,86.344124,127.850006,135.23515,114.60591,114.60983,131.92024,125.16285,116.47302,111.03132,127.762985,125.91183,115.48499,118.146645,120.11756,106.77444,63.828285,68.70566,89.12128,94.2294
246,2001,8,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.915323,173.05347,-127.09442,45.95905,63.25214,54.263424,86.6515,74.225334,71.8515,82.81383,84.75353,87.707634,74.254074,64.08432,53.995583,50.13808,85.14556,87.55815,82.83347,81.18872,60.709297,59.232727,58.77359,68.43711,71.75032,70.988235,63.791122,55.138092,70.47696,60.630257,87.53816,81.05756,66.735794,62.476585,119.14442,113.043724,78.57875,72.765564,80.571396,83.71968,66.28244,67.05196,85.3395,92.29635
246,2001,9,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.856944,271.8594,-55.4859,216.3735,174.68204,185.48512,139.55516,146.0203,180.7034,184.82289,179.9443,180.69284,165.79164,177.74509,194.42105,191.81563,182.10936,182.09245,180.05162,172.8804,186.38918,185.86911,199.66197,188.31464,187.37561,185.81982,192.33783,201.9678,151.3336,145.96548,181.7361,180.9744,189.40268,182.71263,181.50395,186.91933,193.9865,194.04477,135.83131,144.11743,177.82695,175.17775,180.78891,182.69617
246,2001,10,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.846774,252.77493,-56.34374,196.4315,177.0572,214.67337,195.14638,198.59106,160.43382,202.76671,198.68863,206.4524,180.81075,192.80978,186.26068,192.60161,191.35454,196.63304,178.68425,192.32166,198.58571,205.54167,184.2421,201.2846,190.68652,204.72762,180.46553,199.32317,193.81355,199.30356,160.97356,192.18398,191.61874,205.193,194.19302,200.83145,177.64987,194.23363,189.14612,202.51561,187.01965,202.43599,180.73323,199.02545
246,2001,11,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.943056,356.913,-37.3269,319.587,297.41537,296.6663,312.06076,307.54007,277.24606,259.4641,288.92062,292.45074,279.35138,264.4525,271.2198,254.37485,286.26273,290.5198,287.93402,280.254,296.74628,296.1157,311.81342,298.71753,269.55304,243.64467,312.01526,320.7609,287.1577,301.56415,299.11746,304.9566,311.94452,300.8826,287.7755,291.2608,298.47446,300.38913,278.24667,280.93353,286.3176,273.5218,275.27408,264.82672
246,2001,12,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.884409,375.9649,-53.69789,322.2667,299.20517,302.04343,251.11252,256.8864,283.4724,285.74582,296.1722,285.68027,283.8479,291.46506,239.64723,245.29564,243.99788,286.0941,246.3257,269.51117,301.15564,312.31006,316.0222,312.8932,276.06802,282.80582,318.07742,322.05588,280.50748,295.94876,312.7853,299.807,293.7374,293.96332,286.62787,290.28458,301.32516,306.94452,311.14868,305.59122,304.12885,301.29907,268.33832,279.10995
246,2002,1,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.725806,397.637,-121.13963,276.49768,311.42044,293.77597,336.51395,330.6776,307.96027,318.91644,325.72992,313.20718,313.49338,293.00717,308.5818,289.30124,340.88885,324.14337,322.39645,308.01862,328.52676,325.20987,297.96667,303.95346,318.88464,312.8284,312.70602,286.72885,346.83337,376.36896,293.9529,293.32584,306.96005,311.28976,345.0482,334.4168,304.17972,295.29886,300.2179,294.9326,368.9525,370.55447,304.60745,308.1245
246,2002,2,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.837798,455.9688,31.62712,487.5976,361.26633,398.20114,297.80292,283.23917,378.749,360.91174,328.8285,332.30478,285.9624,281.19745,278.06332,276.17398,346.12833,363.69876,321.13303,339.64716,364.6976,391.10825,412.0895,384.73035,334.1694,361.41437,406.0548,452.838,336.86868,381.1894,270.20007,264.1466,373.13626,373.55426,327.77786,350.15002,364.9842,389.73526,297.6913,274.86926,372.14557,363.68304,318.93616,322.54218
246,2002,3,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.923387,374.0615,60.81518,434.8773,365.98157,396.05252,363.6554,369.11807,386.70044,365.68652,337.14395,342.78885,337.71954,359.98856,380.41864,410.97787,343.0715,362.00613,314.68542,328.87903,364.40488,385.76645,325.8464,332.95172,327.59106,356.78516,394.1712,423.468,334.305,374.57486,395.03333,385.31918,389.53583,364.43723,321.09058,320.2572,313.20895,332.45325,386.1138,344.66324,376.50964,363.4332,316.981,320.88986
246,2002,4,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.956944,285.3459,-14.18391,271.1619,283.46997,275.85052,280.5024,278.76248,289.10678,290.33658,271.393,248.45004,274.02344,274.53964,267.1378,273.7683,287.54404,265.89374,278.6222,270.4536,270.85367,266.43124,279.92093,278.84738,274.5426,256.9353,310.7567,289.51355,289.80322,271.31042,276.43546,266.9506,269.47592,270.75778,281.86926,275.3752,295.27917,284.75427,273.18802,269.00748,284.5778,275.8311,267.451,274.72253
246,2002,5,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.979839,168.40254,-7.320836,161.08189,159.65375,165.08716,171.99396,173.39053,175.80737,176.78622,166.89812,171.24721,176.56786,171.8023,167.78578,164.89394,179.26305,182.03183,166.55241,163.33868,176.59882,167.81859,161.53978,172.59656,181.34344,176.62146,166.79008,161.55075,171.90562,167.33818,161.63548,168.53387,169.3995,175.3484,173.58276,164.17665,161.19643,163.11646,164.17029,177.61234,166.30708,171.06587,168.31194,172.85124
246,2002,6,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.869444,139.1211,-20.07753,119.0436,121.151474,129.42719,125.37376,123.43901,134.51274,133.87344,122.92226,123.64385,125.90571,124.89579,121.11588,126.46817,119.866615,118.79695,124.55493,130.18736,119.56817,124.79561,124.11281,123.416374,123.06536,123.924644,126.74606,121.52223,126.43639,133.30147,132.692,129.42386,122.18224,121.44748,122.96556,123.45414,123.254974,124.97721,126.12449,119.81498,124.47943,125.61944,117.379906,118.718414
246,2002,7,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.928763,156.37857,-56.43426,99.944,95.44028,94.01995,89.80987,89.41656,91.0037,98.31948,96.76621,95.32522,101.97897,97.830986,100.738625,101.70749,95.34016,97.391914,101.28829,104.413155,100.090164,100.450134,95.566666,95.49385,100.84097,101.180565,94.209625,95.53681,106.76489,98.41175,95.1997,96.44636,92.54144,95.813675,104.90316,105.53862,98.03116,87.597115,80.26784,87.4679,97.972786,93.47692,105.580666,102.4218
246,2002,8,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.88172,142.49336,21.328434,163.82167,144.78584,146.75626,135.04604,132.3971,119.453445,106.827515,152.54655,141.05879,147.73376,140.58173,133.65782,144.65562,144.34862,142.53383,131.5646,141.59972,134.60938,133.40034,133.87912,128.76512,143.31682,142.43268,140.28539,145.22339,136.03784,136.10551,155.36009,144.97748,103.61971,89.24791,152.23444,149.08302,147.52774,147.61401,143.18324,134.68153,143.29666,134.08298,127.099495,113.9994
246,2002,9,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.866667,185.5263,-139.2435,46.2825,105.4784,97.356575,110.09887,115.81552,165.84755,181.2643,113.46128,121.1414,119.39388,113.68457,96.55784,73.927345,108.63083,123.06705,120.44668,126.48539,110.04309,103.23374,81.72811,109.06616,176.11694,163.57408,88.28713,66.31123,100.91527,112.69063,79.04206,93.60089,192.16855,181.29425,124.478355,117.735916,85.077705,96.321335,104.09842,111.06856,106.65368,105.710304,123.44274,134.6224
246,2002,10,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.825269,251.96738,-84.8253,167.14208,184.388,188.23587,190.35555,207.10536,178.66325,182.65735,197.54332,194.39409,187.02693,185.22897,176.51433,169.40987,192.6781,191.8982,183.99995,185.59625,211.33037,228.17325,183.59418,195.63615,196.4683,191.46005,212.51439,226.03175,199.15251,230.52167,186.03125,203.47336,185.4455,200.14899,191.54173,188.131,171.84186,175.47609,207.98718,224.00891,183.15295,203.71173,178.25735,189.78438
