siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
228,2008,10,AU-Ade,-13.0769,131.1178,SAV,FLUXNET,0.994624,100.45674,-10.048092,87.2526,78.419624,66.17535,73.54737,65.24722,70.19696,71.07691,73.18638,68.17055,74.222534,74.86686,74.50823,70.35577,65.01431,66.07702,74.233315,71.69016,74.22423,70.99783,61.48539,56.606075,66.50599,65.57576,62.25239,65.191635,69.41389,70.145775,67.64539,58.526505,78.28651,63.902668,77.06531,68.20314,74.948204,71.38233,75.314766,70.398026,62.21587,61.009266,71.241,75.717705
228,2008,11,AU-Ade,-13.0769,131.1178,SAV,FLUXNET,0.993056,104.6664,5.35473,109.8813,96.11974,86.144,92.70617,85.00798,96.77691,89.23651,98.86609,102.41672,108.23775,96.25921,90.35647,82.902916,98.898964,100.097046,108.280914,100.16435,90.66509,86.078415,91.58319,92.184006,98.02644,86.77014,93.62719,89.88052,97.11741,93.08178,105.123825,99.029655,111.43701,99.50489,107.89529,100.486916,109.3682,96.37187,92.71074,89.69227,100.98821,91.787254,98.40525,93.241234
228,2009,2,AU-Ade,-13.0769,131.1178,SAV,FLUXNET,0.991815,242.08268,-111.94764,133.59332,134.37453,134.45811,121.11412,121.94054,127.979065,118.43523,133.31139,127.43761,132.14781,137.10887,129.0026,114.90008,129.9172,130.22214,136.02121,137.41808,129.59889,119.09489,127.435104,129.26495,125.39731,121.74441,127.45451,121.49069,124.86696,132.37149,139.30238,132.34773,133.58421,118.72099,128.5375,131.94756,134.6474,123.39535,122.45688,126.28841,137.46364,131.5498,139.65904,127.61102
228,2009,3,AU-Ade,-13.0769,131.1178,SAV,FLUXNET,0.976478,286.53548,-101.46083,189.51695,180.66678,146.69016,117.46976,129.43245,147.34747,139.36598,135.58734,129.13875,180.51027,174.57361,164.89413,125.64775,177.74165,179.92805,172.92918,166.83351,141.7021,118.83067,136.14378,148.69467,156.90422,141.68959,148.82874,136.58568,131.09096,142.03574,167.76382,170.75613,148.39476,127.44932,167.87018,163.82298,144.50291,130.00638,144.66164,143.64897,168.36559,167.6712,153.54584,158.13719
228,2009,4,AU-Ade,-13.0769,131.1178,SAV,FLUXNET,0.970139,131.3553,-41.7045,89.7138,92.43114,101.69791,95.17222,101.819534,101.342224,103.88826,97.67324,100.551315,89.23993,92.26609,94.29282,92.77767,93.56272,96.60907,99.092674,94.187004,101.51005,96.87227,95.26189,101.37806,98.3837,89.49164,102.171486,97.15107,97.52883,96.537186,94.61301,97.50544,101.50758,111.523254,99.23464,99.067505,95.27265,103.26786,87.69748,99.284325,92.9337,98.762314,93.763885,96.078926
228,2009,5,AU-Ade,-13.0769,131.1178,SAV,FLUXNET,0.729839,62.10447,-12.858862,50.38833,58.096012,52.57274,63.497467,61.025738,60.246872,58.39649,56.325424,58.07964,56.70426,54.90231,58.83973,57.275078,53.546726,48.768333,55.578262,56.72184,61.37353,57.80128,58.504414,54.873646,59.134033,58.666355,60.73134,56.034744,59.588932,60.230537,56.712105,54.040215,57.886703,58.023773,61.74515,61.759575,58.962524,66.34866,61.4559,54.79827,56.823994,54.00127,61.200806,59.07784
229,2010,10,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.940188,56.74395,-10.26751,46.53782,35.621063,38.555008,49.315628,47.151188,40.954975,44.508366,34.20803,43.316975,36.849895,39.22619,36.503628,50.905315,39.771378,37.396645,31.254171,37.124718,40.206932,50.93322,36.833797,36.932632,41.6719,44.923153,38.70157,42.363716,37.468155,38.43162,26.373337,35.62458,38.7983,40.598797,39.448463,37.27433,34.212692,44.516327,35.337975,40.409912,34.967754,36.73968,38.68224,37.354195
229,2010,12,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.821909,55.19271,-1.4674873,53.06363,50.025486,52.057922,57.22738,57.821003,54.208603,56.976784,48.145493,50.965004,47.646423,50.80936,52.57439,56.677242,49.602333,51.007217,50.24062,51.698437,51.30744,59.262306,48.78887,50.999245,54.108543,57.53714,55.10224,56.460854,49.587013,53.10374,50.485878,52.66818,52.27457,54.527294,49.47649,53.891174,51.578835,52.595947,50.262543,50.627254,50.175045,50.02826,51.962814,53.089233
229,2011,1,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.918011,61.24918,-6.171759,55.64779,54.108276,53.99758,55.99031,56.38463,53.377945,57.64576,51.432064,53.226017,51.79897,48.62027,52.98646,58.984695,52.081497,51.25265,48.878216,50.066666,52.17075,58.442894,47.677658,51.49665,51.09427,54.398426,51.051525,58.543774,46.64836,55.166706,52.704147,52.21588,51.68724,58.81838,50.69339,50.39133,50.456505,55.158623,50.63981,52.837265,50.562492,50.73637,53.77073,54.781563
229,2011,2,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.96503,108.5182,-7.498708,100.52364,91.384346,74.24559,83.90064,75.96641,91.74908,78.742455,91.58062,87.66118,97.967865,79.02659,86.76927,70.610374,81.72793,75.23749,100.508896,89.14973,87.853325,68.40584,88.08283,88.50175,92.59979,78.07543,82.32741,79.343864,89.97831,84.799194,74.57247,84.45202,101.98769,79.63925,90.875084,82.910774,96.7026,81.71767,81.64197,78.67418,91.69491,76.28805,94.29714,87.15697
