RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
62.6946,204.91353,183.77248,154.27075,143.44308,223.3832,184.77744,126.875824,130.9587,154.56688,171.36989,122.00716,129.51616,141.90005,150.80252,147.93425,152.73596,158.75365,176.93953,159.58102,160.17218,144.72537,155.68578,167.26398,171.48668,127.72011,131.32607,143.86671,143.70929,136.96216,146.60387,171.96004,153.16493,176.11388,170.25623,150.9144,175.5315,133.53159,158.24692,165.7094,159.5572
57.2388,51.9023,45.000393,57.561893,53.724243,43.74466,55.700985,50.29768,53.53273,60.071342,76.829,47.265743,53.402096,23.412663,39.62687,54.47541,57.630104,64.13119,70.78969,60.122097,58.92542,44.160156,40.16844,53.00396,49.748383,44.90476,47.1709,66.015656,68.33423,26.148756,26.176617,41.787907,46.827927,45.571533,56.367805,47.37307,48.79777,65.85001,59.793953,30.115921,28.915462
61.4274,58.862354,60.824043,59.41677,54.705738,33.259167,47.29304,56.452,65.38478,52.4379,52.949245,66.475494,71.46042,32.64158,40.162895,51.321648,60.788128,63.257328,64.96706,72.42294,74.567825,36.498497,41.338955,70.716866,75.05417,72.70331,73.18413,71.76977,73.19761,33.999092,48.477444,57.70854,64.8841,52.139175,62.83744,52.762947,54.591606,48.251892,58.36136,55.838028,65.96566
156.6591,197.29645,189.35059,131.81538,119.15065,212.31526,193.3319,111.282936,111.64266,142.88501,161.42322,105.283714,123.515816,137.97,142.84499,136.43506,135.6215,122.33171,123.663284,146.85707,148.20464,132.6427,143.65962,150.15239,143.88564,100.72169,112.25799,135.33446,141.29283,116.22546,119.76324,161.53749,169.39328,160.64478,151.64009,168.03392,180.9116,139.76067,159.53294,132.64302,135.72884
33.2409,53.736332,45.25119,60.90737,59.98214,59.538517,82.632164,52.006516,54.721622,70.30995,75.90507,53.974117,62.292515,44.45943,50.227356,53.479836,51.24319,52.739883,58.617596,52.97735,60.79031,60.99261,72.06422,52.59949,52.8338,54.379124,51.4112,63.481487,64.20139,56.592293,54.658287,50.188946,52.158062,60.8327,59.800335,55.71649,49.18377,61.33578,58.605923,44.262222,40.81099
137.8776,147.23303,157.45984,99.32757,96.457504,126.192116,123.253136,93.85502,106.68325,111.972015,119.92255,105.65351,116.77081,123.63878,121.65722,126.753075,134.51247,92.56104,105.344185,103.150665,98.117874,96.46938,105.938126,127.50919,121.07332,78.634605,100.22029,120.85645,122.76919,123.67069,122.64357,128.96939,132.52705,115.542564,112.192345,123.52639,106.553444,99.02173,104.27977,112.29378,119.05126
74.11697,74.30856,72.850685,72.058846,64.763535,63.895454,61.16958,69.16243,62.717674,48.559628,63.402042,69.398674,77.00331,59.162674,43.731323,69.88991,48.13275,50.828712,55.69916,68.332924,67.98728,45.4582,42.420906,63.535587,51.869152,54.092598,47.52413,61.884487,65.76108,50.06178,57.74487,63.230343,60.02898,72.30007,63.02574,70.137276,71.30045,71.717834,71.94063,57.226948,51.82805
32.5131,50.62996,46.233818,53.59268,51.45031,32.59195,51.100792,46.690002,53.53273,56.431797,60.156544,51.006527,54.093494,23.48499,39.484352,55.645363,59.731625,55.85277,54.524883,51.613327,51.439026,43.53897,39.067524,53.00396,51.55999,37.347164,29.303474,65.14386,68.8343,22.693462,24.974564,44.915085,52.2525,42.414867,52.525978,37.947224,45.520687,40.004448,34.772552,31.679745,32.533234
16.010725,50.068867,45.71516,55.381306,58.971317,51.381657,75.25848,52.597073,58.784637,70.36374,82.1312,48.4335,57.961727,30.343616,46.221733,66.72959,66.7783,65.388695,73.49724,73.986244,76.920944,53.46245,61.913372,75.448746,78.46196,64.7177,65.536095,73.286736,69.58898,29.015364,40.853786,58.82396,61.82694,49.401695,57.929512,39.250362,41.996124,47.393986,46.745358,32.316334,36.64373
207.23779,221.55042,205.98259,185.93073,180.54945,184.25558,196.2005,155.76122,153.41112,207.84254,201.68324,179.27853,160.72218,170.66098,183.85623,172.51814,175.61311,224.99919,239.99754,195.1748,191.31038,199.31812,211.01967,191.22185,193.8202,164.19469,165.54346,136.53247,150.93654,129.12132,149.01512,226.05743,229.52184,183.60617,175.23938,180.05463,197.83298,186.42929,185.00084,177.41933,187.14183
35.4303,53.39289,46.399063,56.960518,53.384346,47.13782,60.42505,60.11546,78.219086,57.427757,64.07395,50.12058,55.603367,35.0702,45.049774,50.940468,50.689823,51.798813,58.08317,55.411407,55.29761,46.29008,46.084644,51.974316,46.273834,38.369137,49.52437,47.760674,54.449448,42.83436,40.215477,43.5687,47.766502,40.192173,44.586643,56.068077,45.037483,59.104584,59.723404,31.25576,31.25709
242.08954,220.48651,209.76808,185.9526,187.1446,201.94191,193.56361,153.84561,172.77625,200.27072,208.49275,186.35799,185.82153,183.51889,188.33511,172.31186,171.164,206.57843,232.3651,177.1609,203.5539,206.91771,205.0509,195.13713,199.65483,171.31758,170.37735,141.34596,151.48914,151.1042,166.72952,216.35469,209.6234,202.91324,182.26913,193.66737,201.79214,205.02242,203.99638,202.71172,197.42133
190.64163,205.28743,198.36539,175.92195,174.88428,201.44527,193.79285,151.78188,162.27742,187.5402,199.84315,180.54204,182.27368,192.95988,196.45647,167.6743,160.84485,180.98648,204.55554,169.8414,160.73882,179.58722,161.26701,193.38501,195.01692,157.85364,161.41405,140.20543,149.26941,155.1697,164.14964,186.24265,182.09662,201.34418,179.62143,187.54663,189.87613,189.48782,190.55478,194.80858,179.20209
138.9327,196.39607,201.96414,165.44418,172.84775,191.07747,184.30858,157.26714,148.19548,186.29504,170.98193,139.13283,141.51561,173.07993,179.56992,155.63774,159.37224,129.32263,123.28213,162.67976,143.44287,155.62068,145.9878,157.40927,158.8771,134.80615,124.17673,137.55113,142.22633,136.26524,161.61563,217.76767,196.7141,166.47598,179.80417,168.8447,191.82541,177.53879,168.91116,161.89352,172.5669
33.3348,58.79776,55.643547,62.393368,59.080246,42.86438,55.835796,55.534744,70.18734,42.686226,48.99439,54.918484,54.04672,29.638826,42.74011,54.398457,58.925713,43.768616,48.26521,63.47484,67.97774,43.348797,41.721992,60.92086,57.10526,55.2313,57.790398,52.182625,53.855965,35.88102,39.920364,43.253822,55.8,52.393124,58.20562,55.029877,43.80136,53.837845,51.34869,34.152634,39.196873
37.5189,58.51359,60.559856,74.49151,75.250694,64.11715,89.440704,69.892654,74.7179,74.3495,71.84231,73.70469,76.35741,46.71097,55.177715,57.781685,66.82388,75.90257,79.38203,78.82197,74.62316,63.63014,69.27545,73.24704,76.94904,84.281044,85.58387,74.39442,85.05819,48.25252,62.55633,57.796684,55.549477,63.587814,64.34566,60.239727,66.335144,52.21882,69.49872,60.479446,64.76329
130.38414,230.12332,227.53067,215.42986,220.57832,221.5233,208.47232,185.88109,209.6588,179.98976,191.70303,213.08229,210.25497,166.887,180.81349,183.80862,208.32916,199.95956,226.44759,211.34723,210.32217,217.6493,232.53532,195.29588,209.30548,170.72357,163.72281,132.8831,138.56035,148.42229,172.41061,228.77052,240.71034,209.73805,192.45798,176.33781,208.99919,187.76129,199.7842,207.17914,210.20796
106.0524,112.25117,112.1219,103.36457,89.70133,98.36883,103.79747,99.00709,133.03484,119.536865,124.38254,113.54577,114.49504,120.58638,119.42953,122.725746,135.98969,90.640175,95.413445,91.578224,91.63541,109.33326,115.31415,116.32217,112.32167,88.40359,96.305984,124.89568,120.71441,139.54364,141.75978,99.56638,89.703476,112.75103,114.03115,137.51497,139.95245,105.98695,116.38839,113.28783,120.52682
26.61159,55.094997,47.86217,59.628723,59.077015,42.507763,58.57381,52.457237,57.82455,55.021217,59.293213,54.46221,53.426197,35.41594,39.26943,49.43312,52.70564,39.727573,40.82239,58.373615,56.422573,46.789955,44.886303,55.63197,53.677418,53.159233,39.25925,53.34606,53.177612,38.412823,36.281403,40.271324,43.091625,45.06057,57.773228,52.951294,43.06978,46.899147,43.80193,33.536858,32.31321
102.5739,159.23166,155.2025,132.50777,119.061295,148.4106,133.09492,99.22902,101.45329,135.84183,147.32397,106.25873,120.589005,137.93924,140.42424,137.52367,129.96588,107.96812,100.77578,142.90193,138.82799,95.6309,90.96258,134.82259,140.4879,90.49943,100.16112,132.93388,138.22981,113.52686,116.9344,143.40608,140.13754,147.06012,158.89648,116.390686,104.45573,109.142845,101.46772,124.129486,128.69418
73.17829,83.75756,77.65273,72.84768,65.567955,86.513824,89.657104,89.44853,85.65372,55.592518,64.87512,90.1876,94.296425,58.23769,62.11423,76.99362,82.11409,69.48586,67.0615,90.78212,98.42388,71.95252,82.066086,59.150314,59.228947,73.73459,62.72026,70.202225,73.21447,74.069435,73.25002,53.435356,56.664833,83.73971,83.785645,64.92559,59.79911,89.47285,81.4061,60.216606,50.489494
26.939651,67.092735,74.480446,53.6533,62.999092,38.373962,55.34943,54.265186,73.665535,51.531765,64.53263,71.94207,69.93101,28.25101,32.62449,46.54194,58.507072,62.296883,62.44841,74.89314,78.66336,33.926144,28.984867,69.111015,67.85436,65.89873,62.455776,67.04021,72.8559,26.131567,34.430573,57.328163,58.72003,56.27396,63.68016,54.91377,55.111168,55.767754,44.164757,59.696693,51.988346
