RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
9.855458,20.756884,25.177914,2.6115885,23.916384,25.107674,30.191748,16.692366,17.669758,36.498844,30.375427,16.982359,32.01015,19.401005,22.59513,9.698594,23.13414,33.23688,35.419796,22.379267,28.072212,27.775702,27.93353,16.416197,23.45473,23.51525,29.680016,26.08883,28.171537,30.18946,37.78973,14.910863,21.486435,17.327185,32.250393,30.840363,29.935234,25.608477,24.98323,19.978498,23.302664
18.621232,26.848536,28.632412,-0.5454065,26.652487,27.316154,29.527328,20.985903,22.867128,36.237923,30.375427,20.366043,32.043304,18.83784,25.325624,11.623141,31.947403,27.610239,33.593212,27.677286,35.038074,27.948269,30.318136,17.753752,25.862764,21.72722,29.680016,26.113781,31.458158,31.644094,44.640175,20.408047,29.161123,16.705942,30.032677,26.12022,31.731056,23.477173,27.22462,21.900934,23.302664
36.301,47.18419,44.65899,36.09371,59.951485,46.04062,39.520824,35.473362,41.690163,43.110077,42.438713,36.271614,44.819927,50.6854,53.745064,40.972034,49.772457,40.183475,40.6751,59.76918,71.039116,65.45824,54.25593,55.715515,48.25262,38.229416,44.729557,53.95296,46.124256,47.678665,49.42985,53.408905,60.88396,24.696754,33.71601,56.958065,55.57409,36.07096,34.249134,44.416206,48.033043
60.7815,100.68518,123.11996,91.09149,140.57184,142.36682,144.1595,127.7511,132.7888,151.1386,151.17078,128.04456,128.60461,141.52309,171.12595,118.13124,161.38252,131.84857,107.966995,99.74818,125.39363,138.27217,140.19609,140.08438,156.43149,131.87625,132.73413,105.47165,103.052956,123.346466,157.91753,145.45644,146.99228,130.25598,135.61528,121.41159,122.16932,95.85416,146.56151,119.1559,136.08034
80.63751,97.87381,122.37579,109.07161,149.00774,151.29883,197.8534,131.93636,144.86385,142.48895,138.24995,139.2428,119.090126,128.66246,152.23473,87.04923,153.78462,120.43131,120.07347,94.93159,104.82234,123.94216,116.96477,114.86361,149.8762,110.0518,129.29764,146.69887,140.92154,95.81761,121.993126,126.975494,138.32983,146.76494,138.3808,125.045685,119.8522,98.84095,148.12886,100.1527,116.46207
60.9129,98.62369,113.511475,95.6906,126.983154,102.74365,95.632286,93.23108,102.97316,120.13917,112.97578,115.64522,96.07372,123.704956,107.5136,51.492126,97.84278,123.3271,103.63546,79.77911,88.00286,118.86084,151.42712,112.42648,101.84548,111.34931,104.40783,120.740944,95.73599,127.34934,132.1445,94.45522,94.55496,72.03479,105.576065,77.57129,83.505585,65.519394,126.7329,82.35735,94.86948
47.61228,84.18145,80.097626,58.5531,95.33685,103.67222,100.61496,33.061825,45.263313,97.27633,100.48656,86.30563,86.57971,88.35716,80.1907,37.35021,84.853905,90.64058,109.44055,69.13596,101.73079,98.58038,146.8875,65.37093,78.9466,79.98554,88.96683,63.808193,86.27699,107.373344,136.3351,56.25076,86.113556,54.26328,88.65956,52.12572,72.41276,48.89438,83.28821,74.35492,95.894295
59.90967,87.88462,81.76878,57.96167,95.33685,104.6285,88.02934,41.61038,38.517517,104.54952,100.88751,99.3164,82.38357,86.8964,75.17442,34.951332,85.199455,103.38405,116.00564,74.652565,111.756645,103.01242,146.4426,79.70453,78.442894,92.06824,71.46201,75.64216,85.78354,107.36354,136.92072,61.242706,88.64041,59.07782,89.89007,56.71771,64.90377,45.19502,78.943726,80.954994,101.25092
41.697,65.02849,79.09058,74.58474,114.104034,100.97543,105.144356,38.371185,60.45783,93.97802,97.35797,98.47404,86.27473,72.92208,73.860916,35.274395,90.882256,98.11811,124.67515,77.346924,113.49846,90.25292,128.36156,83.6027,102.68922,108.74011,118.38039,85.85598,101.08358,97.70259,140.51076,73.53237,122.84538,62.547398,94.02273,75.50646,87.1596,47.82538,81.87629,64.56347,99.346214
39.27917,88.15824,91.71944,73.81892,107.649475,87.53866,95.53253,75.42216,100.27687,81.954544,99.78654,100.51737,106.342606,105.02898,112.85039,51.994762,123.747955,104.962425,101.11552,77.235756,97.112144,103.003136,119.13999,88.362404,101.14416,104.8132,127.76339,94.97325,85.49348,93.08632,119.75612,92.523384,121.97064,89.093994,109.32425,99.48669,99.102844,65.92461,121.84182,65.768234,86.356285
