RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
142.3617,129.72415,138.37878,113.95196,114.9365,120.03219,139.1274,133.4709,134.45596,90.88176,83.90094,93.38787,81.73957,100.494736,97.389946,69.73881,82.90153,122.49388,116.703766,131.71454,144.76424,124.37845,90.86038,115.12904,114.608795,136.9119,132.0145,124.8535,109.56225,110.82015,123.97642,123.14876,128.92372,104.76304,94.42263,126.51518,121.99862,136.66618,149.24394,119.24577,143.50269
150.85995,164.0403,174.93884,168.53758,174.40144,161.74234,160.14113,169.46071,187.48932,95.88439,93.64697,128.4221,104.445076,131.29352,147.95796,89.20215,118.11641,129.75471,112.865364,152.86388,148.1108,132.05162,101.84946,148.3386,132.66109,175.85223,180.84192,141.665,127.25324,134.42807,149.07216,134.6002,130.66125,136.61295,138.6532,164.6257,170.1495,133.30338,169.32726,129.86989,160.2394
124.34813,101.72878,109.28623,108.14833,91.97278,112.48826,110.7276,119.99627,129.8621,77.17286,91.36367,116.11118,89.08991,89.04793,107.293846,62.864586,68.14163,128.52837,131.58163,115.33998,134.00287,108.29686,114.26388,132.24173,133.15402,110.37344,149.51088,104.99394,105.13469,126.15046,146.9547,94.90353,72.7726,100.14518,91.65026,130.9003,145.32147,125.59852,136.1073,119.03532,144.3759
77.2842,95.1117,115.70851,102.03746,105.353264,94.883965,89.040535,102.767624,119.115265,72.72004,76.555244,86.4213,81.237564,90.94775,86.59086,71.278755,83.73565,113.69878,94.22028,83.489624,85.13712,128.90883,107.51468,114.76803,83.15505,126.299446,109.833405,111.92211,92.27077,78.843575,84.5267,116.86872,126.7037,103.1889,106.130135,81.2325,99.357414,127.20732,171.74306,99.22656,99.93421
78.19347,75.18761,76.966095,92.27928,77.627426,81.07299,67.94916,73.84356,64.22164,66.97491,71.87523,95.526085,108.35884,77.422966,60.1575,65.54363,65.73219,92.620415,78.831764,71.573814,70.276085,114.073555,96.90577,111.336464,90.663216,98.01109,93.97394,78.778114,93.76872,72.58884,66.97829,92.95256,88.14713,99.27377,73.82631,99.22241,89.22672,101.94064,73.09556,90.63516,77.15146
56.3541,87.68036,73.03737,71.97043,80.45257,83.96885,63.790417,73.40755,75.09472,92.91744,70.10006,85.14566,80.70057,55.35857,63.4146,79.78221,75.59961,62.72335,56.95728,65.39908,56.197083,69.30633,54.924927,85.29607,69.405914,76.73774,61.549934,80.018654,63.153934,75.00177,69.22311,67.14792,49.50159,69.39671,78.57294,95.73369,77.18039,86.60332,78.79306,93.39055,64.40586
44.69828,68.13208,54.587307,61.115208,67.57801,84.43989,57.616642,50.308712,48.75861,70.37495,73.046844,61.47421,64.48796,42.65161,67.58041,56.620567,62.97453,49.930096,58.24045,59.586945,48.25502,58.06366,57.409546,70.8892,74.773636,58.94431,60.193897,66.54172,70.18969,62.123825,70.928566,57.776447,63.12113,58.586514,57.00037,79.23518,66.85085,77.043724,71.74313,72.203476,64.25242
37.3829,51.34819,49.838768,50.09601,41.26862,82.94039,56.551388,48.967094,48.53831,85.03836,68.57228,72.339966,71.04746,45.806866,52.747467,52.483,40.3353,55.293427,53.45145,59.39787,47.704185,61.057224,56.568317,75.799355,72.1009,60.218143,63.60676,54.40439,50.280308,41.56552,57.654686,55.772835,65.35357,60.181934,56.66324,67.12617,62.13781,73.034134,71.12542,73.671486,62.81511
37.91837,43.955387,44.6142,44.326317,38.94509,50.363426,53.89579,46.51856,44.231438,51.504086,48.02926,54.064373,62.146965,39.77613,34.657814,41.11199,28.874336,44.582947,48.145084,48.401688,41.000782,43.962143,53.924633,38.645557,35.75419,62.487812,55.330936,48.140217,37.395584,47.093487,56.007816,51.802963,45.50933,52.280308,47.180584,49.58305,54.761208,71.43874,56.253963,50.739197,53.9874
65.01413,89.01598,74.67698,91.43748,86.5699,88.658714,79.99413,81.72907,81.95507,95.10375,84.80717,105.59093,91.57934,65.70017,63.1619,80.01656,73.23489,81.30043,65.36753,70.79087,62.043453,109.372055,74.94435,86.99163,72.67261,78.451744,66.24163,83.14941,80.19476,87.00582,74.92921,86.74021,88.52732,96.79676,87.85886,99.59383,82.22002,95.799324,80.89854,111.18213,80.453766
