RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
65.49153,95.74579,79.45689,117.60002,121.70119,98.95471,84.64959,119.48391,125.32103,121.74783,122.68738,66.94586,64.59421,93.03966,115.63369,86.468735,98.08672,106.006195,93.81694,119.23444,102.16157,87.667496,113.38022,82.50661,93.571175,100.83995,75.172966,121.057205,119.11741,82.505,82.4204,104.9803,84.54563,101.187706,108.04808,92.24,110.5932,80.720436,75.20356,71.104485,88.0708
57.86648,85.88681,83.65541,120.86706,113.3302,79.20739,84.06188,126.61403,120.647446,120.4092,122.45299,78.4168,67.50016,100.3328,115.06409,77.73388,95.31821,97.20735,88.99508,108.623665,93.018585,90.23213,114.80605,76.75808,92.18889,67.85312,74.219574,100.48238,119.40385,80.232506,85.32519,85.52952,81.77271,104.74122,102.73102,88.15954,95.9785,71.40815,72.031425,75.51209,83.49437
109.85408,134.99745,123.519,151.8253,129.90541,140.74768,131.50383,181.21265,148.10315,114.76245,112.082405,142.84445,143.64662,152.70047,158.52332,131.52237,121.05812,127.06264,106.91131,159.42891,130.89526,138.3009,122.248405,121.11426,131.6462,110.470314,131.58308,155.35246,146.11797,138.02681,127.687355,117.71337,98.41225,139.55748,121.87095,156.21112,151.03552,97.157555,107.11723,142.70483,137.35051
145.3902,152.98929,148.34236,151.61606,140.74097,132.66527,137.96634,147.18054,148.35022,134.7796,117.32448,158.28487,162.36206,166.1014,173.35005,152.69844,151.08794,160.5931,129.87743,158.45905,163.97824,138.31993,140.94562,119.72764,124.696365,111.026566,125.12834,161.4552,161.78517,164.26701,163.59102,120.357254,118.77896,140.11514,125.88298,143.25877,159.25175,137.1889,144.68771,122.61669,116.745285
241.12265,178.98033,134.8873,151.59438,137.52193,147.65587,188.33003,163.34947,135.91959,168.7504,146.83783,152.75038,131.12398,171.72588,159.18468,178.02242,146.52905,163.71692,137.07526,166.3945,170.78473,169.3669,147.70636,155.03578,158.82603,169.17778,156.58984,181.5331,159.62148,172.59296,155.73004,133.97581,101.14626,164.42938,141.49982,171.7227,161.4502,153.84064,145.56023,167.05852,165.74348
151.4265,148.25627,117.549805,149.84268,128.64165,147.78781,123.77814,149.86475,135.54254,137.85545,130.40833,141.68187,139.48187,122.981255,93.988914,145.70326,140.96854,134.36249,130.13234,146.0053,142.89595,146.30936,127.76791,125.37697,132.79547,133.1416,127.88355,160.32076,138.29599,114.75295,103.63205,140.96704,116.88314,139.62018,109.23385,172.36153,159.59158,125.36028,102.74632,150.24057,132.66257
95.24626,119.58632,116.61548,114.645256,114.666504,125.29839,98.188156,113.18466,107.18667,119.60154,123.71761,137.27718,142.87347,123.47251,104.773926,107.0933,113.89511,128.12108,132.97626,130.77736,141.24643,136.83914,128.17603,102.02806,135.93088,111.38066,122.4809,155.7663,123.6134,121.78118,133.97232,139.49101,146.66602,106.38529,111.91275,129.99315,143.52754,112.10353,102.32892,123.693825,104.48077
80.59876,110.04897,101.823326,104.81927,107.69932,109.11005,94.71104,93.73998,92.7219,109.939995,115.87375,139.50221,138.60164,106.3925,86.92599,94.2884,107.26447,116.97832,111.64385,109.36922,124.511986,130.8795,125.45598,80.736984,94.77927,95.750374,97.900345,129.98775,120.09527,118.475235,107.3993,140.1873,118.300446,102.92508,110.613205,111.37982,125.336876,96.39979,80.1917,103.23396,82.624275
129.579,116.47854,84.308685,100.500435,94.599815,106.55022,89.92251,101.57383,99.67782,124.36438,105.97915,104.50453,98.07336,112.3097,83.56278,101.42289,106.459274,131.29016,116.32412,128.34764,122.14339,126.943954,127.91979,116.52988,116.1485,98.369194,93.30881,128.69795,97.363846,118.86304,96.20646,98.08527,96.15069,110.878624,93.55908,109.47876,119.07092,83.948586,86.465034,126.39559,112.522316
100.19758,118.93915,75.96792,96.74304,96.58507,123.02249,116.70063,102.04003,106.71162,110.85627,103.019226,106.932304,97.1531,113.9083,96.48815,104.212875,113.47283,122.77145,111.70247,117.45003,121.34195,127.42205,130.95184,113.75264,109.719765,103.03307,109.68974,112.76463,93.26165,101.06012,80.3589,99.37609,87.36076,89.56202,82.54701,135.9729,144.06609,90.02143,73.42352,128.40388,109.74302
74.0823,96.975525,91.523926,108.74182,86.8038,100.8439,94.57975,121.54653,108.29427,95.848274,98.255005,103.577675,98.749725,121.52135,111.93412,82.765465,86.05487,95.55644,87.67946,127.48586,93.47873,118.49146,105.61355,97.190506,86.390236,58.66949,87.01956,107.852325,97.004715,102.18589,95.25083,95.67807,92.40692,98.19357,90.045166,118.3823,120.73005,82.269066,79.18724,106.25239,99.241486
