RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
295.94026,134.82442,152.27737,166.6275,172.45277,145.57457,147.58351,135.75389,134.24016,129.90607,130.76935,156.4735,148.74863,106.265015,105.04378,148.4411,142.58632,126.538605,133.10341,144.9818,167.48813,133.37448,138.29904,174.65105,148.67116,158.22443,159.7638,127.29013,112.96451,128.0198,119.92843,142.49568,162.16853,145.87094,139.30217,135.90718,155.96718,140.15503,149.96777,128.51302,141.21007
267.07202,164.32007,213.9463,195.78673,230.7267,168.47519,191.24654,210.56183,253.94402,236.48598,312.2376,248.56636,338.34314,185.70639,192.06836,237.31734,273.04428,231.74345,272.08508,186.55252,202.26437,180.07631,193.28424,254.19801,297.6279,277.56232,307.451,223.48145,269.66156,269.3003,297.44678,240.0821,292.7464,235.49098,313.9833,174.60117,209.09785,167.68335,206.28763,175.06216,203.89859
266.228,134.60783,145.39664,177.86008,210.8585,149.47812,143.0561,135.9608,120.385864,158.26285,178.15562,165.6401,176.88278,114.36185,123.58302,175.30905,160.58058,136.57217,138.70601,144.09747,171.65894,153.88672,169.50539,186.16628,171.37292,205.03346,213.50941,141.4354,130.96127,157.37524,150.14548,199.46117,234.26921,148.93846,147.28316,146.50737,163.0141,159.71686,169.05841,130.16708,162.71938
328.0079,165.36943,193.71571,167.63705,210.7646,158.56189,176.91965,229.59412,272.03854,228.9447,317.11377,252.47345,336.83798,152.6034,167.53242,223.14737,271.05103,219.68849,258.46088,163.26512,198.33493,191.55542,229.71198,267.361,291.91663,241.40062,265.63318,213.21237,243.19418,265.6726,322.9299,238.42139,281.2515,221.11359,271.57867,162.2406,174.27626,160.16501,187.3135,141.83545,171.797
336.939,159.44475,196.90347,166.52539,205.35634,154.47458,167.03175,169.68349,207.1758,235.48997,309.80133,253.21106,336.83798,158.2284,169.50241,230.28775,269.95453,215.70973,248.51947,159.58215,163.63214,164.62506,164.3486,263.6086,296.20773,253.22691,270.035,207.18759,236.3896,268.34036,322.9299,214.38292,244.37445,225.37236,254.91254,160.9803,190.5276,171.24626,172.9782,131.59447,155.93451
348.5175,163.54951,212.284,181.38136,230.01286,169.03984,204.66974,212.2475,245.89726,236.23152,313.56158,245.56895,339.22504,162.93701,181.59802,233.76978,260.26562,210.9801,244.12268,159.81134,168.21149,172.58023,185.04597,257.35214,296.20773,260.33865,276.6434,213.82355,270.71515,266.50858,323.74792,213.3246,242.28531,222.81409,254.49748,157.94638,177.60133,153.44383,168.89114,161.3298,165.99304
389.7103,146.01257,169.2682,171.59012,179.87036,171.614,170.08006,152.0866,144.29663,173.07155,183.91646,159.01352,164.13774,148.90714,142.23503,154.20993,167.99075,150.48773,143.18144,172.77663,199.9141,171.82397,189.79082,203.26807,192.29092,165.81648,166.53871,150.18837,116.68919,154.40971,159.85684,165.453,173.85603,157.56812,160.9731,164.39967,170.97983,171.07932,202.20732,163.17453,157.49068
334.197,183.2958,196.19627,188.55284,183.42236,177.69182,184.77794,150.0451,152.3324,167.5236,181.2537,169.68999,174.80945,145.04405,146.94995,152.97964,178.78487,137.67825,149.74025,185.40375,202.08191,177.06158,179.88364,192.36777,217.1033,164.75748,166.98582,128.20839,106.53476,176.76254,177.82304,196.98358,205.65233,154.42761,173.81549,155.13657,171.34862,187.1331,204.64615,163.06274,158.4446
328.6589,188.42604,196.15433,189.3181,181.08371,188.81711,183.45985,156.02989,156.40855,173.94841,193.23552,165.89397,172.6836,162.74304,156.07483,150.95897,176.2535,148.14821,135.77057,178.99521,203.51208,185.04066,182.7258,198.26033,214.90738,170.60521,170.14505,154.09395,117.34705,159.82175,172.76405,179.20563,196.0437,155.29861,175.97179,151.97804,171.43434,190.00246,196.95065,163.03125,160.50156
301.113,175.26671,215.27458,212.8884,225.50984,190.55093,192.65384,202.32631,254.37851,232.61482,314.45547,236.10153,321.1815,183.4836,185.23196,226.87814,274.1027,222.01941,250.42743,170.70189,192.77762,176.97754,177.25931,234.459,280.76465,271.008,309.82056,210.45306,235.41307,259.2177,292.90048,234.72862,286.2763,215.36281,288.16983,186.89502,206.96977,178.51498,192.49469,185.45029,201.44876
