RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
4.592743,2.4511597,8.095375,5.5177016,5.812632,8.806452,8.234447,5.6558604,5.9181585,6.3052583,3.4740062,7.7750506,9.554759,5.0461187,3.0962062,12.991522,9.733332,11.193719,12.640693,6.7083726,6.719564,9.426677,4.9264627,11.853379,7.049041,6.169134,6.0507035,10.403333,8.269175,5.47068,3.3672576,3.4903584,5.6749935,8.997271,8.826005,9.872837,3.9744267,8.393682,6.773139,3.6692545,4.8871055
7.007299,4.765179,8.66335,6.4555907,5.9129624,9.318112,8.675208,7.8359756,7.312253,7.40409,4.219726,7.668401,9.80868,6.6566205,3.3599927,13.253045,9.733332,11.611094,12.425371,6.634402,6.87095,8.915946,5.981598,13.153619,9.5114765,6.988004,6.0854545,11.398273,8.481033,6.871263,4.299101,5.1022296,5.1406255,7.9247584,8.76864,10.831334,5.4199276,7.888853,6.9438486,4.6951847,4.299865
12.467983,6.7929077,8.986014,7.1420474,5.7472677,10.780107,9.60035,10.117894,7.3278136,10.55415,7.5749693,11.090471,8.39119,14.427931,6.996125,14.316043,10.251755,13.631197,14.9388685,4.520573,5.6156535,8.926762,6.778046,13.485625,9.984841,12.269894,7.5973554,12.941265,9.5574665,6.8616457,5.411279,4.1622024,6.1044846,10.21011,9.151967,15.114812,4.483615,9.894055,6.5252385,8.1749,7.084282
8.60823,12.338791,11.415765,10.751725,6.536446,12.240494,9.729169,13.5303955,8.565337,12.200016,12.2249975,13.413869,9.447787,22.79271,9.391723,19.104292,10.927467,16.044891,14.493868,10.048299,8.887709,10.305882,8.482696,19.989845,12.027213,10.892411,6.8480563,16.942852,9.5882,12.652715,5.2533145,10.362269,6.861481,14.650073,9.076406,15.821075,11.174036,14.273676,6.9792128,9.756104,7.180306
13.536119,29.748549,29.028719,27.40084,21.736717,36.705677,24.582003,28.55119,21.184385,35.270065,27.389671,34.652206,24.478157,30.068832,28.78525,33.46722,19.852419,46.80714,31.431505,24.26731,21.43643,26.409254,19.375929,32.588688,25.303844,46.641144,31.714346,34.39573,27.21795,27.726696,22.562532,35.592915,26.21372,41.337673,32.47468,35.208584,26.909445,32.61532,25.447021,29.046366,26.76812
22.86792,60.294662,60.50713,54.11499,46.69885,68.09277,58.89268,59.322933,50.206474,70.37631,60.478645,56.606613,46.00133,66.962845,59.61412,59.97211,62.72036,80.28536,66.801956,71.25569,64.613434,48.270817,40.07249,55.999657,53.778614,65.66035,63.169888,70.89776,65.21314,46.939972,33.932285,69.71019,63.419888,64.24184,62.283424,66.201485,59.4314,58.14668,52.176872,54.320267,52.012535
35.45532,118.17942,109.34378,108.473076,74.55365,88.60337,93.5085,85.905365,69.7422,78.87337,78.6384,86.442444,74.15649,81.74482,80.06772,99.19137,94.782616,87.44056,76.45879,84.221016,77.57061,71.2737,68.49644,85.0001,68.93225,99.353294,113.39772,93.50807,90.85764,91.088905,82.56858,75.551926,56.94167,107.2021,102.71611,91.02043,97.39929,91.537094,57.348507,90.67273,99.129814
53.22111,134.77379,110.26169,121.70661,99.73016,106.5546,109.61908,84.582375,70.00137,78.10979,64.98511,87.82233,79.80777,80.86593,70.27001,130.79797,93.02134,117.1254,103.98408,96.39891,84.07953,73.27855,56.151176,96.0905,60.54745,85.087074,69.49246,77.703445,68.872826,124.86037,106.3397,89.57597,50.950638,101.1417,68.443054,86.44734,94.706116,95.76421,65.70567,77.92169,72.687096
38.6358,75.009445,64.4005,71.0274,46.77163,73.11006,64.08011,64.43825,53.84831,65.1902,69.521935,55.865368,56.55941,48.950817,51.200836,55.779144,50.34127,67.87086,65.54411,57.118687,60.16083,55.99017,59.685986,49.005733,51.934464,68.59685,56.500557,64.97861,51.135864,67.579346,68.66629,63.77209,55.34667,49.334656,53.17554,66.68568,67.720634,66.72396,65.52714,48.949764,50.34398
16.231414,12.917674,15.768895,13.862198,13.66694,17.604916,14.05778,14.456087,12.554443,16.695753,15.898863,19.633823,14.063054,16.246769,15.942985,17.944853,12.88132,18.394917,14.776021,17.301886,11.756103,13.396031,12.2052355,17.102715,14.139791,17.584555,18.64343,15.965176,12.192037,16.598677,11.396533,18.615149,14.582498,13.533892,14.507239,27.501509,18.210604,14.173023,10.085623,12.182887,11.241575
