RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
88.33574,85.32568,95.52178,106.25202,98.97644,110.16951,107.83458,96.07381,99.860695,70.26579,69.30323,68.64695,82.08165,80.79337,84.782684,82.83489,91.93797,93.15575,95.68465,101.054245,104.27794,78.93061,81.13692,75.96092,81.7104,82.207954,83.93543,95.61214,89.87653,72.04416,72.57232,54.76558,50.94229,102.11644,103.464096,80.25073,86.427536,99.4711,103.28452,85.566315,83.1665
87.33669,80.07204,90.41141,88.5395,87.07573,97.014946,98.59308,86.18453,86.71742,59.494972,63.922962,74.50589,80.46213,72.460976,74.675606,83.44973,90.791504,81.096436,87.32133,94.99744,100.91523,79.74555,80.47287,86.599846,95.40737,80.54426,77.90667,95.80533,86.4862,76.94124,71.85624,53.94128,48.87274,109.83026,103.77785,84.84064,85.04745,93.61464,91.17454,79.20128,73.509094
101.08759,76.418724,89.5725,77.55087,75.192314,69.11355,68.353386,93.34572,91.06702,47.919353,46.488148,80.20113,85.687,71.72263,78.57323,88.35288,81.34413,80.11035,87.89912,93.51272,96.999016,70.47999,68.02818,74.33224,79.066765,83.2194,81.27881,101.60542,98.500496,78.352425,84.72656,60.81433,56.62441,100.64481,101.8344,89.74446,93.03632,95.488785,95.92546,75.965645,69.08482
119.2827,84.1753,93.941765,91.30524,90.0418,94.853676,92.15764,104.12567,103.28318,81.5749,81.91538,74.33971,78.193794,87.45605,80.85662,88.533875,84.447334,82.750465,83.00058,95.81204,97.623825,66.94272,56.732544,69.27932,72.821625,89.808495,92.40564,94.66936,92.08695,84.32444,85.09894,88.37287,92.81809,100.981026,98.6832,87.59684,90.99134,90.627975,95.978195,92.811905,96.83266
144.03065,83.62112,93.65968,93.069984,90.72402,96.734535,92.71034,104.51506,103.28318,91.31355,88.86415,80.19543,83.3852,93.18107,87.81328,89.04785,84.72556,80.87462,83.26262,95.81204,96.83836,67.3439,56.83542,69.64876,73.09859,98.05724,98.35546,93.913734,92.67033,85.46989,86.80286,88.59441,93.10161,100.05322,98.136055,94.61141,97.012405,97.51901,102.39207,101.4368,98.88085
185.9979,88.33585,95.96753,92.06132,90.80183,109.612434,106.589966,104.21725,103.28318,99.2748,104.86013,79.3666,83.52871,87.337456,81.260376,99.9961,102.09686,85.88912,85.89736,98.64085,99.41086,72.42622,71.73222,80.46762,88.34024,97.61797,97.20497,98.54006,84.16195,79.69902,74.31167,89.15888,94.41277,103.75279,102.8263,92.89071,87.64799,97.23601,99.72036,103.59066,103.774956
228.47341,87.01015,94.66655,92.06132,91.328445,109.858665,108.429596,104.809975,103.28318,101.32404,106.47038,96.639946,95.69669,89.77599,82.553955,101.00112,101.8647,90.50756,92.21467,99.590645,100.46738,76.06673,72.67464,77.006966,74.98428,97.38064,96.70171,107.19196,93.00588,80.60063,75.15316,89.13662,94.43319,104.975266,104.084595,96.51267,90.595406,101.43682,102.434685,106.25249,105.33974
194.47416,92.93181,94.27129,109.70273,103.01381,113.36637,110.227745,110.86041,105.92496,96.42868,102.957855,82.7714,84.595,87.91335,81.25516,102.78226,94.031494,92.810165,93.551765,109.40829,106.28663,80.34829,81.83884,89.24813,97.50838,99.137215,99.39937,107.79045,94.43631,79.75988,74.4861,87.67902,91.71721,110.69927,109.23352,94.14256,92.43183,109.54663,109.59302,104.02858,104.62119
145.5972,103.70288,107.06407,98.55849,99.12648,102.65897,108.868484,108.364624,103.650185,92.58703,96.70936,80.38309,84.014,89.63076,88.85393,99.7419,106.743286,95.96739,93.92318,101.29288,102.272026,80.98129,82.96884,88.494644,97.49417,86.32097,89.93789,98.60612,83.99693,82.09823,78.86608,78.7386,76.66728,109.9293,109.007645,102.65676,96.46776,103.38736,106.288284,96.87535,100.97066
121.70848,99.789955,105.99996,106.40016,99.14272,109.67793,113.67587,109.250435,103.650185,96.809135,104.44407,93.61938,91.55564,90.72184,86.5445,98.74892,103.64635,98.69952,97.60465,105.73707,103.27776,79.05208,82.72638,78.89434,83.13923,97.75112,98.90881,107.32227,98.29533,79.6113,75.60821,88.23666,91.91477,111.52442,109.739716,95.88982,92.43907,111.28556,113.77303,106.13251,105.667946
