RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
18.276608,15.16624,21.250235,20.094955,28.734804,19.609274,23.356611,15.436106,14.066001,13.765463,17.658707,21.720932,26.123066,22.00643,29.98039,20.433687,17.699892,11.589845,21.913576,21.3769,29.150248,24.64443,30.079521,19.944569,23.378796,12.887673,16.469213,19.79374,25.140604,20.898687,21.531252,23.030777,27.79521,17.143578,20.713953,23.347263,26.329449,16.56368,20.78262,12.155125,11.243997
7.811748,18.614315,21.884497,22.289572,26.097479,22.2538,23.84416,13.576992,13.276463,14.65697,17.558187,20.87762,23.45045,21.790754,29.870378,21.73022,19.057295,14.799757,24.566889,22.508615,28.317484,23.504587,30.466799,20.506977,22.038315,16.345852,16.894281,21.005836,26.254725,17.020224,20.41599,21.54183,27.79521,21.448051,26.610527,23.105011,24.670408,18.637358,21.42491,15.588347,13.59583
26.874241,19.273037,23.755558,25.893738,26.451591,26.050413,27.004034,18.461489,16.430574,23.98305,20.13483,19.666344,23.53818,32.83216,32.72257,27.254595,22.013617,31.421381,29.171843,24.547634,28.71219,22.620901,26.717455,23.026318,21.79318,18.039587,16.425917,24.017887,27.615982,17.914125,20.241577,23.059446,32.66431,34.295883,29.355932,25.598068,24.670408,20.196093,22.800287,21.631857,24.8513
24.19611,34.601803,19.451689,39.092155,38.372013,37.92746,37.593487,31.558178,23.387754,39.24902,34.59475,38.76657,38.146217,45.89939,39.264706,31.482477,30.977068,26.93965,38.191174,40.117092,35.041656,41.20828,32.9467,47.57506,41.513187,29.580313,17.818878,44.406376,28.92187,29.36254,22.773964,34.29679,28.242495,47.475567,34.05017,35.187195,24.420229,38.97259,32.339245,35.11887,26.624826
61.287,77.09318,93.89496,56.70502,63.680573,82.56272,80.63462,62.644142,62.140514,85.41952,86.43458,64.35385,65.133896,84.90247,73.038574,91.40221,94.15152,55.008884,55.18767,82.003395,88.88097,67.54827,81.248955,84.60639,86.35094,87.32774,80.73991,66.180885,60.885498,63.90188,82.32485,92.81957,94.39692,85.70698,105.19886,74.36527,59.164635,105.73483,88.95563,72.24199,68.029144
65.4225,61.644543,78.123314,72.45218,115.95022,91.09943,76.06234,77.79318,69.36439,93.33037,87.244774,60.42242,103.31718,91.164665,92.44569,101.45207,116.17897,54.854065,58.212627,74.481255,74.08603,74.1898,77.32902,77.50471,98.299835,85.879395,96.907005,65.2823,81.85918,68.33439,88.76068,95.36141,100.8491,88.082596,102.241,103.597664,111.94015,101.92035,86.52316,77.36186,121.174416
155.29326,107.55598,163.33936,122.69767,176.14804,106.65977,115.0674,79.35469,93.794914,155.28299,218.22453,92.45882,202.12737,134.45166,179.27524,142.6403,215.46745,107.126495,111.73945,123.68561,139.58934,102.24774,119.98373,123.92286,157.84575,123.81906,200.9359,121.107796,191.34067,107.41697,147.78082,151.453,173.71019,119.94798,112.7494,136.58655,177.05962,157.92407,190.31496,114.15632,144.77669
259.37452,175.90631,198.94289,173.08937,215.43141,214.98161,224.85793,145.4881,168.79472,158.3656,180.71475,188.16142,214.33226,180.95093,191.32002,153.67645,207.32695,177.52979,192.90677,211.21758,222.05856,197.19307,245.29945,206.78795,227.35542,164.67233,202.27536,157.51213,193.07993,182.09283,176.30663,201.64142,221.9597,173.30482,155.51016,165.00327,172.86758,178.84575,184.9295,188.13751,213.94873
150.0414,118.915665,119.01075,135.09889,149.00066,130.0428,143.90144,149.68661,183.97131,132.36661,143.77434,115.70441,113.06751,135.25403,124.22762,141.77644,167.66814,144.60854,142.54218,194.77574,203.85056,114.994934,127.872955,179.40813,153.74731,126.45183,134.31598,129.71902,118.55488,148.25385,149.03777,160.52713,138.42044,156.90701,158.11026,146.07607,143.84244,158.9889,158.1343,171.28752,185.32434
53.55002,67.77514,81.5417,40.66484,49.78111,82.530975,86.99904,35.478027,33.11757,88.0944,51.115993,66.107155,65.43283,84.55584,88.1566,61.12148,54.12192,62.927578,58.481205,80.653656,69.78169,93.700584,71.16825,78.41648,66.61354,37.463196,33.002342,71.08594,69.741646,79.46719,77.028046,90.73869,83.51435,68.11721,52.57875,66.713356,56.935978,77.95602,58.688946,61.2385,54.17502
