RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
53.3175,53.844204,52.400833,60.806175,51.488567,72.912025,60.03004,61.24128,57.00425,65.27741,61.568535,66.0281,68.740715,62.146217,57.049,61.545055,61.174698,63.215992,55.67094,56.890114,50.6845,64.50905,53.74141,53.15077,52.330643,53.35544,52.931408,63.17932,52.300358,64.98399,66.48979,59.93354,51.30083,65.51201,65.91964,74.62755,65.27384,63.38173,49.784515,68.09076,65.49073
168.12726,150.25822,143.10332,144.26614,143.60503,163.36443,160.35109,158.97662,134.1145,161.57555,161.76013,158.1004,160.68224,171.50801,164.01282,160.32617,182.52432,173.12593,198.2979,117.2442,127.96358,156.2826,154.5805,152.41605,147.36844,152.54205,168.76459,181.72926,176.81758,146.65521,148.43553,154.6315,157.61328,148.61507,194.52086,139.03185,114.43016,160.55006,164.77777,164.5311,189.81511
137.51042,136.53433,105.40484,140.67757,125.30959,127.714005,129.01083,127.8139,119.90968,110.27683,122.38563,120.121056,124.698654,135.02434,129.5866,111.144424,130.91263,139.00043,160.20525,127.1226,129.91963,122.31754,114.71227,103.03266,89.91409,111.98465,113.67352,124.69393,110.23779,118.54911,122.6086,117.194336,117.452965,88.213806,107.09558,105.43605,104.2002,129.0447,115.6135,131.37115,132.18944
56.1144,71.69593,70.27554,83.05976,67.92611,79.16661,71.70057,64.806725,55.952026,75.76461,68.725525,70.13918,62.479015,58.462376,61.104614,58.041267,63.53569,60.8141,57.471615,76.975006,66.56044,59.806824,70.6206,54.983677,53.362267,55.53103,56.37294,53.50946,51.844044,67.599396,70.59964,70.994774,72.46771,82.75102,88.53294,57.31575,67.35081,58.537014,54.622097,64.687775,63.048615
30.177415,41.075962,36.225456,39.225685,37.747986,38.719746,44.07787,33.39354,35.736736,37.31092,33.66473,37.936184,33.337036,42.04978,32.608215,49.600388,48.271862,35.4064,50.983967,44.39241,39.2091,31.893867,22.4515,41.720932,38.147453,32.1309,32.694683,37.08498,35.91896,35.13322,32.04073,42.92207,39.836796,35.63757,33.696632,50.98688,35.48988,30.47938,30.113415,36.424973,34.96813
108.237,103.72307,74.952866,103.131096,90.12488,67.967964,87.38739,91.108154,72.74982,106.4379,103.957664,92.84217,90.69679,92.953766,71.74538,75.599014,94.02057,84.02899,90.917274,73.109764,79.98373,84.65387,102.81463,79.51615,65.04896,108.51792,116.79271,95.18465,81.25176,97.35419,97.578,79.1907,83.92842,93.6314,86.408806,83.22895,83.05386,87.520035,86.52341,91.25576,95.742035
201.97399,161.47133,136.65662,142.72829,148.47992,154.26157,160.17665,161.037,127.85914,148.35838,148.30176,152.54256,155.40758,160.24046,157.60132,162.30861,166.93044,185.43777,192.22794,128.69576,138.45709,149.85902,148.32326,135.06686,144.11792,149.67041,153.78563,176.25311,175.31744,145.20544,153.82022,152.46323,162.15213,182.42596,203.0775,142.7682,113.91238,154.90309,164.97273,177.95117,202.6595
131.2013,144.151,127.530045,142.92409,129.01433,152.34853,150.65231,152.86787,134.57765,122.61688,130.96893,136.77606,147.2175,144.36353,131.48128,122.64993,117.883575,147.38144,149.29515,133.9423,144.00491,128.78261,127.78894,135.20036,118.172516,108.549355,109.66892,136.08078,114.89446,133.69174,144.39198,132.79305,130.0413,92.276184,105.14915,128.90512,126.718704,139.24706,136.63623,130.1667,132.39136
63.8034,50.852283,44.365437,53.74576,42.77584,63.842068,54.863552,59.96001,48.03327,66.453415,52.43124,54.997833,51.328987,67.98322,47.8479,47.357098,45.75312,61.108364,57.25774,66.80786,52.507706,48.351784,40.64518,60.83247,48.62632,49.755577,48.80453,47.96332,31.734715,53.72338,40.515526,39.964508,40.519764,44.199482,50.68698,58.75368,44.485588,52.826706,56.821808,69.613594,49.409374
40.08176,35.891743,29.674082,36.3876,32.898296,32.472267,32.654022,29.704508,23.931564,31.672054,35.59564,34.397038,30.63693,36.92988,25.155918,46.085464,33.848602,33.576122,44.095238,39.049885,33.151745,25.782736,20.838354,32.011387,33.667442,34.157555,33.54817,35.429268,34.583206,36.418648,26.746895,38.53689,39.69068,35.02055,28.06148,39.917522,28.943628,33.71275,30.802118,34.696976,33.654324
