RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
17.434772,31.511206,27.819551,32.942078,34.908604,27.388927,23.66127,17.522749,17.283506,20.823036,20.805576,27.307783,25.498762,22.906834,20.916605,14.75489,19.38536,18.003305,22.706947,24.91504,19.710356,19.63747,18.00309,18.661987,20.512629,17.528791,23.942226,25.249933,25.635736,25.917406,22.063004,23.213577,16.128258,19.875748,23.244081,27.820261,24.449638,29.82988,30.645794,33.513077,35.230583
16.626764,23.999723,24.43775,32.27741,32.19658,31.206064,25.491768,19.639257,18.035257,16.888857,17.664839,20.628744,22.170965,23.690575,19.884771,16.83789,16.128862,17.866943,23.454613,19.030643,20.612812,16.266922,17.946728,18.107595,19.217005,18.786352,22.897898,22.192987,21.702253,24.92066,20.373768,23.84047,13.268763,20.360062,22.126682,30.006466,23.495094,29.800941,25.77034,28.35659,30.806936
27.921111,44.80146,44.01374,42.98327,48.06968,53.683388,42.91366,41.611073,41.594933,46.579838,44.243946,52.426273,47.826992,38.024387,36.68914,36.927063,38.529087,43.257072,45.614994,43.287964,39.3297,48.935303,47.088203,48.855907,47.675632,38.223015,40.851204,42.381767,29.5829,37.01397,36.444565,32.07605,36.05024,36.827675,50.34843,35.814915,42.600716,40.1831,46.361904,44.054913,44.58839
25.59234,58.813824,47.598557,74.322174,52.516575,55.69789,45.3344,53.969517,46.407894,60.405823,45.88428,73.02675,57.569553,43.654167,41.989216,65.54206,61.68892,44.140385,43.70536,46.16602,39.63246,60.205612,53.781967,62.10191,53.644505,45.558605,39.558765,50.42088,30.512032,44.533688,40.808506,43.936146,40.1754,48.62676,48.974354,53.76855,46.85527,50.59639,46.09723,46.275,41.978024
80.10555,95.7609,83.330055,94.41008,100.37847,121.6771,138.98941,128.58577,135.82469,110.212814,103.5857,106.038826,101.93311,128.63902,115.453064,88.16662,106.980515,118.23416,109.66022,121.24857,135.2744,96.12259,97.51693,97.480385,81.56864,95.74437,113.793785,111.641136,99.409,112.403656,92.64302,112.23168,106.18656,119.91005,125.00227,121.39572,107.32524,87.543495,88.77845,116.975296,110.26483
105.1344,87.6643,87.62013,100.58909,100.438324,100.75777,111.64844,107.68734,101.64656,105.084816,101.27565,94.2096,91.69764,106.55428,99.39815,81.58722,83.47639,103.83692,95.65518,107.23677,112.52452,100.15099,88.86676,104.23445,93.26972,87.31136,101.05393,86.208694,92.339226,98.79694,93.929756,106.42398,100.2497,110.519264,105.4017,109.081024,112.3267,100.33024,95.54108,92.45738,97.129715
111.12043,131.96326,99.85705,150.04236,137.15022,150.29707,163.13782,138.85448,151.44478,153.20068,185.11028,116.09215,108.039154,149.61462,141.39027,102.4448,112.81119,136.2828,137.29836,131.83987,172.80772,123.70166,129.45868,121.48593,106.537895,162.29416,149.91315,122.49214,120.48447,162.18576,157.66023,130.1274,140.22205,146.40736,151.83507,140.70432,144.50092,143.51497,136.12279,155.85518,148.95024
77.54743,97.28975,87.76285,134.29077,129.37677,125.155495,127.92053,110.079704,117.58644,131.37183,124.529854,101.91035,116.05464,115.13328,103.02394,100.37303,107.53089,111.63897,106.47532,117.7584,125.982185,98.38345,117.14163,93.90152,99.03193,149.02994,182.19514,90.05267,90.547806,131.86775,122.426704,97.65082,111.39975,137.65103,144.3606,132.03728,140.55353,123.50351,127.11441,132.48161,151.75876
43.3893,90.534645,76.88031,75.68618,91.73061,78.26058,91.357124,83.2816,97.94047,113.151855,148.5145,71.26362,86.16777,119.38748,113.41143,77.498924,91.28146,67.901474,84.186646,106.313286,127.59652,82.58357,110.09399,96.324005,88.12958,84.92532,81.223946,67.65588,67.07275,113.98232,97.45612,92.75289,95.348305,85.25526,83.7904,92.32924,81.38665,80.73781,81.73839,114.78166,100.40689
43.75495,78.05837,97.23265,104.846146,112.43649,70.88487,77.17143,89.22423,84.62831,82.985054,89.07683,71.69801,76.926,94.9268,95.51404,85.19614,82.908394,80.195015,74.18766,80.81819,87.36646,77.39734,81.252266,86.857605,92.71908,75.01569,85.6202,74.081726,76.66766,70.57036,74.36417,63.291725,74.87645,84.1957,90.80014,73.09622,70.13177,69.64559,73.39726,87.87843,90.204895
46.3773,59.76971,44.29946,63.594444,59.009747,42.771954,39.027443,52.82975,60.759865,45.835114,46.441948,50.767933,54.44274,40.984413,42.660545,51.582176,53.12262,41.951904,42.697464,55.351566,55.4368,50.29487,47.503475,43.709538,47.468,44.316864,49.950184,43.63175,45.535957,43.34273,48.873203,34.531116,37.76657,41.79744,47.044758,49.089592,57.04918,47.61747,49.860237,65.649185,74.442245
23.424561,27.637266,29.743969,33.31779,32.51552,27.427383,30.438608,25.94622,24.719252,28.634022,32.475048,22.473984,31.714102,25.29345,24.348915,27.397099,30.562233,22.89318,27.787487,28.29077,30.175753,16.057016,19.667398,17.908371,22.825533,33.926315,39.28164,23.745363,29.141117,24.965046,28.572245,22.707726,23.866798,30.363113,27.089659,29.884607,23.56008,24.957233,30.322355,29.527103,32.608425
24.4853,32.482227,27.39206,28.278404,32.679394,28.74547,22.990347,22.26324,18.160982,27.958645,31.640984,43.041363,34.836212,26.038017,24.954014,20.517677,22.30178,25.38199,32.26345,21.019718,21.181728,25.395136,25.871801,21.933874,23.810856,23.78413,25.632742,23.687483,15.74305,26.91225,25.72143,21.264313,23.330423,21.361713,22.227737,31.766333,25.027802,30.579403,30.13181,36.052097,37.23777
23.32347,31.196062,34.950123,31.576113,30.975346,33.6268,24.893393,30.636194,24.214735,33.600876,33.74493,43.366604,35.736584,35.545612,26.123257,35.202145,28.558191,35.93619,37.558475,30.68601,29.819937,34.372116,34.183727,23.00999,25.10075,28.322392,29.678745,25.22151,18.91376,32.223198,29.884644,21.725977,19.822779,20.304235,18.72461,33.16907,33.56933,38.046753,34.795616,38.49403,42.917175
45.3723,82.92546,77.459114,97.53731,78.80325,83.602905,82.91085,85.95621,83.929634,61.773495,63.18934,82.760185,69.675446,55.34821,49.74501,80.78624,74.338486,52.94211,60.313206,68.48053,63.82454,71.4109,76.959114,63.950184,59.708244,56.47847,58.13927,72.67183,61.795437,50.405834,54.954826,56.993233,49.175694,73.64986,68.90598,83.733925,77.64649,69.162796,65.553116,60.6463,59.66455
74.92111,96.92779,84.52572,105.33603,96.0088,113.58806,95.5258,118.4196,106.87481,98.21223,82.35338,97.311615,94.17324,94.10151,87.216606,84.760826,82.34019,92.69376,84.2251,88.76994,74.940315,94.081116,79.25328,87.83742,73.77325,80.023895,84.31769,96.08761,86.73049,68.68877,68.72035,90.773445,82.49048,93.54751,98.63294,103.92598,95.86999,79.854485,76.79594,100.310646,86.717804
124.1439,110.55596,93.57728,119.076935,98.32,149.18997,135.36874,136.40007,119.114105,149.26231,114.092224,121.92539,110.97343,135.25653,118.70309,94.99776,88.32836,131.87276,114.42542,126.96145,144.15985,104.17355,97.289246,113.02206,94.558525,129.02103,115.65901,93.94277,98.14369,102.97095,93.60183,107.61582,112.469444,132.06624,119.17241,124.0391,106.292946,108.00981,98.08416,104.89502,118.6704
125.88325,143.72026,139.69249,176.05026,156.2044,162.85635,165.34271,144.15404,162.06137,151.08066,145.21768,127.87575,120.921234,140.13603,126.03395,119.87678,125.132,163.18655,172.56322,124.07843,118.614075,151.14601,145.90097,128.93263,114.41342,178.31953,192.01976,152.37993,164.3282,156.76862,141.32619,132.10205,131.82278,173.43497,162.80316,136.44467,154.06319,171.47902,154.03674,166.0524,197.66832
81.26061,114.63174,81.760345,162.44208,132.77063,125.17276,134.56326,114.44615,107.44018,158.37253,163.17981,118.75797,116.85034,136.20715,123.83244,101.85187,107.4703,107.306694,110.88316,121.21905,121.09834,111.09847,120.709625,121.39727,114.14394,178.0117,163.0456,111.87551,110.81508,132.43071,123.17134,124.29657,129.1724,117.369545,98.69246,130.69894,137.14156,114.0204,95.1233,120.52997,106.68863
63.972,78.43639,75.10547,62.069073,71.078094,106.78601,99.37848,101.22379,78.71297,100.03344,101.37926,70.98541,80.87623,111.61225,99.15515,57.376896,68.66991,71.51787,70.50601,121.07693,124.01631,74.11047,76.977066,106.76818,100.61885,101.771965,106.35667,62.390232,71.18104,92.94318,73.93625,105.458374,101.90634,80.83988,67.96043,72.98081,73.57251,107.859406,102.647736,107.45869,100.02216
56.10969,75.11558,90.19829,78.84912,86.05562,55.88333,57.908554,71.23156,74.62959,66.33141,59.71853,51.973892,73.35527,81.22368,76.07751,66.63483,75.9132,65.51793,59.74665,68.705826,74.54612,53.682514,66.81955,72.20145,93.3137,69.60033,72.69773,66.64822,78.93925,52.28642,61.21693,42.115513,43.52809,75.09927,91.73036,57.09987,59.489975,55.11061,68.39218,66.14736,73.8707
40.5636,51.04212,53.683655,64.50079,54.59376,33.00123,34.016975,32.7315,34.035706,32.684483,36.87333,47.653534,58.661858,38.248264,39.633495,38.491203,41.557034,39.886124,44.102837,47.70303,50.828503,46.274326,45.269062,40.87661,48.422215,45.39133,47.184284,27.023829,25.058651,46.40461,51.956093,46.533833,47.11967,61.54665,61.12018,29.03141,41.336994,53.85414,54.31422,49.08385,54.918327
37.03725,36.450947,36.366837,55.878872,47.601112,22.153929,25.710909,31.737621,40.99914,32.09438,39.74911,27.79439,36.23646,27.119854,27.43842,34.255424,34.33615,25.56711,32.057713,40.131077,50.128777,25.045034,23.591156,23.207212,23.534943,35.387352,31.32015,42.161613,46.902485,30.777649,34.821358,29.817747,30.246515,36.002678,29.909208,31.731369,31.920647,32.05372,31.87231,41.747803,43.51934
