RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
20.750184,23.570345,23.398945,25.716532,20.426989,20.050938,18.914711,23.606993,22.959795,22.013603,23.243574,14.970523,22.903017,25.288782,26.606222,19.17549,18.36372,20.553371,19.706629,17.280367,14.766721,21.838827,21.859257,22.708303,22.7991,25.933989,25.067583,19.853226,19.099325,28.074574,29.487297,15.514512,17.111004,17.634897,17.38025,16.295683,18.403446,17.54865,18.187101,18.186941,22.96558
48.5181,25.730623,27.287422,26.877796,33.471584,23.4638,21.372667,30.685635,26.131268,35.248974,41.22041,21.392862,25.57655,22.809471,24.217072,30.122107,27.679081,22.670095,24.098795,22.28425,27.449642,23.61125,22.480852,22.79489,23.05746,27.466276,28.411331,27.586445,23.818144,33.19546,32.8144,23.227104,22.8435,20.950499,17.2136,22.185335,21.874228,18.920061,22.27002,27.075304,25.27657
70.6827,51.66304,60.25524,62.730816,55.038292,52.139183,51.555847,48.7399,46.47641,52.395687,55.725567,59.59119,49.52627,46.822903,49.547318,65.0268,56.256714,52.54546,47.843945,53.956463,50.00542,53.584023,49.435783,60.759293,58.495045,57.592167,47.20902,52.472298,48.160057,66.56969,58.827435,50.94671,51.032127,56.872726,47.285954,62.43831,53.873672,51.60756,48.658688,52.224422,50.954754
91.56346,70.03867,59.32732,75.500946,61.302357,68.42007,61.042847,73.709694,69.09978,84.49178,76.17129,70.90987,62.57186,80.87215,72.973404,64.82745,66.07834,76.16594,72.22356,74.078354,64.12524,74.56054,70.06984,82.84029,83.18652,78.08804,67.65389,84.44194,69.267426,71.59265,74.748886,66.40393,59.73983,61.758804,66.75091,69.13865,60.923206,65.397224,57.907864,70.021965,62.438507
151.4955,107.66098,105.37456,92.35553,112.49742,113.14386,123.92601,119.1268,105.50006,125.594795,128.10878,93.47368,82.77146,105.86173,111.00442,117.05194,124.23031,115.63437,114.57804,97.128815,87.25677,95.14285,95.00565,111.25781,103.702324,138.15692,124.75075,115.23434,105.08129,119.12856,114.407814,108.62927,104.12397,102.50219,87.18826,97.34112,94.00205,95.69217,106.75336,91.82235,84.8112
225.23298,109.76851,95.58751,91.0673,88.65395,133.79903,133.3562,131.08801,116.65198,126.94029,121.493675,112.455414,106.344444,106.74228,94.015076,119.03882,115.557274,126.326645,129.46404,93.215416,104.18591,85.16114,81.580025,114.922356,99.0086,146.69212,136.97423,86.45327,91.256905,144.98131,130.22093,129.74323,126.95353,103.65298,92.694756,95.40858,99.197815,85.89619,75.837944,92.587975,95.17151
151.62348,79.88516,62.007786,81.41868,86.67196,96.34934,98.37424,81.29809,81.55667,107.74559,98.19616,103.57245,98.273346,97.50205,112.06289,101.80693,111.67129,101.16237,97.30164,89.42068,85.83087,73.72853,69.174736,109.19488,88.78337,118.19899,97.13106,79.57907,80.81701,113.549225,104.368546,100.36072,101.15233,73.156364,57.09794,84.4913,86.12336,82.76275,90.11522,72.59523,80.02201
95.2683,68.907166,68.088905,77.11532,90.20959,88.03983,95.087685,74.572716,69.292755,89.23504,87.6437,93.6905,92.54376,98.99652,79.621124,101.466934,109.840096,86.11231,68.80033,64.84839,51.299282,71.17772,76.90891,103.009605,90.56911,112.262764,105.64578,90.72426,83.32145,88.93553,76.38336,86.74954,91.314705,71.88435,56.40876,83.28525,79.86719,68.83999,75.85024,60.960415,56.027515
55.35112,60.083054,64.26701,51.70577,54.0662,55.915916,55.969448,55.502453,55.92501,62.95199,69.17758,63.841442,57.54289,69.84087,72.699974,63.972946,66.02716,62.348915,58.899567,51.883152,53.445614,57.661587,62.0965,68.36594,72.76605,52.822937,59.777676,56.714,59.497517,61.300518,47.652824,44.127224,43.563976,53.7637,61.53894,66.21686,58.460957,51.8148,55.193375,43.814884,52.1968
57.5019,50.932312,62.912907,35.51726,33.004856,33.580708,35.31803,36.807964,48.12628,41.365303,45.06198,35.09558,41.541565,41.38724,43.001232,46.054165,41.443504,30.915667,35.69212,29.904314,40.317467,32.791157,45.766193,51.385258,54.0509,43.35268,46.04572,35.10298,45.509663,40.75888,44.32895,33.336433,40.287243,35.85556,42.704098,49.1968,49.093742,47.33715,42.521713,31.974928,39.8677
