RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
78.32708,180.20041,102.75185,135.30423,87.31019,153.18634,97.26434,149.09952,65.6681,141.78831,77.51877,108.989456,99.83283,147.46156,69.59766,111.81549,65.86908,160.64702,95.10428,125.28254,85.64588,106.24392,76.05016,144.18063,85.37351,129.92912,67.82039,133.75435,68.69913,119.904625,98.69136,91.31354,77.87917,169.29659,88.277245,140.05525,87.45206,170.3582,83.72929,115.734436,86.1301
70.76587,150.47202,70.04054,188.81221,105.31687,124.47254,71.87045,147.14128,51.727123,123.3268,64.07445,111.78838,81.503105,126.55446,63.656002,113.74773,56.960552,151.94934,60.211452,104.78626,58.026134,103.28855,69.38446,146.9536,65.378716,181.9063,70.3487,151.53127,49.494335,101.6347,76.35389,77.92148,66.459984,200.21556,90.83796,165.6678,79.17812,174.517,73.994675,126.69992,73.59446
53.5092,67.39697,49.63118,46.0913,44.476048,52.79593,44.72129,88.88844,63.432896,52.383095,46.3988,47.236347,34.357662,104.69707,72.51464,59.050537,42.910755,130.24315,64.801025,83.884796,45.85399,69.949524,46.383316,85.04705,59.81088,68.67098,58.94052,92.56896,44.263966,54.60228,46.24182,64.209076,54.358814,68.753716,51.8231,67.30356,42.20521,64.87406,49.233562,49.68994,49.36962
10.917921,27.31433,13.352947,26.875282,19.551613,22.403667,13.455954,31.272657,10.739319,23.988895,17.834536,21.364452,14.903549,36.53215,19.931622,14.087505,8.577271,34.391964,21.682821,20.976908,13.563923,23.587118,11.22756,30.229645,11.00155,29.036177,12.158189,41.75094,21.174364,27.180534,16.891502,15.510504,11.628866,19.355623,16.369904,28.174707,15.494785,33.687664,11.604919,18.140865,16.050722
7.41036,16.914974,9.510352,26.798561,14.910099,21.429544,10.83539,26.086538,9.151739,22.302011,14.280747,18.931993,13.943445,26.833685,11.206304,13.78109,7.9498515,31.25576,16.164984,16.526917,13.280178,20.859837,10.360991,30.525206,15.783897,26.665812,9.884571,33.57966,11.869517,22.07685,12.304366,13.521651,6.900084,14.555495,13.102404,25.304241,12.68278,28.965006,11.711168,17.022362,8.718084
11.08557,15.314007,10.800353,28.026314,19.871393,25.61329,17.916014,30.689402,14.936783,20.524889,17.678629,18.414455,11.36363,33.301228,16.572798,19.772543,15.6862135,25.20525,20.666767,20.309177,15.941563,22.862608,13.778849,17.71564,7.8269343,28.806963,11.662892,35.532322,14.17952,31.23206,18.079157,15.602716,11.428829,14.065007,16.633263,25.359812,11.86624,36.49998,9.643144,16.933552,9.149389
39.65334,80.03017,50.740982,41.540337,37.516647,82.4743,50.88081,95.3931,50.539616,39.641,33.243565,46.834816,36.235386,86.70277,38.426846,56.571526,38.363678,116.97465,48.547913,86.63766,50.40673,56.163536,37.551632,67.95201,46.301468,71.402466,30.704067,89.507774,41.885777,54.29577,37.56233,45.796143,41.27942,57.09378,49.992718,61.58789,35.157986,62.53018,23.866379,50.503124,38.231922
102.777,189.3718,144.16612,223.03076,147.12148,168.47685,120.550026,199.37112,112.69689,145.32729,100.30386,151.67714,138.11612,195.2438,116.40607,168.1503,107.14592,222.20267,162.74321,178.64873,162.10446,207.92905,167.65784,167.64336,105.45217,197.37088,145.02774,188.48499,116.71804,146.1745,113.06105,178.0718,171.48698,250.51758,178.69302,160.58218,102.0965,216.76915,131.2706,163.53789,108.04343
110.55344,252.41309,181.89041,222.06595,175.45543,195.26602,137.8257,195.6459,124.90668,229.94441,100.43717,225.32402,166.88788,182.98143,111.565155,221.31122,119.32535,240.31696,160.72717,205.3883,161.41835,192.18411,123.656105,167.53102,109.585724,194.49956,103.112236,184.55106,129.42741,171.24461,130.23033,191.04851,121.48933,216.18439,129.12756,162.13809,95.2538,231.74367,199.84015,204.22696,149.4257
88.45075,120.16031,89.96208,185.45865,102.19667,136.65517,93.460976,182.40163,77.52084,113.76655,64.112404,151.68661,97.11122,136.21463,73.78239,163.93828,81.296005,154.53044,97.2404,124.85816,73.957756,114.88986,64.786385,149.41437,96.72661,180.33315,69.979454,139.02428,58.624992,118.69136,92.34794,120.1233,67.3825,206.97435,106.3177,123.61507,84.16383,160.58514,74.633,149.8163,95.859764
