RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
61.60258,32.859657,39.791676,42.82643,51.21389,43.487244,49.32893,41.445015,40.773315,60.117805,62.53973,57.053593,61.07364,32.154186,28.330778,37.09979,57.425423,42.555984,56.23801,54.856823,57.08982,44.170048,43.54927,69.142746,61.54786,42.416145,45.993076,74.572464,75.62388,54.393585,63.710793,46.35027,57.32726,45.569008,49.682217,55.995136,60.216488,66.958664,57.10448,45.31758,44.14491
30.1938,44.3483,58.053814,40.25273,48.98113,50.953636,48.781677,43.869835,39.899025,72.594696,63.97357,67.131516,66.20247,47.90138,29.582588,40.04769,52.683743,52.862747,60.371674,84.82293,57.968502,50.580765,40.146458,65.01069,58.6656,57.45304,51.24799,74.64914,78.91662,73.226364,57.230576,60.089413,53.945877,44.627285,52.05354,72.84607,66.699394,53.035275,47.95348,51.50126,44.764343
28.904989,41.318665,59.687565,43.15049,50.130787,58.973225,47.82755,43.864223,45.099827,72.88156,68.027084,71.05944,71.68306,45.723125,31.29696,42.402626,54.69007,52.619553,59.673103,74.68549,64.1234,45.164337,41.414345,66.814545,61.240273,47.260662,47.567112,61.72407,73.19163,77.05133,68.2301,64.9931,65.69123,43.37391,52.693153,68.948326,66.301994,72.01659,65.9619,50.67632,49.006073
18.83067,48.694546,61.446995,48.369774,51.729202,46.012615,46.706043,42.59062,41.751038,65.24258,68.76168,68.73121,72.47912,41.9776,30.943733,42.641003,54.69007,50.657833,61.692223,68.13893,61.746647,50.597176,44.270084,60.597443,58.15592,49.777046,49.851387,60.27166,73.71111,77.27399,62.83876,67.306145,63.623318,50.916912,53.457027,65.247345,65.068146,70.368645,63.999466,47.377163,43.838562
20.626408,43.648834,53.09744,38.253815,49.0066,38.100857,45.797626,53.146084,53.862194,55.62177,59.218987,64.363365,59.737938,43.79818,37.499916,44.784233,50.040943,55.413967,57.466743,61.0158,59.17936,45.736782,46.460804,59.32762,52.56552,50.80276,48.700665,51.612522,48.30885,65.55988,41.517002,65.706024,56.2361,44.117603,48.74929,68.715,62.41424,48.615406,50.162075,37.9684,38.43261
27.192518,33.587708,46.007008,39.251976,49.293434,36.030952,46.951828,42.81128,41.319054,65.028946,59.48522,57.2463,54.4963,45.62999,33.968536,35.220276,46.52814,47.3155,53.297325,67.38241,64.77057,35.94026,40.89826,66.61975,51.881237,46.226807,49.087055,50.30933,52.04919,66.8724,50.140236,53.34578,48.568684,35.022644,49.793507,66.82265,66.69841,47.919033,44.620426,44.694733,45.38987
25.10769,33.082066,37.340946,33.749615,40.61328,44.401974,43.98716,40.03194,43.725952,39.203274,36.397614,32.553417,31.032595,43.435184,28.687151,19.637293,32.758656,34.01884,37.323963,74.4531,50.686554,29.164057,31.691717,58.213963,44.612656,32.796898,35.054333,40.618088,44.273407,56.993958,45.35927,50.45639,46.365738,35.58584,32.879536,35.657925,37.343628,31.750696,34.429306,18.246445,25.59279
24.830411,25.09698,27.512976,50.44376,40.03502,52.8019,47.452137,35.95145,31.709955,35.915638,33.77425,32.209274,27.80908,38.15883,34.82877,27.736942,31.499666,35.99013,36.040043,58.619217,50.052307,36.042305,37.07103,40.505672,43.689796,33.7379,36.360992,44.175175,45.760773,50.833652,49.71227,46.115322,53.227978,30.96112,39.5444,25.761745,28.453041,34.59236,26.477884,43.0897,42.695225
27.88527,53.404415,49.02088,52.625584,43.699074,63.97852,44.93532,41.417988,40.31718,56.060802,38.153046,42.182816,35.26528,44.670124,35.32246,32.390366,34.01478,31.056587,33.12084,63.081985,49.018433,51.814075,43.678493,45.283836,44.740788,39.704563,39.394344,41.41893,43.228928,42.096287,33.322166,46.974182,40.17809,29.771597,39.88704,29.208418,30.35091,31.21785,27.022474,66.62548,36.91897
30.624683,41.04156,40.414585,50.32938,50.17502,56.77584,50.616547,44.980373,44.755848,41.60112,38.8766,38.951744,33.503437,37.286724,35.421963,34.45232,36.907288,32.53453,33.546806,63.37532,54.94081,48.21127,44.96758,45.55912,46.522957,42.127953,46.592155,49.511456,46.2253,43.792473,33.834583,49.026203,42.384594,34.47357,37.801594,31.49877,33.1919,33.974552,31.400648,44.75529,36.731827
