RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
121.2534,96.624596,71.929184,127.659256,121.33716,135.18129,76.108925,93.95996,93.51089,96.41568,86.64103,133.89401,148.65839,167.712,184.04338,170.40895,101.10875,150.04236,121.56248,131.93488,86.279816,101.74308,90.851585,100.360176,77.41014,113.13847,103.488045,79.47529,67.364555,148.7955,127.48976,125.51872,116.05126,90.57963,75.5302,133.68013,111.06341,126.66301,95.817696,129.16183,114.46737
250.14985,191.45576,180.49141,215.27283,213.63918,179.6192,107.457085,170.29999,150.31392,136.49898,130.2866,135.91803,96.627975,203.02487,188.3689,224.29881,207.34673,172.36496,142.52621,168.22325,128.38716,166.79465,153.53252,143.77063,126.73709,163.14249,143.40451,144.38924,149.10512,181.15282,151.85825,137.50682,123.63063,140.58397,129.81567,147.73605,151.43848,167.35762,168.76498,135.65517,109.34557
346.4963,204.30257,180.10065,214.46046,210.63205,170.59123,134.45364,154.21153,133.12631,163.0388,153.11055,142.18735,100.698135,163.77603,143.12119,226.62624,183.95892,163.57729,139.51631,185.31844,153.78079,188.42139,170.97641,143.83405,151.91559,159.65794,131.51897,159.82893,154.6527,189.70566,141.99385,154.04741,129.26453,153.79803,133.66234,141.4248,149.91821,178.55142,166.23674,161.4947,121.086586
244.0233,168.47517,159.91812,181.8157,168.93697,138.10992,122.00784,144.04514,127.8524,144.38722,128.13448,144.88965,130.30328,104.93702,96.53033,185.37534,164.38596,140.60252,144.84895,164.05264,135.08028,150.03516,128.06941,115.763245,115.88485,153.39243,126.43128,145.15443,134.89502,169.32933,129.70186,135.62979,102.24839,142.28903,134.68408,134.93517,134.34421,175.75214,159.58888,107.22756,103.90498
144.6677,98.1868,71.434784,127.25079,79.59377,92.58689,79.14569,98.93946,83.75123,88.52409,65.86357,135.21075,102.36406,90.36537,64.70936,125.377144,99.56573,103.94078,96.471466,119.45631,108.36092,131.12456,95.04254,94.35023,81.04123,114.53765,87.85525,104.41382,112.37532,132.77188,100.1239,122.12985,107.18501,109.81034,105.049576,107.291595,99.01584,121.37885,85.93098,93.402115,97.70878
98.1801,75.44429,70.65059,79.60901,50.640945,98.64153,96.136444,42.746655,38.879456,62.683693,44.579327,75.57852,69.983925,64.76486,66.48442,79.511406,65.30552,57.978447,51.591656,101.61835,87.52216,83.39395,65.6623,66.502464,69.89908,41.54129,44.84848,57.055035,45.549458,64.51364,52.611034,76.688354,89.35423,50.46234,42.871845,68.90725,76.34229,58.58036,48.73507,66.95108,65.8555
48.78997,48.83577,35.23233,36.009052,31.352484,32.806614,29.366903,57.53653,42.518417,49.762543,47.65677,33.79839,24.535559,47.936607,41.153088,45.420746,44.201862,35.60956,27.706459,46.65344,39.56695,39.876537,34.508415,42.778492,37.54065,44.419193,40.47329,44.197933,35.24721,33.816193,27.456652,43.00305,42.0428,44.15192,31.235897,50.62386,39.272327,36.956535,32.365993,43.46199,31.367783
18.722481,23.571072,27.013304,33.83548,26.68255,30.463118,33.23321,35.213764,31.875193,39.764305,34.54168,33.17051,26.505272,36.372883,37.904808,38.01519,43.618557,33.11486,29.168438,41.030994,38.093437,31.92395,33.884018,36.822205,34.77995,35.69566,32.162323,33.52213,35.983105,26.454721,27.769514,33.147316,38.248367,29.13915,32.027584,32.01559,40.943825,26.750057,29.944914,28.47249,32.557266
29.77464,43.270126,44.70635,40.679264,41.41768,46.416893,48.72809,45.86669,39.780636,49.698338,50.995735,45.461403,32.817085,43.889763,45.639725,48.648018,50.24133,41.364212,36.64448,47.50288,44.753525,57.038223,44.84075,48.945473,45.1452,46.740135,38.57834,37.37024,35.83781,39.607014,35.221123,42.536285,50.949608,34.797455,41.17897,39.519394,42.583584,34.151806,42.97214,40.753304,41.70064
71.60163,93.32246,73.851135,112.20038,124.389465,146.72813,125.84824,91.07371,97.49331,99.18837,92.767746,98.25517,93.109535,90.11207,107.42312,126.26131,118.63558,94.37898,89.79083,154.5109,158.54626,128.67377,127.9822,101.270424,103.17277,78.202385,83.39652,124.5147,120.40008,81.905365,85.795876,86.58511,88.65028,103.17024,98.74489,84.45794,94.52216,121.312836,95.93789,105.32429,89.35087
115.8849,160.6185,144.74495,136.21288,174.9512,162.63385,121.215164,140.18367,147.31325,141.40907,132.34308,130.42764,104.71205,153.78091,164.82753,189.07759,159.94562,160.6083,165.0292,154.43938,152.19702,151.58954,162.04057,149.66914,158.31018,136.4761,133.42847,148.62805,167.80653,141.88005,147.77936,142.63585,137.65686,156.39914,158.0554,166.95592,172.5166,167.30139,153.44424,103.7433,109.6325
