RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
140.48608,273.19034,303.63446,260.7999,285.23016,248.49533,315.98807,313.38992,339.05493,308.93738,332.15466,263.85056,306.44095,311.91254,304.7847,241.2976,318.01987,274.1273,292.8465,263.77783,303.44348,261.17276,289.48373,266.8023,301.66116,311.04114,324.7252,315.64682,335.71472,336.65335,319.78976,250.48685,297.64526,264.42633,276.1538,287.81665,336.96356,259.73508,294.04825,294.99078,304.14346
159.94698,276.55365,310.5512,256.97714,285.23016,272.0547,318.86722,322.61777,341.0876,318.31113,330.93896,262.2187,306.44095,312.136,305.68158,228.12003,320.78903,283.15823,293.8511,269.3905,304.87216,265.48666,294.72647,274.8783,300.0883,304.92358,319.48633,312.6992,332.32965,319.41742,313.36023,262.7365,302.3223,275.6638,276.1538,288.4448,340.83127,259.7973,294.53296,300.24796,306.16852
143.5122,231.17305,274.4463,190.58235,237.20613,176.43936,210.59058,201.15805,205.00319,247.69183,277.2289,219.48308,267.9746,232.52463,238.27063,173.93748,206.09499,210.49788,255.5929,233.54172,265.46237,218.22166,242.17162,222.34052,253.923,254.93997,286.5224,277.4974,282.10788,216.26314,291.4017,180.6919,226.28911,227.78441,234.36674,195.05339,217.8325,196.083,275.13327,269.27988,255.63913
62.04712,175.17899,158.36276,185.31065,224.47557,197.81734,198.91536,207.70949,185.31285,228.14517,234.60675,176.27357,227.7401,196.77441,190.47592,159.38193,177.58578,187.52153,192.84976,211.92934,248.28775,146.46822,130.43434,163.64069,182.89853,174.2984,181.3008,180.44489,178.38837,175.33908,201.12239,179.25246,148.18927,174.02838,142.17104,214.26239,216.1867,199.63069,242.59978,175.09071,152.8847
95.0745,122.73968,114.890274,93.81113,86.34322,123.34632,121.45227,116.168365,103.263756,115.87964,94.71944,104.23563,121.19828,132.97374,125.12348,113.11769,115.498825,137.3467,119.25601,75.543175,86.00984,127.14215,127.244354,116.64338,96.484276,101.671104,120.36073,112.30787,114.000046,96.79991,103.466774,124.71604,95.72415,121.56448,115.034035,134.507,123.24399,109.18115,116.062744,112.433685,96.646126
54.25279,133.13846,130.14384,125.08923,130.05797,155.52493,156.37292,157.60664,129.77863,128.28204,115.33512,109.061905,120.25051,145.80595,141.42773,118.61196,111.84351,162.16429,143.53062,95.22408,108.61058,138.0013,142.04166,157.40775,154.79193,121.40493,130.58308,131.45586,122.18807,108.57753,113.64191,129.64565,119.169815,124.023346,126.719444,161.04802,142.09836,129.3557,143.37366,153.49704,130.75487
108.97678,177.80936,170.92624,188.2825,216.20448,216.28911,204.64539,206.74358,186.60297,288.39706,280.17273,218.51357,286.17523,215.33012,199.33777,164.4778,179.67247,225.15091,193.51085,231.37065,254.26149,168.9794,137.04073,187.95795,177.75737,189.2806,183.90564,260.1951,279.58823,208.31561,261.06177,182.7008,186.71822,238.17944,216.1034,233.70409,210.01714,219.45027,244.28308,278.64566,271.21036
98.5155,260.6149,315.15375,209.06627,249.37311,226.57707,292.3797,232.45627,251.0459,241.9905,277.18686,226.15941,306.66037,260.74042,287.4129,204.93748,227.32219,226.77673,286.22076,256.39932,287.2181,254.35226,340.27634,268.16696,320.0392,248.18503,298.99872,281.04614,302.3238,251.8883,335.65683,203.58871,249.904,253.60576,287.14407,245.56374,257.75162,213.27664,261.48843,287.6554,287.30957
125.76669,269.18274,321.0963,230.32294,291.0819,215.77896,285.21777,227.88574,248.8992,255.69191,293.81567,230.45375,307.43124,259.79947,292.62415,204.27644,228.67767,221.34247,291.1186,263.70215,292.03183,214.64963,276.31668,273.49213,336.4578,244.16394,294.65485,313.75815,353.69897,252.16956,329.89664,216.41158,273.02914,252.78825,268.19083,245.07782,274.05087,204.42642,268.23123,281.1709,294.22476
132.9477,268.1378,317.05225,232.89969,299.6242,224.8253,287.22507,230.08711,272.34564,253.6594,281.70477,224.48549,300.98517,259.35883,288.26154,207.82448,221.0945,233.6292,293.61707,264.01575,297.1546,258.19308,322.9151,272.05338,328.08218,247.84273,316.71875,313.22003,353.12933,251.02017,333.5472,230.29703,277.7664,251.7001,277.9714,245.99428,254.43439,227.58942,306.09137,286.13412,293.84326
168.73145,265.6309,305.9318,252.55905,304.33496,252.73264,289.11322,254.7384,277.33862,255.78775,300.64905,264.65335,334.0901,279.43176,281.09946,271.3537,360.6831,245.71039,290.15195,273.28226,300.74878,274.39584,336.95935,279.3955,334.6738,266.9303,333.21677,319.07104,353.12933,253.44832,332.31296,256.54825,312.5928,247.12837,286.9996,270.6586,299.89896,241.4423,289.10416,321.64624,335.37216
