RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
46.53782,26.597551,32.40659,36.3106,31.313883,51.874367,46.27607,39.03661,39.86735,45.74868,51.09399,46.705994,50.10283,33.41075,33.763817,39.195232,44.153732,30.749432,29.458008,43.089626,46.75703,41.992477,49.85326,25.866268,31.376244,41.102554,54.77776,35.476334,42.949432,39.23827,38.15924,56.191406,56.71004,34.211643,45.510624,41.67245,34.930725,48.703278,50.310463,37.417534,52.353058
53.06363,51.736366,53.207165,45.161182,47.715187,55.748764,51.93125,61.1973,62.34174,50.478504,58.664284,70.36668,77.15299,48.453125,49.57868,49.017246,48.75126,37.57881,31.551208,56.211506,60.739853,58.66706,60.327,48.16827,51.727203,56.4239,55.940956,56.66197,55.798832,49.61967,50.165936,58.60743,64.406586,55.57967,56.984028,51.343372,54.813194,52.387486,55.329647,58.003258,58.57637
55.64779,67.91877,61.243637,38.613934,44.06044,63.528866,61.540012,58.75682,59.40188,77.07806,75.82156,71.651825,77.36704,41.140675,41.777172,47.59084,47.994263,48.27684,48.08036,54.063778,59.467087,59.611595,66.29436,45.80007,55.965534,59.14377,66.62046,54.704308,54.40296,49.611343,48.271603,61.061176,65.6733,53.41754,60.630028,46.304382,43.787453,48.88489,54.444637,65.11639,67.26296
100.52364,75.00872,70.19889,79.16487,68.92032,70.747734,67.996704,87.8644,76.6906,70.92657,67.90256,82.88975,60.281223,92.70598,72.84378,62.350525,68.855934,62.49888,59.649376,99.89249,81.17641,87.25073,81.42146,88.51094,88.6777,85.55602,71.096306,73.833984,72.30895,90.56375,78.52918,86.349785,62.61513,74.39706,70.65858,87.36211,73.43593,82.19564,77.15424,88.1536,76.938286
108.0226,77.1522,67.41812,69.93383,62.373466,58.783756,61.856785,77.333725,67.018326,85.574936,70.46827,79.981895,65.44417,90.32206,72.95045,68.32386,66.10014,70.57095,60.906963,75.84536,66.25739,66.146866,73.08469,97.72486,88.25182,76.58379,61.24889,54.31493,57.20704,86.11264,48.621624,80.03404,60.046104,73.00706,73.837524,73.90072,72.90915,82.275566,72.8816,73.105125,59.449104
65.3103,21.17808,26.741745,24.101015,30.107454,38.700016,37.60549,39.337532,53.201157,56.83535,53.179596,61.075935,64.39126,49.198856,46.222893,31.710442,38.802597,38.74402,44.93338,41.24613,53.438972,25.330032,29.834808,53.879677,54.160503,19.730885,26.739424,31.929697,41.394405,36.94728,40.201134,56.876976,53.259766,45.341686,50.98867,46.72958,63.993885,51.80777,53.62172,25.419552,30.467094
23.189891,24.19528,25.47309,20.640759,22.53008,34.654724,31.554317,18.194149,21.21525,33.726242,38.893005,17.544647,31.23975,24.823963,27.454828,19.625687,25.376596,31.277693,32.705624,44.460926,44.56558,23.117348,31.141312,38.506546,35.16093,20.852772,34.69978,31.455818,39.619728,32.936005,44.95626,29.445402,27.881811,36.303936,38.91132,22.7007,28.832085,20.854288,27.796453,30.673164,26.054853
12.11586,28.762514,27.715784,22.404463,27.35909,30.031689,28.621391,19.698063,23.867954,25.58671,28.74835,25.98538,26.60518,18.621904,25.376097,29.52815,32.625275,33.03702,25.912542,27.049797,25.195269,22.68515,32.172745,29.796377,37.47854,27.212536,31.9492,26.041471,29.317228,41.706528,33.49686,23.621893,28.613369,28.413132,32.1767,22.3969,17.823092,26.751934,29.65703,36.490433,23.858831
6.629691,21.434042,23.886374,20.072779,23.123127,32.575138,30.56615,9.617954,17.643152,23.94291,34.83415,14.990615,25.077639,21.511236,21.316822,19.188581,26.024454,21.535519,20.293438,44.927288,35.68863,21.142849,29.760841,38.499836,45.274113,20.438253,30.063751,25.35375,34.325092,37.65062,41.953167,22.451378,28.899271,30.176601,29.987507,18.479546,17.44594,21.186357,28.362923,35.71355,30.269583
18.441404,28.933704,34.315014,27.850285,30.796223,47.793076,43.902847,38.47406,37.34826,30.291605,37.503475,36.697525,41.571095,20.528341,24.546747,24.497417,38.027637,21.591436,27.278473,35.848457,31.658983,32.29873,35.713806,37.620235,43.634594,30.996489,43.605606,28.906725,32.496967,34.13476,41.947506,49.12177,40.79601,34.905937,35.223568,36.077084,34.09929,34.69581,36.386787,34.296284,35.60099
10.892346,69.145996,59.68269,30.930584,33.995625,57.66908,54.76792,25.003057,25.345402,63.75308,63.942646,67.20832,61.01146,23.54411,19.86529,26.5158,32.38326,22.671703,21.937775,24.054316,37.69372,55.906063,54.786453,44.53354,48.371593,27.966997,35.697487,37.667164,37.381737,31.413761,29.232635,34.155457,42.00607,45.926105,43.562405,33.606457,31.445265,35.54043,33.742012,55.454006,45.171715
41.9337,61.533234,58.515553,35.65953,46.277565,62.07364,55.910263,52.901165,60.09023,74.0536,75.614075,76.20222,77.03035,35.46959,41.202263,39.38455,46.32089,37.19366,39.499405,40.692482,57.8932,61.255875,64.85632,39.542503,51.81705,50.803078,65.63877,60.270126,59.891865,49.739258,49.398724,61.85948,70.15112,53.98713,57.856697,48.407425,43.881207,49.24009,56.202225,66.179214,70.848
21.053768,52.771206,48.810944,42.123127,52.04795,64.96207,57.66305,51.31675,57.933323,49.322807,52.931713,74.51581,80.503136,51.572727,48.001736,44.740475,54.772175,29.742653,34.23041,42.95437,61.964745,68.200935,68.146324,59.012405,55.733578,47.358402,52.350224,58.38839,55.33459,48.199947,52.367947,61.463413,66.81354,55.461704,54.743332,45.23651,50.24578,51.24698,51.83353,56.429977,61.48288
