RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
52.18106,36.903137,39.2995,37.08219,32.340637,27.938856,38.841404,32.63329,32.128414,27.619482,29.717133,44.319237,42.7006,71.06825,41.316574,41.27064,48.7083,54.16542,51.00849,31.70363,40.088512,29.891571,27.565205,44.081985,40.06331,54.252876,55.34198,38.382233,43.134617,28.602274,35.14897,57.126614,52.96138,50.6551,44.097103,57.16427,47.56658,38.569633,37.666306,32.592873,28.307224
41.0007,28.430779,24.6667,38.23565,33.040573,28.66963,31.209528,38.07206,26.32195,22.996904,22.556782,48.46304,41.373947,56.429947,34.77723,40.3417,43.5893,42.124218,42.5188,40.74363,44.338345,32.983315,26.580166,31.015095,32.566647,39.69325,37.913635,29.42382,31.22179,27.606592,28.627966,53.824074,43.047607,43.880833,39.834347,36.163597,32.229343,31.353294,34.863842,34.22892,25.88396
19.88371,25.767033,19.592909,34.81845,24.984203,16.932549,15.140164,21.543192,10.531634,32.49394,25.980202,42.48187,31.205479,61.961678,33.852295,33.99795,24.684862,35.159485,22.418066,32.140793,26.037779,30.475931,24.856806,36.005203,23.74141,36.98558,20.891035,23.085108,24.965544,19.527727,14.841853,46.689392,28.697044,30.466404,21.300932,43.1202,25.044237,22.828415,21.942036,29.280739,18.98498
24.63804,31.959957,27.47134,35.588398,24.664566,18.611816,17.840376,26.996187,22.403404,23.371899,26.297195,42.377098,32.031837,51.36531,29.860746,34.071808,30.151196,21.302141,21.377964,30.249752,24.683495,32.289852,26.423,24.722092,29.240911,33.72178,20.464735,24.671717,29.628292,17.901964,15.913678,46.607212,34.03954,30.466404,23.113607,33.8355,29.705248,21.961227,21.560131,29.999123,22.792763
54.24442,27.871336,23.772438,35.1165,29.918493,18.981012,28.03721,30.090593,30.208216,28.926596,22.44603,43.338985,39.15586,67.95402,34.310844,36.592953,41.273026,43.4727,42.779755,30.845741,36.563583,31.85497,27.171246,37.03274,30.928532,37.567135,37.91674,29.567295,32.19935,21.656645,24.785189,54.12301,45.23341,42.338375,38.314598,47.81885,34.56308,29.578289,34.793682,32.409267,25.030176
45.3579,33.73321,26.244654,35.905045,27.248827,18.611816,17.840376,30.032732,29.88331,23.62854,26.119783,43.37805,34.897182,67.96957,33.265152,33.979294,30.787329,31.112993,22.594275,31.485804,25.470411,32.28419,27.128824,37.80289,33.123707,39.380234,27.13973,27.69125,31.931257,17.873579,15.787408,52.49875,40.851223,30.64352,22.88701,45.625328,31.121162,22.174667,21.372328,31.067562,23.390087
24.836766,30.216743,27.258326,35.078674,24.953999,17.169563,15.996988,22.020578,10.819899,27.533522,22.641474,43.389988,30.85539,62.078312,27.741034,19.772505,18.9255,29.74299,21.44779,24.098318,24.055527,28.378017,25.338915,37.1116,29.258669,33.81244,19.838104,21.168104,22.280815,17.105299,15.136069,45.117767,27.271225,29.898647,20.505047,44.65881,29.723413,21.960611,22.055908,29.999123,22.792763
21.13497,27.57354,26.978752,34.444996,26.462864,23.557522,27.043829,26.718466,23.049883,22.517109,28.87588,37.907368,36.382,50.29059,30.438932,22.327776,22.858103,31.024446,23.892895,24.493551,23.869722,30.034367,27.405252,27.153387,31.342617,30.113396,19.56742,27.196964,37.77549,17.546724,16.97536,47.269276,34.15919,36.87608,28.021624,44.64333,37.486427,22.03174,22.498459,31.251167,26.66713
27.87396,30.667372,24.486727,36.40944,29.461815,19.871248,23.3181,28.43738,29.520967,28.270428,21.55886,43.679054,32.03104,66.70045,32.595047,29.67085,35.87201,29.921907,21.079866,28.77258,32.778244,30.05236,25.361534,37.12833,30.287973,33.539803,24.834972,24.5795,26.005817,16.98387,14.483058,50.29423,35.90707,31.603828,23.05173,47.745388,31.415977,22.152525,21.5716,31.067562,23.390087
11.69064,33.399197,28.548016,35.00123,27.678047,21.636293,28.235456,21.154423,20.52127,22.66801,22.955137,44.77203,35.698223,55.01276,32.630497,40.152718,36.27255,19.496233,17.963955,34.785816,32.07925,27.709803,22.937437,21.87405,27.384844,40.470314,27.68848,25.545937,26.061523,19.422163,14.862639,45.336605,33.836205,28.51361,19.450472,34.626316,28.097132,20.774775,21.968422,22.660414,22.310099
