RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
26.0617,84.162834,81.95141,75.19672,82.965,79.32872,58.99207,78.847755,81.60261,69.82316,63.062546,78.43518,83.930466,67.60222,69.64202,48.416195,54.951595,80.40223,86.08615,74.22481,82.62797,80.28929,70.78526,76.03835,91.02739,71.61327,73.63676,70.892586,72.892006,79.3344,81.721825,70.65636,70.000946,79.099266,74.81173,57.077667,52.693493,51.903362,45.872524,65.735535,70.75691
51.7998,84.05568,84.81672,76.53564,72.58216,87.46513,70.70987,89.7603,84.50796,79.16987,72.641335,83.42871,93.364685,79.5701,66.82417,68.87922,79.34843,66.98997,70.685486,69.83055,65.03121,54.36595,68.933334,78.94713,89.59837,74.237015,88.96027,62.763092,91.00166,73.23255,73.249596,53.641266,55.495735,91.51664,87.622665,88.59848,65.25383,73.9035,81.41026,64.09395,69.991936
155.63364,112.6153,118.130394,111.81965,109.105125,112.74908,111.632614,96.99682,106.51225,110.29557,113.63544,132.54443,122.92868,112.84669,123.782875,114.400696,113.297874,112.13712,97.64067,118.79925,104.69229,111.532166,102.49692,107.062515,100.73755,130.32767,138.72432,142.70415,151.25064,122.20831,116.14328,110.67197,119.02222,93.330025,91.746124,98.17146,81.9201,108.85431,110.13451,112.882484,110.852844
223.4175,130.73419,133.50366,141.79376,143.87564,129.93968,132.38287,148.43579,140.88206,144.23329,147.90784,177.0985,183.68028,175.84648,171.4202,147.5644,160.99762,182.64507,187.69232,127.56581,133.24214,114.03844,133.72658,132.96707,129.18016,156.25693,161.3668,163.30663,139.54922,152.31009,116.26505,135.04593,157.5956,138.94524,136.4286,134.76947,138.68588,137.37614,146.53453,153.96991,141.37914
290.88292,151.36856,160.10278,160.58897,191.49484,143.70102,157.49835,189.65836,217.33969,154.83922,163.43797,197.02782,186.48434,189.50725,188.67421,164.19106,181.69594,180.92264,201.84668,152.25444,165.47948,162.62267,176.94406,169.91705,178.12569,172.07889,178.81427,150.444,157.77975,199.23338,192.32797,188.67587,216.93288,172.62566,174.01231,161.12265,139.12053,161.51614,182.76604,165.21835,158.80367
295.30693,142.48784,150.30043,176.6549,197.624,106.58301,116.90958,177.84872,188.09172,132.10349,152.38698,182.22824,169.38803,199.23195,186.53618,189.88698,194.19514,175.75941,183.71222,144.89973,161.11328,151.91805,152.48607,158.2228,175.60078,174.7132,180.03099,157.31793,180.71729,168.02399,177.78941,199.13197,213.57336,145.3799,169.40025,165.945,161.62056,151.26472,164.07646,157.33012,143.26418
161.7111,121.99367,138.08388,120.2956,124.83494,116.30033,118.09917,116.19502,122.43568,110.15847,115.38206,130.62917,129.94614,127.112045,112.90727,132.0011,118.6138,103.95658,100.60092,115.88635,107.37488,132.48837,129.33305,113.9107,116.60079,126.89628,137.48006,113.64642,115.751076,135.01819,137.2039,130.89789,124.17825,128.81537,125.663704,117.71085,113.29338,114.1924,109.86582,108.15519,119.680534
51.84285,75.433014,68.9171,76.99126,81.79859,78.00596,71.74336,79.25788,84.16451,87.313416,78.71254,89.152054,85.810486,84.58006,74.750145,65.52359,74.28707,74.127144,75.924675,75.81383,78.55535,68.481064,69.213196,82.64049,95.015366,67.70206,60.944313,74.760345,78.25826,64.222374,70.742966,69.96481,72.2603,78.13592,79.08113,80.7936,66.78395,61.87043,60.515583,64.83595,61.719063
12.015,75.23798,72.67452,73.96068,78.06389,73.89597,58.789795,78.10683,74.23794,58.903492,57.1505,79.576004,76.93073,62.235504,64.74939,44.146465,55.472034,68.05762,72.51976,70.102646,69.965225,61.854206,50.795876,72.38038,83.86999,51.15437,44.357788,57.901093,60.977882,47.285736,43.34858,51.86501,49.54835,70.200745,63.39434,56.47251,51.264725,50.679295,45.657066,70.27834,73.74812
22.925089,81.739746,81.009895,73.96068,80.58124,77.958954,56.893196,79.177864,81.25773,59.609055,57.667046,77.95234,76.58824,66.361786,67.78631,42.003033,53.138397,70.40557,72.49663,75.775955,82.77287,71.28473,61.684578,70.81853,90.14265,55.877327,50.013588,61.34775,72.892006,55.28803,52.55648,58.57595,63.132248,69.660965,70.03497,54.86766,56.67854,53.18119,50.49169,67.017136,74.043915
