"siteID","year","month","site","lat","lon","type","source","NEE_qc","GPP","NEE","RECO","Air_temperature","Soil_temperature","VPD","SWC","Precipation","SOC_0","SOC_10","SOC_30","LAI","BS","PV","NPV","CI"
359,2006,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.956317,217.81561,-52.78091,165.0347,10.917,5.477,6.032,58.052,2.684,110,100,35,2.9,8.3036,59.566555,28.191488,0.5844334
359,2006,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.840278,273.6459,-65.4504,208.1955,16.603,10.28,7.261,59.882,4.327,110,100,35,3.35,13.06027,82.83685,3.2978625,0.5081667
359,2006,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.736559,345.6128,-40.63046,304.98327,17.333,12.516,7.235,53.064,3.729,110,100,35,4.95,12.568721,84.983116,2.4103014,0.5312666
359,2006,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.979167,257.47794,77.0381,334.5148,15.557,12.423,2.578,53.262,5.265,110,100,35,1.3,10.126828,80.607666,8.569924,0.599
359,2006,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.967361,189.618,36.7596,226.3776,12.418,10.33,2.652,59.024,1.667,110,100,35,1.55,6.001123,74.861885,16.715391,0.6731333
359,2006,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.995968,69.68893,59.44002,129.12895,6.333,7.482,1.011,59.956,3.581,110,100,35,0.3,6.5460634,62.83539,24.092014,0.70306665
359,2006,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.999306,15.32268,32.6778,48.0006,-0.379,2.546,0.292,60.329,0.36,110,100,35,0.3,4.1368055,57.61021,31.05701,0.6467499
359,2007,3,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.976478,57.40952,-20.207474,37.20217,3.92,-0.557,2.853,60.173,0.43,110,100,35,1,8.157465,54.877567,31.575504,0.6629334
359,2007,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.990278,112.5621,-33.0996,79.4625,4.196,1.189,3.181,60.172,0.816,110,100,35,1.3,10.735188,55.184124,29.007404,0.5915833
359,2007,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.821237,135.14109,-44.50577,90.63532,13.47,6.85,6.54,60.172,2.129,110,100,35,2.85,10.418461,59.62053,25.737799,0.5844334
359,2007,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.652083,357.114,-85.8753,271.2399,15.646,10.621,6.742,60.172,2.174,110,100,35,4.25,9.666195,81.83053,7.0189824,0.5081667
359,2007,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.546371,417.6661,-46.98856,370.6763,16.322,12.215,4.302,60.172,3.105,110,100,35,2.75,7.7654014,79.168335,11.9375305,0.5312666
359,2007,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.955645,249.4291,20.623556,270.05247,17.947,13.336,5.569,60.172,2.232,110,100,35,3.2,7.9523983,79.4905,11.541728,0.599
359,2007,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.991667,170.685,19.61625,190.3011,10.989,9.572,3.258,60.172,1.127,110,100,35,1.95,3.5302022,73.42444,20.591038,0.6731333
359,2007,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.998656,67.19281,53.64333,120.83645,5.439,6.992,1.125,60.172,3.11,110,100,35,0.4,1.1525159,57.503876,36.836876,0.70306665
359,2007,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.998611,9.35685,30.8946,40.2516,-2.984,3.091,0.489,60.172,1.221,110,100,35,0.4,5.589309,38.853054,48.074768,0.6467499
359,2008,2,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",1,6.704452,18.771526,25.475949,-2.23,0.85,0.556,60.172,0.651,110,100,35,1.15,3.5890846,49.13388,39.077583,0.73218334
359,2008,3,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.998656,27.900558,7.148476,35.04891,0.142,0.55,1.346,39.799,0.901,110,100,35,0.8,1.684931,22.94471,66.56142,0.6629334
359,2008,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.998611,100.5774,-45.9552,54.6222,8.082,2.284,5.157,36.042,1.167,110,100,35,1.25,6.4688087,55.270107,33.691547,0.5915833
359,2008,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.670027,195.14531,-33.25091,161.8944,9.868,6.278,4.639,36.04,2.776,110,100,35,2.2,10.054318,71.67963,15.23756,0.5844334
359,2008,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.645833,320.547,-35.718,284.829,14.221,9.27,5.715,36.042,2.104,110,100,35,3.15,14.507921,82.49158,2.185608,0.5081667
359,2008,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.981855,321.6126,10.2579,331.8705,16.779,11.983,4.472,36.041,3.187,110,100,35,3.3,11.028184,81.2502,7.78061,0.5312666
359,2008,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.989247,283.30993,6.08158,289.39151,16.215,12.261,4.073,36.046,4.832,110,100,35,3.5,8.999585,81.435425,8.904882,0.599
359,2008,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",1,161.2995,26.49006,187.7895,9.441,9.414,2.13,36.042,1.76,110,100,35,1.5,6.7771597,77.177086,13.65767,0.6731333
359,2008,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.998656,74.73232,49.07641,123.80873,6.523,6.97,1.215,36.04,1.961,110,100,35,0.65,5.1932077,64.33302,24.659142,0.70306665
359,2008,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.804861,20.98194,42.5979,63.5799,0.087,3.5,0.63,36.042,1.26,110,100,35,0.1,9.644194,62.5519,23.290949,0.6467499
359,2009,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.943056,97.9974,-22.53723,75.4602,4.69,0.365,4.586,36.255,0.68,110,100,35,1.6,9.957178,46.984245,37.060684,0.5915833
359,2009,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.992608,245.16164,-31.19065,213.97099,12.084,5.859,6.346,38.487,1.571,110,100,35,2.15,8.509415,61.965473,25.611017,0.5844334
359,2009,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.999306,367.131,-50.9034,316.227,14.76,9.373,4.281,33.606,1.6,110,100,35,4,12.912842,81.35693,4.7171464,0.5081667
359,2009,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.982527,337.9868,-27.383478,310.6014,17.095,11.361,4.387,32.918,3.419,110,100,35,2.95,9.10186,82.89964,7.3691196,0.5312666
359,2009,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.950269,288.00891,-30.215793,257.7929,14.46,11.208,3.317,33.229,1.777,110,100,35,5.15,9.607833,80.45594,9.01361,0.599
359,2009,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.981944,194.7279,30.9801,225.708,12.111,10.057,2.277,32.535,2.227,110,100,35,1.55,7.1968536,76.890015,13.941836,0.6731333
359,2009,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.995296,76.12918,36.76445,112.89363,3.848,5.855,0.83,53.235,2.489,110,100,35,0.8,7.8910522,63.09373,23.90209,0.70306665
359,2009,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",1,21.62787,49.6815,71.3094,1.825,3.558,0.357,49.88,1.418,110,100,35,0.25,11.744706,55.127228,29.185219,0.6467499
359,2010,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.986111,133.6107,-60.6936,72.9171,6.437,-0.472,3.294,56.213,1.313,110,100,35,1.4,12.077993,54.73209,28.400064,0.5915833
359,2010,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.748656,241.17845,20.280386,261.45865,14.699,5.785,5.328,49.74,4.348,110,100,35,2.05,12.160235,68.333046,16.155624,0.5844334
359,2010,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.525,237.4749,-33.9171,203.5578,17.107,9.834,6.14,51.656,3.94,110,100,35,4.65,13.591461,82.554756,3.2366583,0.5081667
359,2010,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.623656,186.34441,21.892417,208.23661,23.579,13.09,12.467,17.961,0.219,110,100,35,1.7,9.0653715,82.47097,7.626214,0.5312666
359,2010,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.701613,105.83462,89.36401,195.19863,19.795,13.203,9.002,7.468,3.045,110,100,35,2.4,7.0569706,78.553154,13.219379,0.599
359,2010,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.977778,161.9742,24.67803,186.6522,10.117,9.221,2.119,13.781,3.613,110,100,35,1.8,4.5360737,72.54436,19.780378,0.6731333
359,2010,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.969086,79.73541,7.073549,86.80899,3.101,5.052,1.457,14.439,0.596,110,100,35,1.1,4.4637527,67.57131,23.200922,0.70306665
359,2010,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.917361,15.67755,39.4146,55.092,0.624,4.17,0.374,16.186,0.894,110,100,35,0.05,9.735786,58.25208,25.769056,0.6467499
359,2011,3,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.336022,1.8366105,18.506969,20.343595,-2.627,0.781,1.553,19.911,0.845,110,100,35,0.8,0.24634665,10.266528,78.09323,0.6629334
359,2011,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.992361,80.4513,-35.1375,45.3138,5.942,0.293,4.24,37.279,2.69,110,100,35,1,7.8982267,47.00472,39.643375,0.5915833
359,2011,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.964382,202.15906,-29.344321,172.81477,11.94,6.107,5.09,23.533,2.158,110,100,35,2.9,8.962271,65.75308,21.528486,0.5844334
359,2011,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.865972,336.177,-32.1405,304.035,17.328,10.936,6.443,14.843,0.667,110,100,35,5.45,11.935184,81.9415,4.9587903,0.5081667
359,2011,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.96371,314.5756,19.802955,334.3784,20.668,14.302,5.893,16.22,2.455,110,100,35,1.2,8.435737,80.09573,10.2698145,0.5312666
359,2011,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.877688,317.4865,5.665281,323.1533,16.458,13.181,4.319,16.72,2.084,110,100,35,5.35,8.976983,79.472115,10.451075,0.599
359,2011,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.974306,161.3061,31.0086,192.3147,11.062,10.544,1.687,17.653,1.973,110,100,35,0.4,6.5235324,76.70134,14.823929,0.6731333
359,2011,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.955645,59.97384,19.118878,79.09278,5.052,7.246,0.788,17.645,0.968,110,100,35,0.5,7.531822,62.574722,22.616339,0.70306665
359,2011,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.932639,23.68281,30.1017,53.7843,0.3,4.091,0.436,21.927,1.209,110,100,35,0.35,19.471039,57.50678,22.998621,0.6467499
359,2012,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.980556,96.7155,-30.8466,65.8689,5.688,0.406,2.678,30.895,0.847,110,100,35,1.55,4.7332034,34.64814,54.05108,0.5915833
359,2012,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.985887,209.09996,-21.672844,187.42693,13.081,7.147,5.654,24.064,0.968,110,100,35,4.7,12.980751,75.297516,9.597351,0.5844334
359,2012,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.990278,287.211,-41.1015,246.1095,14.604,10.168,3.752,24.092,3.827,110,100,35,2.9,11.251108,81.27312,6.400744,0.5081667
359,2012,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.977823,349.6025,-17.710021,331.8922,18.7,13.045,5.535,23.251,2.91,110,100,35,3.85,8.431224,80.51342,10.145167,0.5312666
359,2012,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.979839,163.55972,-17.90684,145.65288,15.21,12.571,2.783,19.045,0.248,110,100,35,3.6,7.5901055,78.369545,12.861711,0.599
359,2012,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.986806,148.8201,22.61415,171.4341,10.991,9.943,1.888,20.647,2.23,110,100,35,0.95,6.014296,74.824005,16.590284,0.6731333
359,2013,2,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.713542,-0.4861864,25.317992,24.8318,-4.154,0.427,0.623,23.813,0.295,110,100,35,0.65,1.1014396,13.723007,75.26201,0.73218334
359,2013,3,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.964382,-10.570721,34.65521,24.084458,-7.529,0.152,1.158,23.874,1.055,110,100,35,0.75,0.23156928,14.864352,75.30788,0.6629334
359,2013,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.986806,40.7697,-9.26685,31.503,4.872,-0.335,3.231,28.769,1.118,110,100,35,1.3,2.1429207,21.958227,68.46173,0.5915833
359,2013,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.990591,191.56481,5.741355,197.30632,15.884,6.418,5.804,42.831,2.342,110,100,35,3.2,10.126294,66.916916,19.66531,0.5844334
359,2013,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.944444,282.1398,-31.7913,250.3485,18.634,10.421,7.177,36.355,1.857,110,100,35,5.5,8.807594,81.74565,8.201539,0.5081667
359,2013,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.985215,329.6199,-29.528554,300.09054,17.287,11.955,3.859,34.352,2.832,110,100,35,1.45,4.57992,75.92966,17.594543,0.5312666
359,2013,8,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.973118,242.98389,3.423485,246.40753,16.897,11.737,4.738,29.115,0.871,110,100,35,3.85,8.482296,79.555244,10.914741,0.599
359,2013,9,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.997917,140.4243,33.3075,173.7318,9.309,9.361,1.407,29.088,1.103,110,100,35,1,6.6922174,77.11352,14.165975,0.6731333
359,2013,10,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.998656,75.2711,18.331509,93.60264,5.756,6.441,1.099,29.055,0.794,110,100,35,1.2,4.5583224,62.60762,25.221865,0.70306665
359,2013,11,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.980556,23.00538,31.4736,54.4788,2.323,4.785,0.184,29.088,1.666,110,100,35,0.2,14.043758,56.696976,26.127728,0.6467499
359,2014,2,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",1,11.498004,9.834692,21.332696,-2.33,-0.243,0.611,29.052,0.557,110,100,35,0.05,3.4515474,38.51501,48.791275,0.73218334
359,2014,3,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.995296,44.21809,-7.654892,36.56326,2.231,-0.215,2.713,28.987,0.323,110,100,35,1.4,8.770058,50.94018,33.35707,0.6629334
359,2014,4,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.979167,96.5475,-51.5256,45.0219,6.574,0.392,5.281,28.947,0.247,110,100,35,1.6,5.7867155,55.183342,34.131943,0.5915833
359,2014,5,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.971774,214.84209,-20.230011,194.6118,14.758,5.97,7.358,28.974,0.589,110,100,35,3.4,11.32506,70.67657,14.968836,0.5844334
359,2014,6,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.966667,313.545,-86.6601,226.8834,14.583,9.086,5.9,28.947,2.05,110,100,35,2.55,11.013381,79.85663,8.183523,0.5081667
359,2014,7,"RU-Fyo",56.4615,32.9221,"ENF","FLUXNET",0.891129,323.5687,-11.535906,312.0336,19.85,10.91,8.98,28.916,1.171,110,100,35,5.2,9.517487,82.30913,7.6289897,0.5312666
