"siteID","year","month","site","lat","lon","type","source","NEE_qc","GPP","NEE","RECO","Air_temperature","Soil_temperature","VPD","SWC","Precipation","SOC_0","SOC_10","SOC_30","LAI","BS","PV","NPV","CI"
371,2003,1,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.969086,17.534251,-7.360113,9.855458,1.146,2.487,2.484,30.982,0.09,10,10,5,0.5,19.10974,34.702797,43.56638,0.80965
371,2003,2,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.927827,27.3329,-9.613016,18.621232,1.687,4.601,2.406,28.742,0.582,10,10,5,0.5,22.541794,35.978546,39.112144,0.7959667
371,2003,3,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.958333,100.83029,-65.31266,36.301,7.94,9.014,3.987,34.389,2.177,10,10,5,1.05,18.450804,47.970337,31.122644,0.81583333
371,2003,4,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.976389,177.9912,-117.3246,60.7815,14.872,16.106,6.598,26.788,2.587,10,10,5,1.9,18.234371,67.78528,11.626598,0.75603324
371,2003,5,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.832661,73.94864,6.004049,80.63751,19.384,22.138,8.078,18.296,2.627,10,10,5,1.2,18.09395,69.656204,9.953485,0.7401001
371,2003,6,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.90625,15.75351,45.1455,60.9129,23.049,24.588,10.725,34.41,2.57,10,10,5,0.9,15.913694,45.216244,36.436134,0.7678334
371,2003,7,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.96371,-12.385678,60.13783,47.61228,29.902,32.55,24.767,25.278,0.265,10,10,5,0.65,26.64066,31.252008,39.735992,0.7777001
371,2003,8,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.86828,-18.688009,81.78048,59.90967,28.3,31.05,19.995,24.219,2.486,10,10,5,0.45,27.911139,22.613815,47.354866,0.7855166
371,2003,9,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.914583,-9.48942,50.3634,41.697,19.965,23.295,9.525,25.86,1.857,10,10,5,0.5,25.658134,28.097004,43.44078,0.7798834
371,2003,10,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.922715,40.21444,3.371746,39.27917,15.747,18.64,6.743,26.714,1.771,10,10,5,0.7,18.435022,46.256207,32.038734,0.7621166
371,2003,11,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.969444,47.4207,-26.91873,21.5343,8.318,6.853,3.849,37.052,0.31,10,10,5,0.8,14.534215,52.78286,29.696716,0.7785667
371,2003,12,"US-ARM",36.6058,-97.4888,"CRO","FLUXNET",0.932124,28.74444,-26.906295,1.6408889,3.71,4.145,3.094,38.768,0.961,10,10,5,0.65,15.519587,43.62982,38.529137,0.79940003
